Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $338.79, BUY, $99,661.21, $338.79, $0.00, $0.00
2021-04-28 23:00:00, $337.84, SELL, $99,999.05, $0.00, $-0.95, $-0.95
2021-04-29 23:00:00, $331.81, HOLD, $99,999.05, $0.00, $0.00, $-0.95
2021-05-02 23:00:00, $327.48, SELL, $99,999.05, $0.00, $0.00, $-0.95
2021-05-03 23:00:00, $322.77, HOLD, $99,999.05, $0.00, $0.00, $-0.95
2021-05-04 23:00:00, $324.54, BUY, $99,674.51, $324.54, $0.00, $-0.95
2021-05-05 23:00:00, $325.26, HOLD, $99,674.51, $324.54, $0.00, $-0.95
2021-05-06 23:00:00, $325.53, BUY, $99,348.98, $650.07, $0.00, $-0.95
2021-05-09 23:00:00, $317.19, SELL, $99,983.37, $0.00, $-8.34, $-16.63
2021-05-10 23:00:00, $311.78, HOLD, $99,983.37, $0.00, $0.00, $-16.63
2021-05-11 23:00:00, $309.26, SELL, $99,983.37, $0.00, $0.00, $-16.63
2021-05-12 23:00:00, $312.34, BUY, $99,671.02, $312.34, $0.00, $-16.63
2021-05-13 23:00:00, $313.76, HOLD, $99,671.02, $312.34, $0.00, $-16.63
2021-05-16 23:00:00, $312.32, SELL, $99,983.34, $0.00, $-0.03, $-16.66
2021-05-17 23:00:00, $313.86, BUY, $99,669.48, $313.86, $0.00, $-16.66
2021-05-18 23:00:00, $314.18, HOLD, $99,669.48, $313.86, $0.00, $-16.66
2021-05-19 23:00:00, $316.85, BUY, $99,352.63, $630.71, $0.00, $-16.66
2021-05-20 23:00:00, $318.52, HOLD, $99,352.63, $630.71, $0.00, $-16.66
