Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $226.60, BUY, $99,773.40, $226.60, $0.00, $0.00
2021-04-28 23:00:00, $220.89, SELL, $99,994.29, $0.00, $-5.71, $-5.71
2021-04-29 23:00:00, $214.15, HOLD, $99,994.29, $0.00, $0.00, $-5.71
2021-05-02 23:00:00, $205.33, SELL, $99,994.29, $0.00, $0.00, $-5.71
2021-05-03 23:00:00, $198.15, HOLD, $99,994.29, $0.00, $0.00, $-5.71
2021-05-04 23:00:00, $195.11, SELL, $99,994.29, $0.00, $0.00, $-5.71
2021-05-05 23:00:00, $192.95, HOLD, $99,994.29, $0.00, $0.00, $-5.71
2021-05-06 23:00:00, $193.73, BUY, $99,800.56, $193.73, $0.00, $-5.71
2021-05-09 23:00:00, $191.27, SELL, $99,991.83, $0.00, $-2.46, $-8.17
2021-05-10 23:00:00, $187.99, HOLD, $99,991.83, $0.00, $0.00, $-8.17
2021-05-11 23:00:00, $185.02, SELL, $99,991.83, $0.00, $0.00, $-8.17
2021-05-12 23:00:00, $184.58, HOLD, $99,991.83, $0.00, $0.00, $-8.17
2021-05-13 23:00:00, $187.49, BUY, $99,804.34, $187.49, $0.00, $-8.17
2021-05-16 23:00:00, $188.30, HOLD, $99,804.34, $187.49, $0.00, $-8.17
2021-05-17 23:00:00, $191.28, BUY, $99,613.06, $378.77, $0.00, $-8.17
2021-05-18 23:00:00, $192.92, HOLD, $99,613.06, $378.77, $0.00, $-8.17
2021-05-19 23:00:00, $194.93, BUY, $99,418.13, $573.70, $0.00, $-8.17
2021-05-20 23:00:00, $195.02, HOLD, $99,418.13, $573.70, $0.00, $-8.17
