Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-10 13:00:00, $506.42, BUY, $99,493.58, $506.42, $0.00, $0.00
2021-05-10 13:05:00, $505.92, SELL, $99,999.50, $0.00, $-0.50, $-0.50
2021-05-10 13:10:00, $505.14, HOLD, $99,999.50, $0.00, $0.00, $-0.50
2021-05-10 13:15:00, $503.91, SELL, $99,999.50, $0.00, $0.00, $-0.50
2021-05-10 13:20:00, $503.73, HOLD, $99,999.50, $0.00, $0.00, $-0.50
2021-05-10 13:30:00, $503.39, SELL, $99,999.50, $0.00, $0.00, $-0.50
2021-05-10 13:35:00, $504.29, BUY, $99,495.21, $504.29, $0.00, $-0.50
2021-05-10 13:40:00, $504.47, HOLD, $99,495.21, $504.29, $0.00, $-0.50
2021-05-10 13:45:00, $504.63, BUY, $98,990.59, $1,008.92, $0.00, $-0.50
2021-05-10 13:50:00, $504.23, SELL, $99,999.05, $0.00, $-0.39, $-0.95
2021-05-10 13:55:00, $503.81, HOLD, $99,999.05, $0.00, $0.00, $-0.95
2021-05-10 14:00:00, $503.70, SELL, $99,999.05, $0.00, $0.00, $-0.95
2021-05-10 14:05:00, $503.39, HOLD, $99,999.05, $0.00, $0.00, $-0.95
2021-05-10 14:10:00, $502.86, SELL, $99,999.05, $0.00, $0.00, $-0.95
2021-05-10 14:15:00, $502.44, HOLD, $99,999.05, $0.00, $0.00, $-0.95
2021-05-10 14:20:00, $501.86, SELL, $99,999.05, $0.00, $0.00, $-0.95
2021-05-10 14:25:00, $501.69, HOLD, $99,999.05, $0.00, $0.00, $-0.95
2021-05-10 14:30:00, $501.52, SELL, $99,999.05, $0.00, $0.00, $-0.95
2021-05-10 14:35:00, $501.61, BUY, $99,497.44, $501.61, $0.00, $-0.95
2021-05-10 14:40:00, $502.05, HOLD, $99,497.44, $501.61, $0.00, $-0.95
2021-05-10 14:45:00, $502.28, BUY, $98,995.16, $1,003.89, $0.00, $-0.95
2021-05-10 14:50:00, $499.93, SELL, $99,995.02, $0.00, $-2.35, $-4.98
2021-05-10 14:55:00, $498.13, HOLD, $99,995.02, $0.00, $0.00, $-4.98
2021-05-11 08:30:00, $497.80, SELL, $99,995.02, $0.00, $0.00, $-4.98
2021-05-11 08:35:00, $500.86, BUY, $99,494.16, $500.86, $0.00, $-4.98
2021-05-11 08:40:00, $502.57, HOLD, $99,494.16, $500.86, $0.00, $-4.98
2021-05-11 08:45:00, $503.28, BUY, $98,990.88, $1,004.14, $0.00, $-4.98
2021-05-11 08:50:00, $502.88, SELL, $99,996.64, $0.00, $-0.40, $-3.36
2021-05-11 08:55:00, $503.72, BUY, $99,492.92, $503.72, $0.00, $-3.36
2021-05-11 09:00:00, $503.50, SELL, $99,996.42, $0.00, $-0.22, $-3.58
2021-05-11 09:05:00, $504.47, BUY, $99,491.95, $504.47, $0.00, $-3.58
2021-05-11 09:10:00, $504.02, SELL, $99,995.98, $0.00, $-0.45, $-4.02
2021-05-11 09:20:00, $504.28, BUY, $99,491.69, $504.28, $0.00, $-4.02
2021-05-11 09:25:00, $503.67, SELL, $99,995.37, $0.00, $-0.61, $-4.63
2021-05-11 09:30:00, $503.91, BUY, $99,491.46, $503.91, $0.00, $-4.63
2021-05-11 09:35:00, $504.17, HOLD, $99,491.46, $503.91, $0.00, $-4.63
2021-05-11 09:40:00, $504.27, BUY, $98,987.19, $1,008.18, $0.00, $-4.63
2021-05-11 09:45:00, $504.14, SELL, $99,995.46, $0.00, $-0.13, $-4.54
2021-05-11 09:50:00, $503.84, HOLD, $99,995.46, $0.00, $0.00, $-4.54
2021-05-11 09:55:00, $503.69, SELL, $99,995.46, $0.00, $0.00, $-4.54
2021-05-11 10:00:00, $503.69, HOLD, $99,995.46, $0.00, $0.00, $-4.54
2021-05-11 10:05:00, $504.04, BUY, $99,491.42, $504.04, $0.00, $-4.54
2021-05-11 10:10:00, $505.08, HOLD, $99,491.42, $504.04, $0.00, $-4.54
2021-05-11 10:15:00, $506.32, BUY, $98,985.11, $1,010.35, $0.00, $-4.54
2021-05-11 10:20:00, $507.61, HOLD, $98,985.11, $1,010.35, $0.00, $-4.54
2021-05-11 10:25:00, $507.72, BUY, $98,477.39, $1,518.07, $0.00, $-4.54
2021-05-11 10:35:00, $506.68, SELL, $99,997.42, $0.00, $-1.04, $-2.58
2021-05-11 10:40:00, $505.73, HOLD, $99,997.42, $0.00, $0.00, $-2.58
2021-05-11 10:45:00, $505.36, SELL, $99,997.42, $0.00, $0.00, $-2.58
