Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-27 23:00:00, $169.82, BUY, $99,830.18, $169.82, $0.00, $0.00
2019-05-28 23:00:00, $167.61, SELL, $99,997.79, $0.00, $-2.21, $-2.21
2019-05-29 23:00:00, $169.18, BUY, $99,828.61, $169.18, $0.00, $-2.21
2019-05-30 23:00:00, $170.22, HOLD, $99,828.61, $169.18, $0.00, $-2.21
2019-06-03 23:00:00, $170.78, BUY, $99,657.83, $339.97, $0.00, $-2.21
2019-06-04 23:00:00, $171.53, HOLD, $99,657.83, $339.97, $0.00, $-2.21
2019-06-05 23:00:00, $171.38, SELL, $100,000.59, $0.00, $0.60, $0.59
2019-06-06 23:00:00, $172.78, BUY, $99,827.82, $172.78, $0.00, $0.59
2019-06-09 23:00:00, $171.82, SELL, $99,999.63, $0.00, $-0.96, $-0.37
2019-06-10 23:00:00, $170.49, HOLD, $99,999.63, $0.00, $0.00, $-0.37
2019-06-11 23:00:00, $169.90, SELL, $99,999.63, $0.00, $0.00, $-0.37
2019-06-12 23:00:00, $170.96, BUY, $99,828.67, $170.96, $0.00, $-0.37
2019-06-13 23:00:00, $174.01, HOLD, $99,828.67, $170.96, $0.00, $-0.37
2019-06-16 23:00:00, $177.86, BUY, $99,650.81, $348.82, $0.00, $-0.37
2019-06-17 23:00:00, $180.63, HOLD, $99,650.81, $348.82, $0.00, $-0.37
2019-06-18 23:00:00, $182.63, BUY, $99,468.18, $531.45, $0.00, $-0.37
2019-06-19 23:00:00, $182.39, SELL, $100,015.36, $0.00, $-0.23, $15.36
2019-06-20 23:00:00, $181.74, HOLD, $100,015.36, $0.00, $0.00, $15.36
2019-06-23 23:00:00, $179.63, SELL, $100,015.36, $0.00, $0.00, $15.36
2019-06-24 23:00:00, $178.80, HOLD, $100,015.36, $0.00, $0.00, $15.36
2019-06-25 23:00:00, $179.87, BUY, $99,835.50, $179.87, $0.00, $15.36
2019-06-26 23:00:00, $181.26, HOLD, $99,835.50, $179.87, $0.00, $15.36
2019-06-27 23:00:00, $181.57, BUY, $99,653.92, $361.44, $0.00, $15.36
2019-06-30 23:00:00, $181.54, SELL, $100,017.01, $0.00, $-0.03, $17.01
2019-07-01 23:00:00, $180.38, HOLD, $100,017.01, $0.00, $0.00, $17.01
2019-07-02 23:00:00, $179.47, SELL, $100,017.01, $0.00, $0.00, $17.01
2019-07-04 23:00:00, $177.84, HOLD, $100,017.01, $0.00, $0.00, $17.01
2019-07-07 23:00:00, $177.98, BUY, $99,839.03, $177.98, $0.00, $17.01
2019-07-08 23:00:00, $177.72, SELL, $100,016.75, $0.00, $-0.26, $16.75
2019-07-09 23:00:00, $176.85, HOLD, $100,016.75, $0.00, $0.00, $16.75
2019-07-10 23:00:00, $176.06, SELL, $100,016.75, $0.00, $0.00, $16.75
