Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-19 10:45:00, $212.81, BUY, $99,787.19, $212.81, $0.00, $0.00
2021-05-19 11:00:00, $212.75, SELL, $99,999.94, $0.00, $-0.06, $-0.06
2021-05-19 11:15:00, $212.74, HOLD, $99,999.94, $0.00, $0.00, $-0.06
2021-05-19 11:30:00, $212.74, BUY, $99,787.20, $212.74, $0.00, $-0.06
2021-05-19 11:45:00, $212.80, HOLD, $99,787.20, $212.74, $0.00, $-0.06
2021-05-19 12:00:00, $212.89, BUY, $99,574.31, $425.63, $0.00, $-0.06
2021-05-19 12:15:00, $213.00, HOLD, $99,574.31, $425.63, $0.00, $-0.06
2021-05-19 12:30:00, $212.91, SELL, $100,000.13, $0.00, $0.02, $0.13
2021-05-19 12:45:00, $213.18, BUY, $99,786.95, $213.18, $0.00, $0.13
2021-05-19 13:00:00, $213.24, HOLD, $99,786.95, $213.18, $0.00, $0.13
2021-05-19 13:15:00, $213.64, BUY, $99,573.31, $426.82, $0.00, $0.13
2021-05-19 13:30:00, $213.70, HOLD, $99,573.31, $426.82, $0.00, $0.13
2021-05-19 13:45:00, $213.84, BUY, $99,359.47, $640.66, $0.00, $0.13
2021-05-19 14:00:00, $213.82, SELL, $100,000.93, $0.00, $-0.02, $0.92
2021-05-19 14:15:00, $213.87, BUY, $99,787.06, $213.87, $0.00, $0.92
2021-05-19 14:30:00, $214.65, HOLD, $99,787.06, $213.87, $0.00, $0.92
2021-05-19 14:45:00, $215.72, BUY, $99,571.34, $429.59, $0.00, $0.92
2021-05-20 08:30:00, $216.64, HOLD, $99,571.34, $429.59, $0.00, $0.92
2021-05-20 08:45:00, $216.69, BUY, $99,354.65, $646.27, $0.00, $0.92
2021-05-20 09:00:00, $216.77, HOLD, $99,354.65, $646.27, $0.00, $0.92
2021-05-20 09:15:00, $217.17, BUY, $99,137.49, $863.44, $0.00, $0.92
2021-05-20 09:30:00, $217.76, HOLD, $99,137.49, $863.44, $0.00, $0.92
2021-05-20 09:45:00, $218.34, BUY, $98,919.15, $1,081.78, $0.00, $0.92
2021-05-20 10:00:00, $218.56, HOLD, $98,919.15, $1,081.78, $0.00, $0.92
2021-05-20 10:15:00, $218.78, BUY, $98,700.37, $1,300.56, $0.00, $0.92
2021-05-20 10:30:00, $218.62, SELL, $100,012.09, $0.00, $-0.16, $12.09
2021-05-20 10:45:00, $218.52, HOLD, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 11:00:00, $218.14, SELL, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 11:15:00, $217.94, HOLD, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 11:30:00, $217.70, SELL, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 11:45:00, $217.61, HOLD, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 12:00:00, $217.42, SELL, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 12:15:00, $217.15, HOLD, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 12:30:00, $216.93, SELL, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 12:45:00, $216.65, HOLD, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 13:00:00, $216.42, SELL, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 13:15:00, $216.33, HOLD, $100,012.09, $0.00, $0.00, $12.09
2021-05-20 13:30:00, $216.41, BUY, $99,795.68, $216.41, $0.00, $12.09
2021-05-20 13:45:00, $216.62, HOLD, $99,795.68, $216.41, $0.00, $12.09
2021-05-20 14:00:00, $216.69, BUY, $99,578.99, $433.10, $0.00, $12.09
2021-05-20 14:15:00, $216.68, SELL, $100,012.34, $0.00, $-0.01, $12.34
2021-05-20 14:30:00, $216.60, HOLD, $100,012.34, $0.00, $0.00, $12.34
2021-05-20 14:45:00, $216.40, SELL, $100,012.34, $0.00, $0.00, $12.34
2021-05-21 08:30:00, $216.23, HOLD, $100,012.34, $0.00, $0.00, $12.34
2021-05-21 08:45:00, $215.92, SELL, $100,012.34, $0.00, $0.00, $12.34
2021-05-21 09:00:00, $215.67, HOLD, $100,012.34, $0.00, $0.00, $12.34
2021-05-21 09:15:00, $215.49, SELL, $100,012.34, $0.00, $0.00, $12.34
2021-05-21 09:30:00, $215.50, BUY, $99,796.85, $215.50, $0.00, $12.34
2021-05-21 09:45:00, $215.50, HOLD, $99,796.85, $215.50, $0.00, $12.34
2021-05-21 10:00:00, $215.41, SELL, $100,012.26, $0.00, $-0.08, $12.26
2021-05-21 10:15:00, $215.17, HOLD, $100,012.26, $0.00, $0.00, $12.26
2021-05-21 10:30:00, $214.76, SELL, $100,012.26, $0.00, $0.00, $12.26
2021-05-21 10:45:00, $214.40, HOLD, $100,012.26, $0.00, $0.00, $12.26
2021-05-21 11:00:00, $214.10, SELL, $100,012.26, $0.00, $0.00, $12.26
2021-05-21 11:15:00, $213.97, HOLD, $100,012.26, $0.00, $0.00, $12.26
2021-05-21 11:30:00, $213.94, SELL, $100,012.26, $0.00, $0.00, $12.26
2021-05-21 11:45:00, $213.89, HOLD, $100,012.26, $0.00, $0.00, $12.26
2021-05-21 12:00:00, $214.09, BUY, $99,798.17, $214.09, $0.00, $12.26
2021-05-21 12:15:00, $214.05, SELL, $100,012.22, $0.00, $-0.04, $12.22
2021-05-21 12:30:00, $214.15, BUY, $99,798.06, $214.15, $0.00, $12.22
2021-05-21 12:45:00, $214.14, SELL, $100,012.21, $0.00, $-0.01, $12.21
2021-05-21 13:00:00, $214.18, BUY, $99,798.03, $214.18, $0.00, $12.21
2021-05-21 13:15:00, $214.06, SELL, $100,012.09, $0.00, $-0.12, $12.09
2021-05-21 13:30:00, $213.90, HOLD, $100,012.09, $0.00, $0.00, $12.09
2021-05-21 13:45:00, $213.67, SELL, $100,012.09, $0.00, $0.00, $12.09
2021-05-21 14:00:00, $213.63, HOLD, $100,012.09, $0.00, $0.00, $12.09
2021-05-21 14:15:00, $213.54, SELL, $100,012.09, $0.00, $0.00, $12.09
2021-05-21 14:30:00, $214.03, BUY, $99,798.06, $214.03, $0.00, $12.09
2021-05-21 14:45:00, $213.98, SELL, $100,012.04, $0.00, $-0.05, $12.04
2021-05-24 08:30:00, $214.07, BUY, $99,797.97, $214.07, $0.00, $12.04
2021-05-24 08:45:00, $213.61, SELL, $100,011.58, $0.00, $-0.45, $11.58
2021-05-24 09:00:00, $213.75, BUY, $99,797.83, $213.75, $0.00, $11.58
2021-05-24 09:15:00, $213.88, HOLD, $99,797.83, $213.75, $0.00, $11.58
2021-05-24 09:30:00, $214.04, BUY, $99,583.79, $427.80, $0.00, $11.58
2021-05-24 09:45:00, $214.03, SELL, $100,011.85, $0.00, $-0.01, $11.85
2021-05-24 10:00:00, $213.90, HOLD, $100,011.85, $0.00, $0.00, $11.85
2021-05-24 10:15:00, $213.69, SELL, $100,011.85, $0.00, $0.00, $11.85
2021-05-24 10:30:00, $213.26, HOLD, $100,011.85, $0.00, $0.00, $11.85
2021-05-24 10:45:00, $213.03, SELL, $100,011.85, $0.00, $0.00, $11.85
2021-05-24 11:00:00, $212.77, HOLD, $100,011.85, $0.00, $0.00, $11.85
2021-05-24 11:15:00, $212.78, BUY, $99,799.07, $212.78, $0.00, $11.85
2021-05-24 11:30:00, $212.72, SELL, $100,011.79, $0.00, $-0.05, $11.79
2021-05-24 11:45:00, $212.76, BUY, $99,799.04, $212.76, $0.00, $11.79
2021-05-24 12:00:00, $212.85, HOLD, $99,799.04, $212.76, $0.00, $11.79
2021-05-24 12:15:00, $212.92, BUY, $99,586.12, $425.68, $0.00, $11.79
2021-05-24 12:30:00, $212.88, SELL, $100,011.89, $0.00, $-0.03, $11.89
2021-05-24 12:45:00, $212.63, HOLD, $100,011.89, $0.00, $0.00, $11.89
2021-05-24 13:00:00, $212.30, SELL, $100,011.89, $0.00, $0.00, $11.89
2021-05-24 13:15:00, $212.27, HOLD, $100,011.89, $0.00, $0.00, $11.89
2021-05-24 13:30:00, $212.35, BUY, $99,799.53, $212.35, $0.00, $11.89
2021-05-24 13:45:00, $212.36, HOLD, $99,799.53, $212.35, $0.00, $11.89
2021-05-24 14:00:00, $212.17, SELL, $100,011.70, $0.00, $-0.19, $11.70
2021-05-24 14:15:00, $211.75, HOLD, $100,011.70, $0.00, $0.00, $11.70
2021-05-24 14:30:00, $210.70, SELL, $100,011.70, $0.00, $0.00, $11.70
2021-05-24 14:45:00, $209.52, HOLD, $100,011.70, $0.00, $0.00, $11.70
2021-05-25 08:30:00, $208.54, SELL, $100,011.70, $0.00, $0.00, $11.70
2021-05-25 08:45:00, $208.17, HOLD, $100,011.70, $0.00, $0.00, $11.70
2021-05-25 09:00:00, $208.02, SELL, $100,011.70, $0.00, $0.00, $11.70
2021-05-25 09:15:00, $207.97, HOLD, $100,011.70, $0.00, $0.00, $11.70
2021-05-25 09:30:00, $208.38, BUY, $99,803.31, $208.38, $0.00, $11.70
2021-05-25 09:45:00, $208.50, HOLD, $99,803.31, $208.38, $0.00, $11.70
2021-05-25 10:00:00, $208.51, BUY, $99,594.81, $416.89, $0.00, $11.70
2021-05-25 10:15:00, $208.17, SELL, $100,011.14, $0.00, $-0.34, $11.14
2021-05-25 10:30:00, $208.10, HOLD, $100,011.14, $0.00, $0.00, $11.14
2021-05-25 10:45:00, $208.13, BUY, $99,803.01, $208.13, $0.00, $11.14
2021-05-25 11:00:00, $208.11, SELL, $100,011.12, $0.00, $-0.03, $11.12
2021-05-25 11:15:00, $208.00, HOLD, $100,011.12, $0.00, $0.00, $11.12
2021-05-25 11:30:00, $207.85, SELL, $100,011.12, $0.00, $0.00, $11.12
2021-05-25 11:45:00, $208.00, BUY, $99,803.11, $208.00, $0.00, $11.12
2021-05-25 12:00:00, $208.31, HOLD, $99,803.11, $208.00, $0.00, $11.12
2021-05-25 12:15:00, $208.50, BUY, $99,594.62, $416.50, $0.00, $11.12
2021-05-25 12:30:00, $208.44, SELL, $100,011.50, $0.00, $-0.06, $11.50
2021-05-25 12:45:00, $208.32, HOLD, $100,011.50, $0.00, $0.00, $11.50
2021-05-25 13:00:00, $208.43, BUY, $99,803.07, $208.43, $0.00, $11.50
2021-05-25 13:15:00, $208.67, HOLD, $99,803.07, $208.43, $0.00, $11.50
2021-05-25 13:30:00, $208.87, BUY, $99,594.20, $417.31, $0.00, $11.50
