Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-12 10:30:00, $421.07, BUY, $99,578.93, $421.07, $0.00, $0.00
2021-05-12 10:45:00, $420.31, SELL, $99,999.24, $0.00, $-0.76, $-0.76
2021-05-12 11:00:00, $420.14, HOLD, $99,999.24, $0.00, $0.00, $-0.76
2021-05-12 11:15:00, $420.54, BUY, $99,578.71, $420.54, $0.00, $-0.76
2021-05-12 11:30:00, $421.03, HOLD, $99,578.71, $420.54, $0.00, $-0.76
2021-05-12 11:45:00, $421.38, BUY, $99,157.33, $841.92, $0.00, $-0.76
2021-05-12 12:00:00, $421.44, HOLD, $99,157.33, $841.92, $0.00, $-0.76
2021-05-12 12:15:00, $421.00, SELL, $99,999.33, $0.00, $-0.38, $-0.67
2021-05-12 12:30:00, $420.92, HOLD, $99,999.33, $0.00, $0.00, $-0.67
2021-05-12 12:45:00, $420.97, BUY, $99,578.36, $420.97, $0.00, $-0.67
2021-05-12 13:00:00, $421.45, HOLD, $99,578.36, $420.97, $0.00, $-0.67
2021-05-12 13:15:00, $421.86, BUY, $99,156.51, $842.83, $0.00, $-0.67
2021-05-12 13:30:00, $421.94, HOLD, $99,156.51, $842.83, $0.00, $-0.67
2021-05-12 13:45:00, $421.53, SELL, $99,999.56, $0.00, $-0.33, $-0.44
2021-05-12 14:00:00, $421.41, HOLD, $99,999.56, $0.00, $0.00, $-0.44
2021-05-12 14:15:00, $421.66, BUY, $99,577.90, $421.66, $0.00, $-0.44
2021-05-12 14:30:00, $424.67, HOLD, $99,577.90, $421.66, $0.00, $-0.44
2021-05-12 14:45:00, $427.80, BUY, $99,150.10, $849.46, $0.00, $-0.44
2021-05-13 08:30:00, $431.37, HOLD, $99,150.10, $849.46, $0.00, $-0.44
2021-05-13 08:45:00, $431.99, BUY, $98,718.11, $1,281.45, $0.00, $-0.44
2021-05-13 09:00:00, $432.44, HOLD, $98,718.11, $1,281.45, $0.00, $-0.44
2021-05-13 09:15:00, $432.52, BUY, $98,285.59, $1,713.98, $0.00, $-0.44
2021-05-13 09:30:00, $431.96, SELL, $100,013.43, $0.00, $-0.56, $13.43
2021-05-13 09:45:00, $431.31, HOLD, $100,013.43, $0.00, $0.00, $13.43
2021-05-13 10:00:00, $429.36, SELL, $100,013.43, $0.00, $0.00, $13.43
2021-05-13 10:15:00, $428.54, HOLD, $100,013.43, $0.00, $0.00, $13.43
2021-05-13 10:30:00, $428.37, SELL, $100,013.43, $0.00, $0.00, $13.43
2021-05-13 10:45:00, $429.61, BUY, $99,583.83, $429.61, $0.00, $13.43
2021-05-13 11:00:00, $430.63, HOLD, $99,583.83, $429.61, $0.00, $13.43
2021-05-13 11:15:00, $430.35, SELL, $100,014.18, $0.00, $0.74, $14.18
2021-05-13 11:30:00, $430.14, HOLD, $100,014.18, $0.00, $0.00, $14.18
2021-05-13 11:45:00, $429.15, SELL, $100,014.18, $0.00, $0.00, $14.18
2021-05-13 12:00:00, $428.24, HOLD, $100,014.18, $0.00, $0.00, $14.18
2021-05-13 12:15:00, $427.71, SELL, $100,014.18, $0.00, $0.00, $14.18
2021-05-13 12:30:00, $429.43, BUY, $99,584.75, $429.43, $0.00, $14.18
2021-05-13 12:45:00, $431.70, HOLD, $99,584.75, $429.43, $0.00, $14.18
2021-05-13 13:00:00, $433.51, BUY, $99,151.23, $862.94, $0.00, $14.18
2021-05-13 13:15:00, $433.51, SELL, $100,018.25, $0.00, $-0.01, $18.25
2021-05-13 13:30:00, $433.45, HOLD, $100,018.25, $0.00, $0.00, $18.25
2021-05-13 13:45:00, $433.00, SELL, $100,018.25, $0.00, $0.00, $18.25
2021-05-13 14:00:00, $433.17, BUY, $99,585.08, $433.17, $0.00, $18.25
2021-05-13 14:15:00, $432.23, SELL, $100,017.31, $0.00, $-0.94, $17.31
2021-05-13 14:30:00, $432.06, HOLD, $100,017.31, $0.00, $0.00, $17.31
2021-05-13 14:45:00, $432.74, BUY, $99,584.56, $432.74, $0.00, $17.31
2021-05-14 08:30:00, $435.44, HOLD, $99,584.56, $432.74, $0.00, $17.31
2021-05-14 08:45:00, $437.23, BUY, $99,147.33, $869.98, $0.00, $17.31
2021-05-14 09:00:00, $438.22, HOLD, $99,147.33, $869.98, $0.00, $17.31
2021-05-14 09:15:00, $438.45, BUY, $98,708.88, $1,308.43, $0.00, $17.31
2021-05-14 09:30:00, $438.58, HOLD, $98,708.88, $1,308.43, $0.00, $17.31
2021-05-14 09:45:00, $438.64, BUY, $98,270.24, $1,747.06, $0.00, $17.31
2021-05-14 10:00:00, $438.83, HOLD, $98,270.24, $1,747.06, $0.00, $17.31
2021-05-14 10:15:00, $439.31, BUY, $97,830.93, $2,186.38, $0.00, $17.31
2021-05-14 10:30:00, $440.05, HOLD, $97,830.93, $2,186.38, $0.00, $17.31
2021-05-14 10:45:00, $440.40, BUY, $97,390.53, $2,626.78, $0.00, $17.31
2021-05-14 11:00:00, $440.76, HOLD, $97,390.53, $2,626.78, $0.00, $17.31
2021-05-14 11:15:00, $441.06, BUY, $96,949.46, $3,067.84, $0.00, $17.31
2021-05-14 11:30:00, $441.41, HOLD, $96,949.46, $3,067.84, $0.00, $17.31
2021-05-14 11:45:00, $441.82, BUY, $96,507.65, $3,509.66, $0.00, $17.31
2021-05-14 12:00:00, $441.69, SELL, $100,041.21, $0.00, $-0.12, $41.21
2021-05-14 12:15:00, $441.80, BUY, $99,599.41, $441.80, $0.00, $41.21
2021-05-14 12:30:00, $442.13, HOLD, $99,599.41, $441.80, $0.00, $41.21
2021-05-14 12:45:00, $442.82, BUY, $99,156.59, $884.62, $0.00, $41.21
2021-05-14 13:00:00, $443.54, HOLD, $99,156.59, $884.62, $0.00, $41.21
2021-05-14 13:15:00, $444.09, BUY, $98,712.49, $1,328.71, $0.00, $41.21
2021-05-14 13:30:00, $444.05, SELL, $100,044.63, $0.00, $-0.05, $44.63
2021-05-14 13:45:00, $443.49, HOLD, $100,044.63, $0.00, $0.00, $44.63
2021-05-14 14:00:00, $442.66, SELL, $100,044.63, $0.00, $0.00, $44.63
2021-05-14 14:15:00, $441.92, HOLD, $100,044.63, $0.00, $0.00, $44.63
