Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $153.62, BUY, $99,846.38, $153.62, $0.00, $0.00
2021-04-28 23:00:00, $151.44, SELL, $99,997.82, $0.00, $-2.18, $-2.18
2021-04-29 23:00:00, $147.72, HOLD, $99,997.82, $0.00, $0.00, $-2.18
2021-05-02 23:00:00, $146.17, SELL, $99,997.82, $0.00, $0.00, $-2.18
2021-05-03 23:00:00, $145.57, HOLD, $99,997.82, $0.00, $0.00, $-2.18
2021-05-04 23:00:00, $147.17, BUY, $99,850.65, $147.17, $0.00, $-2.18
2021-05-05 23:00:00, $146.40, SELL, $99,997.05, $0.00, $-0.77, $-2.95
2021-05-06 23:00:00, $146.15, HOLD, $99,997.05, $0.00, $0.00, $-2.95
2021-05-09 23:00:00, $142.65, SELL, $99,997.05, $0.00, $0.00, $-2.95
2021-05-10 23:00:00, $142.25, HOLD, $99,997.05, $0.00, $0.00, $-2.95
2021-05-11 23:00:00, $142.24, SELL, $99,997.05, $0.00, $0.00, $-2.95
2021-05-12 23:00:00, $143.71, BUY, $99,853.34, $143.71, $0.00, $-2.95
2021-05-13 23:00:00, $143.80, HOLD, $99,853.34, $143.71, $0.00, $-2.95
2021-05-16 23:00:00, $144.30, BUY, $99,709.04, $288.01, $0.00, $-2.95
2021-05-17 23:00:00, $146.85, HOLD, $99,709.04, $288.01, $0.00, $-2.95
2021-05-18 23:00:00, $149.32, BUY, $99,559.72, $437.34, $0.00, $-2.95
2021-05-19 23:00:00, $151.69, HOLD, $99,559.72, $437.34, $0.00, $-2.95
2021-05-20 23:00:00, $152.91, BUY, $99,406.81, $590.25, $0.00, $-2.95
