Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-28 23:00:00, $176.87, BUY, $99,823.13, $176.87, $0.00, $0.00
2019-05-29 23:00:00, $175.51, SELL, $99,998.64, $0.00, $-1.36, $-1.36
2019-05-30 23:00:00, $175.98, BUY, $99,822.66, $175.98, $0.00, $-1.36
2019-06-02 23:00:00, $178.50, HOLD, $99,822.66, $175.98, $0.00, $-1.36
2019-06-03 23:00:00, $182.48, BUY, $99,640.18, $358.46, $0.00, $-1.36
2019-06-04 23:00:00, $185.97, HOLD, $99,640.18, $358.46, $0.00, $-1.36
2019-06-05 23:00:00, $189.30, BUY, $99,450.88, $547.76, $0.00, $-1.36
2019-06-06 23:00:00, $192.49, HOLD, $99,450.88, $547.76, $0.00, $-1.36
2019-06-09 23:00:00, $193.84, BUY, $99,257.04, $741.60, $0.00, $-1.36
2019-06-10 23:00:00, $194.58, HOLD, $99,257.04, $741.60, $0.00, $-1.36
2019-06-11 23:00:00, $193.89, SELL, $100,032.61, $0.00, $0.05, $32.61
2019-06-12 23:00:00, $193.81, HOLD, $100,032.61, $0.00, $0.00, $32.61
2019-06-13 23:00:00, $195.06, BUY, $99,837.54, $195.06, $0.00, $32.61
2019-06-16 23:00:00, $196.77, HOLD, $99,837.54, $195.06, $0.00, $32.61
2019-06-17 23:00:00, $198.58, BUY, $99,638.96, $393.64, $0.00, $32.61
2019-06-18 23:00:00, $198.68, HOLD, $99,638.96, $393.64, $0.00, $32.61
2019-06-19 23:00:00, $198.91, BUY, $99,440.06, $592.55, $0.00, $32.61
2019-06-20 23:00:00, $197.64, SELL, $100,032.98, $0.00, $-1.27, $32.98
2019-06-23 23:00:00, $197.97, BUY, $99,835.00, $197.97, $0.00, $32.98
2019-06-24 23:00:00, $198.37, HOLD, $99,835.00, $197.97, $0.00, $32.98
2019-06-25 23:00:00, $199.15, BUY, $99,635.85, $397.12, $0.00, $32.98
2019-06-26 23:00:00, $199.78, HOLD, $99,635.85, $397.12, $0.00, $32.98
2019-06-27 23:00:00, $200.77, BUY, $99,435.08, $597.89, $0.00, $32.98
2019-06-30 23:00:00, $202.93, HOLD, $99,435.08, $597.89, $0.00, $32.98
2019-07-01 23:00:00, $203.79, BUY, $99,231.29, $801.68, $0.00, $32.98
2019-07-02 23:00:00, $202.89, SELL, $100,042.85, $0.00, $-0.90, $42.85
2019-07-04 23:00:00, $201.83, HOLD, $100,042.85, $0.00, $0.00, $42.85
2019-07-07 23:00:00, $201.48, SELL, $100,042.85, $0.00, $0.00, $42.85
2019-07-08 23:00:00, $202.06, BUY, $99,840.80, $202.06, $0.00, $42.85
2019-07-09 23:00:00, $202.73, HOLD, $99,840.80, $202.06, $0.00, $42.85
2019-07-10 23:00:00, $203.39, BUY, $99,637.40, $405.45, $0.00, $42.85
2019-07-11 23:00:00, $204.31, HOLD, $99,637.40, $405.45, $0.00, $42.85
2019-07-14 23:00:00, $204.32, BUY, $99,433.08, $609.77, $0.00, $42.85
2019-07-15 23:00:00, $204.48, HOLD, $99,433.08, $609.77, $0.00, $42.85
2019-07-16 23:00:00, $203.84, SELL, $100,044.59, $0.00, $-0.49, $44.59
2019-07-17 23:00:00, $205.15, BUY, $99,839.44, $205.15, $0.00, $44.59
2019-07-18 23:00:00, $206.21, HOLD, $99,839.44, $205.15, $0.00, $44.59
2019-07-21 23:00:00, $208.24, BUY, $99,631.20, $413.39, $0.00, $44.59
2019-07-22 23:00:00, $208.18, SELL, $100,047.56, $0.00, $-0.06, $47.56
2019-07-23 23:00:00, $207.82, HOLD, $100,047.56, $0.00, $0.00, $47.56
2019-07-24 23:00:00, $208.16, BUY, $99,839.41, $208.16, $0.00, $47.56
2019-07-25 23:00:00, $208.77, HOLD, $99,839.41, $208.16, $0.00, $47.56
2019-07-28 23:00:00, $210.44, BUY, $99,628.96, $418.60, $0.00, $47.56
2019-07-29 23:00:00, $210.04, SELL, $100,049.04, $0.00, $-0.40, $49.04
2019-07-30 23:00:00, $208.44, HOLD, $100,049.04, $0.00, $0.00, $49.04
2019-07-31 23:00:00, $201.92, SELL, $100,049.04, $0.00, $0.00, $49.04
2019-08-01 23:00:00, $198.10, HOLD, $100,049.04, $0.00, $0.00, $49.04
2019-08-04 23:00:00, $196.45, SELL, $100,049.04, $0.00, $0.00, $49.04
2019-08-05 23:00:00, $199.86, BUY, $99,849.19, $199.86, $0.00, $49.04
2019-08-06 23:00:00, $201.17, HOLD, $99,849.19, $199.86, $0.00, $49.04
2019-08-07 23:00:00, $201.63, BUY, $99,647.56, $401.48, $0.00, $49.04
2019-08-08 23:00:00, $203.47, HOLD, $99,647.56, $401.48, $0.00, $49.04
2019-08-11 23:00:00, $204.08, BUY, $99,443.48, $605.56, $0.00, $49.04
2019-08-12 23:00:00, $204.49, HOLD, $99,443.48, $605.56, $0.00, $49.04
2019-08-13 23:00:00, $203.64, SELL, $100,054.41, $0.00, $-0.43, $54.41
2019-08-14 23:00:00, $206.17, BUY, $99,848.24, $206.17, $0.00, $54.41
2019-08-15 23:00:00, $209.04, HOLD, $99,848.24, $206.17, $0.00, $54.41
2019-08-18 23:00:00, $211.11, BUY, $99,637.13, $417.29, $0.00, $54.41
2019-08-19 23:00:00, $211.82, HOLD, $99,637.13, $417.29, $0.00, $54.41
2019-08-20 23:00:00, $209.24, SELL, $100,055.61, $0.00, $-1.87, $55.61
2019-08-21 23:00:00, $207.23, HOLD, $100,055.61, $0.00, $0.00, $55.61
2019-08-22 23:00:00, $204.46, SELL, $100,055.61, $0.00, $0.00, $55.61
2019-08-25 23:00:00, $205.42, BUY, $99,850.19, $205.42, $0.00, $55.61
2019-08-26 23:00:00, $206.25, HOLD, $99,850.19, $205.42, $0.00, $55.61
2019-08-27 23:00:00, $207.79, BUY, $99,642.41, $413.21, $0.00, $55.61
2019-08-28 23:00:00, $207.84, HOLD, $99,642.41, $413.21, $0.00, $55.61
2019-08-29 23:00:00, $207.90, BUY, $99,434.51, $621.10, $0.00, $55.61
2019-09-02 23:00:00, $209.41, HOLD, $99,434.51, $621.10, $0.00, $55.61
2019-09-03 23:00:00, $211.93, BUY, $99,222.58, $833.03, $0.00, $55.61
2019-09-04 23:00:00, $213.56, HOLD, $99,222.58, $833.03, $0.00, $55.61
2019-09-05 23:00:00, $214.73, BUY, $99,007.85, $1,047.76, $0.00, $55.61
2019-09-08 23:00:00, $218.17, HOLD, $99,007.85, $1,047.76, $0.00, $55.61
2019-09-09 23:00:00, $221.15, BUY, $98,786.70, $1,268.91, $0.00, $55.61
2019-09-10 23:00:00, $221.83, HOLD, $98,786.70, $1,268.91, $0.00, $55.61
2019-09-11 23:00:00, $220.60, SELL, $100,110.28, $0.00, $-0.55, $110.28
2019-09-12 23:00:00, $219.78, HOLD, $100,110.28, $0.00, $0.00, $110.28
2019-09-15 23:00:00, $221.11, BUY, $99,889.18, $221.11, $0.00, $110.28
2019-09-16 23:00:00, $221.46, HOLD, $99,889.18, $221.11, $0.00, $110.28
2019-09-17 23:00:00, $220.47, SELL, $100,109.65, $0.00, $-0.64, $109.65
2019-09-18 23:00:00, $219.11, HOLD, $100,109.65, $0.00, $0.00, $109.65
2019-09-19 23:00:00, $218.02, SELL, $100,109.65, $0.00, $0.00, $109.65
2019-09-22 23:00:00, $219.12, BUY, $99,890.53, $219.12, $0.00, $109.65
2019-09-23 23:00:00, $219.52, HOLD, $99,890.53, $219.12, $0.00, $109.65
2019-09-24 23:00:00, $219.91, BUY, $99,670.62, $439.03, $0.00, $109.65
2019-09-25 23:00:00, $220.91, HOLD, $99,670.62, $439.03, $0.00, $109.65
2019-09-26 23:00:00, $222.47, BUY, $99,448.15, $661.50, $0.00, $109.65
2019-09-29 23:00:00, $222.51, HOLD, $99,448.15, $661.50, $0.00, $109.65
2019-09-30 23:00:00, $221.45, SELL, $100,112.50, $0.00, $-1.02, $112.50
2019-10-01 23:00:00, $222.26, BUY, $99,890.24, $222.26, $0.00, $112.50
2019-10-02 23:00:00, $224.96, HOLD, $99,890.24, $222.26, $0.00, $112.50
2019-10-03 23:00:00, $226.15, BUY, $99,664.09, $448.41, $0.00, $112.50
2019-10-06 23:00:00, $226.15, SELL, $100,116.39, $0.00, $-0.00, $116.39
2019-10-07 23:00:00, $227.16, BUY, $99,889.23, $227.16, $0.00, $116.39
2019-10-08 23:00:00, $231.10, HOLD, $99,889.23, $227.16, $0.00, $116.39
2019-10-09 23:00:00, $234.07, BUY, $99,655.16, $461.23, $0.00, $116.39
2019-10-10 23:00:00, $235.81, HOLD, $99,655.16, $461.23, $0.00, $116.39
2019-10-13 23:00:00, $235.20, SELL, $100,125.56, $0.00, $1.13, $125.56
2019-10-14 23:00:00, $235.00, HOLD, $100,125.56, $0.00, $0.00, $125.56
2019-10-15 23:00:00, $235.32, BUY, $99,890.24, $235.32, $0.00, $125.56
2019-10-16 23:00:00, $237.37, HOLD, $99,890.24, $235.32, $0.00, $125.56
2019-10-17 23:00:00, $238.93, BUY, $99,651.31, $474.25, $0.00, $125.56
2019-10-20 23:00:00, $241.21, HOLD, $99,651.31, $474.25, $0.00, $125.56
2019-10-21 23:00:00, $242.24, BUY, $99,409.08, $716.48, $0.00, $125.56
2019-10-22 23:00:00, $244.44, HOLD, $99,409.08, $716.48, $0.00, $125.56
2019-10-23 23:00:00, $246.41, BUY, $99,162.67, $962.89, $0.00, $125.56
2019-10-24 23:00:00, $246.30, SELL, $100,147.88, $0.00, $-0.10, $147.88
2019-10-27 23:00:00, $245.21, HOLD, $100,147.88, $0.00, $0.00, $147.88
2019-10-28 23:00:00, $245.14, SELL, $100,147.88, $0.00, $0.00, $147.88
2019-10-29 23:00:00, $249.32, BUY, $99,898.56, $249.32, $0.00, $147.88
2019-10-30 23:00:00, $254.05, HOLD, $99,898.56, $249.32, $0.00, $147.88
2019-10-31 23:00:00, $256.82, BUY, $99,641.74, $506.15, $0.00, $147.88
2019-11-03 23:00:00, $257.29, HOLD, $99,641.74, $506.15, $0.00, $147.88
2019-11-04 23:00:00, $257.96, BUY, $99,383.77, $764.11, $0.00, $147.88
2019-11-05 23:00:00, $258.96, HOLD, $99,383.77, $764.11, $0.00, $147.88
2019-11-06 23:00:00, $260.61, BUY, $99,123.16, $1,024.72, $0.00, $147.88
2019-11-07 23:00:00, $261.44, HOLD, $99,123.16, $1,024.72, $0.00, $147.88
2019-11-10 23:00:00, $262.88, BUY, $98,860.28, $1,287.61, $0.00, $147.88
2019-11-11 23:00:00, $263.05, HOLD, $98,860.28, $1,287.61, $0.00, $147.88
2019-11-12 23:00:00, $264.30, BUY, $98,595.97, $1,551.91, $0.00, $147.88
2019-11-13 23:00:00, $265.19, HOLD, $98,595.97, $1,551.91, $0.00, $147.88
2019-11-14 23:00:00, $266.39, BUY, $98,329.59, $1,818.30, $0.00, $147.88
2019-11-17 23:00:00, $265.54, SELL, $100,188.39, $0.00, $-0.84, $188.39
2019-11-18 23:00:00, $263.84, HOLD, $100,188.39, $0.00, $0.00, $188.39
2019-11-19 23:00:00, $262.36, SELL, $100,188.39, $0.00, $0.00, $188.39
2019-11-20 23:00:00, $263.42, BUY, $99,924.97, $263.42, $0.00, $188.39
2019-11-21 23:00:00, $264.12, HOLD, $99,924.97, $263.42, $0.00, $188.39
