Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $169.74, BUY, $99,830.26, $169.74, $0.00, $0.00
2021-05-25 11:00:00, $169.59, SELL, $99,999.85, $0.00, $-0.15, $-0.15
2021-05-25 11:15:00, $169.49, HOLD, $99,999.85, $0.00, $0.00, $-0.15
2021-05-25 11:30:00, $169.37, SELL, $99,999.85, $0.00, $0.00, $-0.15
2021-05-25 11:45:00, $169.53, BUY, $99,830.33, $169.53, $0.00, $-0.15
2021-05-25 12:00:00, $169.74, HOLD, $99,830.33, $169.53, $0.00, $-0.15
2021-05-25 12:15:00, $170.16, BUY, $99,660.17, $339.68, $0.00, $-0.15
2021-05-25 12:30:00, $170.13, SELL, $100,000.43, $0.00, $-0.03, $0.42
2021-05-25 12:45:00, $170.02, HOLD, $100,000.43, $0.00, $0.00, $0.42
2021-05-25 13:00:00, $169.89, SELL, $100,000.43, $0.00, $0.00, $0.42
2021-05-25 13:15:00, $169.83, HOLD, $100,000.43, $0.00, $0.00, $0.42
2021-05-25 13:30:00, $169.78, SELL, $100,000.43, $0.00, $0.00, $0.42
2021-05-25 13:45:00, $169.71, HOLD, $100,000.43, $0.00, $0.00, $0.42
2021-05-25 14:00:00, $169.67, SELL, $100,000.43, $0.00, $0.00, $0.42
2021-05-25 14:15:00, $169.87, BUY, $99,830.56, $169.87, $0.00, $0.42
2021-05-25 14:30:00, $170.10, HOLD, $99,830.56, $169.87, $0.00, $0.42
2021-05-25 14:45:00, $169.94, SELL, $100,000.49, $0.00, $0.07, $0.49
2021-05-26 08:30:00, $169.68, HOLD, $100,000.49, $0.00, $0.00, $0.49
2021-05-26 08:45:00, $169.35, SELL, $100,000.49, $0.00, $0.00, $0.49
2021-05-26 09:00:00, $169.45, BUY, $99,831.04, $169.45, $0.00, $0.49
2021-05-26 09:15:00, $169.33, SELL, $100,000.37, $0.00, $-0.12, $0.37
2021-05-26 09:30:00, $169.11, HOLD, $100,000.37, $0.00, $0.00, $0.37
2021-05-26 09:45:00, $168.67, SELL, $100,000.37, $0.00, $0.00, $0.37
