Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-02-25 23:00:00, $529.13, BUY, $99,470.87, $529.13, $0.00, $0.00
2021-02-28 23:00:00, $521.82, SELL, $99,992.69, $0.00, $-7.31, $-7.31
2021-03-01 23:00:00, $504.33, HOLD, $99,992.69, $0.00, $0.00, $-7.31
2021-03-02 23:00:00, $494.70, SELL, $99,992.69, $0.00, $0.00, $-7.31
2021-03-03 23:00:00, $489.60, HOLD, $99,992.69, $0.00, $0.00, $-7.31
2021-03-04 23:00:00, $492.03, BUY, $99,500.66, $492.03, $0.00, $-7.31
2021-03-07 23:00:00, $488.22, SELL, $99,988.88, $0.00, $-3.80, $-11.12
2021-03-08 23:00:00, $495.01, BUY, $99,493.87, $495.01, $0.00, $-11.12
2021-03-09 23:00:00, $496.55, HOLD, $99,493.87, $495.01, $0.00, $-11.12
2021-03-10 23:00:00, $504.55, BUY, $98,989.32, $999.56, $0.00, $-11.12
2021-03-11 23:00:00, $505.97, HOLD, $98,989.32, $999.56, $0.00, $-11.12
2021-03-14 23:00:00, $508.00, BUY, $98,481.32, $1,507.56, $0.00, $-11.12
2021-03-15 23:00:00, $498.65, SELL, $99,977.27, $0.00, $-9.35, $-22.73
2021-03-16 23:00:00, $491.21, HOLD, $99,977.27, $0.00, $0.00, $-22.73
2021-03-17 23:00:00, $486.70, SELL, $99,977.27, $0.00, $0.00, $-22.73
2021-03-18 23:00:00, $487.69, BUY, $99,489.58, $487.69, $0.00, $-22.73
2021-03-21 23:00:00, $483.83, SELL, $99,973.42, $0.00, $-3.86, $-26.58
2021-03-22 23:00:00, $477.53, HOLD, $99,973.42, $0.00, $0.00, $-26.58
2021-03-23 23:00:00, $475.13, SELL, $99,973.42, $0.00, $0.00, $-26.58
2021-03-24 23:00:00, $477.10, BUY, $99,496.32, $477.10, $0.00, $-26.58
2021-03-25 23:00:00, $478.59, HOLD, $99,496.32, $477.10, $0.00, $-26.58
2021-03-28 23:00:00, $481.79, BUY, $99,014.52, $958.89, $0.00, $-26.58
2021-03-29 23:00:00, $484.09, HOLD, $99,014.52, $958.89, $0.00, $-26.58
2021-03-30 23:00:00, $489.07, BUY, $98,525.45, $1,447.96, $0.00, $-26.58
2021-03-31 23:00:00, $490.21, HOLD, $98,525.45, $1,447.96, $0.00, $-26.58
2021-04-04 23:00:00, $491.35, BUY, $98,034.10, $1,939.32, $0.00, $-26.58
2021-04-05 23:00:00, $494.13, HOLD, $98,034.10, $1,939.32, $0.00, $-26.58
2021-04-06 23:00:00, $497.36, BUY, $97,536.74, $2,436.68, $0.00, $-26.58
2021-04-07 23:00:00, $503.12, HOLD, $97,536.74, $2,436.68, $0.00, $-26.58
2021-04-08 23:00:00, $508.89, BUY, $97,027.85, $2,945.57, $0.00, $-26.58
2021-04-11 23:00:00, $512.67, HOLD, $97,027.85, $2,945.57, $0.00, $-26.58
2021-04-12 23:00:00, $519.85, BUY, $96,508.00, $3,465.42, $0.00, $-26.58
2021-04-13 23:00:00, $526.02, HOLD, $96,508.00, $3,465.42, $0.00, $-26.58
2021-04-14 23:00:00, $530.72, BUY, $95,977.28, $3,996.14, $0.00, $-26.58
2021-04-15 23:00:00, $532.07, HOLD, $95,977.28, $3,996.14, $0.00, $-26.58
2021-04-18 23:00:00, $533.87, BUY, $95,443.41, $4,530.01, $0.00, $-26.58
2021-04-19 23:00:00, $539.84, HOLD, $95,443.41, $4,530.01, $0.00, $-26.58
2021-04-20 23:00:00, $548.63, BUY, $94,894.77, $5,078.64, $0.00, $-26.58
2021-04-21 23:00:00, $554.27, HOLD, $94,894.77, $5,078.64, $0.00, $-26.58
2021-04-22 23:00:00, $557.98, BUY, $94,336.80, $5,636.62, $0.00, $-26.58
2021-04-25 23:00:00, $557.87, SELL, $100,473.37, $0.00, $-0.11, $473.37
2021-04-26 23:00:00, $556.12, HOLD, $100,473.37, $0.00, $0.00, $473.37
2021-04-27 23:00:00, $553.28, SELL, $100,473.37, $0.00, $0.00, $473.37
2021-04-28 23:00:00, $550.34, HOLD, $100,473.37, $0.00, $0.00, $473.37
2021-04-29 23:00:00, $541.98, SELL, $100,473.37, $0.00, $0.00, $473.37
2021-05-02 23:00:00, $535.70, HOLD, $100,473.37, $0.00, $0.00, $473.37
2021-05-03 23:00:00, $530.33, SELL, $100,473.37, $0.00, $0.00, $473.37
2021-05-04 23:00:00, $535.93, BUY, $99,937.43, $535.93, $0.00, $473.37
2021-05-05 23:00:00, $534.34, SELL, $100,471.77, $0.00, $-1.59, $471.77
2021-05-06 23:00:00, $532.54, HOLD, $100,471.77, $0.00, $0.00, $471.77
2021-05-09 23:00:00, $521.91, SELL, $100,471.77, $0.00, $0.00, $471.77
2021-05-10 23:00:00, $519.35, HOLD, $100,471.77, $0.00, $0.00, $471.77
2021-05-11 23:00:00, $520.03, BUY, $99,951.74, $520.03, $0.00, $471.77
2021-05-12 23:00:00, $523.75, HOLD, $99,951.74, $520.03, $0.00, $471.77
2021-05-13 23:00:00, $526.15, BUY, $99,425.59, $1,046.18, $0.00, $471.77
2021-05-16 23:00:00, $525.39, SELL, $100,476.38, $0.00, $-0.76, $476.38
2021-05-17 23:00:00, $530.78, BUY, $99,945.60, $530.78, $0.00, $476.38
2021-05-18 23:00:00, $535.69, HOLD, $99,945.60, $530.78, $0.00, $476.38
2021-05-19 23:00:00, $543.11, BUY, $99,402.49, $1,073.89, $0.00, $476.38
2021-05-20 23:00:00, $548.36, HOLD, $99,402.49, $1,073.89, $0.00, $476.38
