Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-21 13:15:00, $690.07, BUY, $99,309.93, $690.07, $0.00, $0.00
2021-05-21 13:16:00, $689.85, SELL, $99,999.78, $0.00, $-0.22, $-0.22
2021-05-21 13:17:00, $689.91, BUY, $99,309.87, $689.91, $0.00, $-0.22
2021-05-21 13:19:00, $689.77, SELL, $99,999.64, $0.00, $-0.14, $-0.36
2021-05-21 13:24:00, $689.46, HOLD, $99,999.64, $0.00, $0.00, $-0.36
2021-05-21 13:25:00, $689.17, SELL, $99,999.64, $0.00, $0.00, $-0.36
2021-05-21 13:28:00, $688.93, HOLD, $99,999.64, $0.00, $0.00, $-0.36
2021-05-21 13:29:00, $688.82, SELL, $99,999.64, $0.00, $0.00, $-0.36
2021-05-21 13:30:00, $688.59, HOLD, $99,999.64, $0.00, $0.00, $-0.36
2021-05-21 13:31:00, $688.40, SELL, $99,999.64, $0.00, $0.00, $-0.36
2021-05-21 13:33:00, $688.33, HOLD, $99,999.64, $0.00, $0.00, $-0.36
2021-05-21 13:34:00, $688.58, BUY, $99,311.06, $688.58, $0.00, $-0.36
2021-05-21 13:35:00, $688.71, HOLD, $99,311.06, $688.58, $0.00, $-0.36
2021-05-21 13:37:00, $688.93, BUY, $98,622.13, $1,377.51, $0.00, $-0.36
2021-05-21 13:38:00, $689.15, HOLD, $98,622.13, $1,377.51, $0.00, $-0.36
2021-05-21 13:41:00, $689.40, BUY, $97,932.73, $2,066.91, $0.00, $-0.36
2021-05-21 13:52:00, $689.46, HOLD, $97,932.73, $2,066.91, $0.00, $-0.36
2021-05-21 13:54:00, $689.22, SELL, $100,000.38, $0.00, $-0.18, $0.38
2021-05-21 13:56:00, $688.97, HOLD, $100,000.38, $0.00, $0.00, $0.38
2021-05-21 13:57:00, $688.84, SELL, $100,000.38, $0.00, $0.00, $0.38
2021-05-21 13:58:00, $688.96, BUY, $99,311.42, $688.96, $0.00, $0.38
2021-05-21 13:59:00, $689.37, HOLD, $99,311.42, $688.96, $0.00, $0.38
2021-05-21 14:00:00, $689.95, BUY, $98,621.47, $1,378.91, $0.00, $0.38
2021-05-21 14:04:00, $690.66, HOLD, $98,621.47, $1,378.91, $0.00, $0.38
2021-05-21 14:10:00, $691.28, BUY, $97,930.20, $2,070.19, $0.00, $0.38
2021-05-21 14:11:00, $691.79, HOLD, $97,930.20, $2,070.19, $0.00, $0.38
2021-05-21 14:12:00, $692.08, BUY, $97,238.12, $2,762.27, $0.00, $0.38
2021-05-21 14:14:00, $691.91, SELL, $100,005.77, $0.00, $-0.17, $5.77
2021-05-21 14:16:00, $691.60, HOLD, $100,005.77, $0.00, $0.00, $5.77
2021-05-21 14:17:00, $691.26, SELL, $100,005.77, $0.00, $0.00, $5.77
2021-05-21 14:18:00, $691.26, SELL, $100,005.77, $0.00, $0.00, $5.77
2021-05-21 14:20:00, $691.33, BUY, $99,314.44, $691.33, $0.00, $5.77
2021-05-21 14:21:00, $691.46, HOLD, $99,314.44, $691.33, $0.00, $5.77
2021-05-21 14:22:00, $691.50, BUY, $98,622.94, $1,382.83, $0.00, $5.77
2021-05-21 14:23:00, $691.55, HOLD, $98,622.94, $1,382.83, $0.00, $5.77
2021-05-21 14:25:00, $691.65, BUY, $97,931.29, $2,074.48, $0.00, $5.77
2021-05-21 14:28:00, $691.72, HOLD, $97,931.29, $2,074.48, $0.00, $5.77
2021-05-21 14:38:00, $691.69, SELL, $100,006.36, $0.00, $0.04, $6.36
2021-05-21 14:39:00, $691.44, HOLD, $100,006.36, $0.00, $0.00, $6.36
2021-05-21 14:41:00, $690.96, SELL, $100,006.36, $0.00, $0.00, $6.36
2021-05-21 14:42:00, $690.59, HOLD, $100,006.36, $0.00, $0.00, $6.36
2021-05-21 14:43:00, $690.32, SELL, $100,006.36, $0.00, $0.00, $6.36
2021-05-21 14:44:00, $690.32, HOLD, $100,006.36, $0.00, $0.00, $6.36
2021-05-21 14:45:00, $690.37, BUY, $99,316.00, $690.37, $0.00, $6.36
2021-05-21 14:46:00, $690.45, HOLD, $99,316.00, $690.37, $0.00, $6.36
2021-05-21 14:49:00, $690.64, BUY, $98,625.36, $1,381.01, $0.00, $6.36
2021-05-21 14:50:00, $690.80, HOLD, $98,625.36, $1,381.01, $0.00, $6.36
2021-05-21 14:51:00, $691.20, BUY, $97,934.16, $2,072.20, $0.00, $6.36
2021-05-21 14:52:00, $691.29, HOLD, $97,934.16, $2,072.20, $0.00, $6.36
2021-05-21 14:53:00, $691.59, BUY, $97,242.57, $2,763.80, $0.00, $6.36
2021-05-21 14:54:00, $691.54, SELL, $100,008.74, $0.00, $-0.05, $8.74
2021-05-21 14:56:00, $694.62, BUY, $99,314.12, $694.62, $0.00, $8.74
2021-05-21 14:58:00, $696.86, HOLD, $99,314.12, $694.62, $0.00, $8.74
2021-05-24 08:31:00, $699.29, BUY, $98,614.83, $1,393.91, $0.00, $8.74
2021-05-24 08:36:00, $698.69, SELL, $100,012.20, $0.00, $-0.60, $12.20
2021-05-24 08:38:00, $697.82, HOLD, $100,012.20, $0.00, $0.00, $12.20
2021-05-24 08:40:00, $696.01, SELL, $100,012.20, $0.00, $0.00, $12.20
2021-05-24 08:46:00, $694.05, HOLD, $100,012.20, $0.00, $0.00, $12.20
2021-05-24 08:49:00, $692.75, SELL, $100,012.20, $0.00, $0.00, $12.20
2021-05-24 08:52:00, $692.55, HOLD, $100,012.20, $0.00, $0.00, $12.20
2021-05-24 08:54:00, $693.92, BUY, $99,318.28, $693.92, $0.00, $12.20
2021-05-24 08:56:00, $695.33, HOLD, $99,318.28, $693.92, $0.00, $12.20
2021-05-24 08:59:00, $697.02, BUY, $98,621.26, $1,390.94, $0.00, $12.20
2021-05-24 09:02:00, $697.57, HOLD, $98,621.26, $1,390.94, $0.00, $12.20
2021-05-24 09:09:00, $698.29, BUY, $97,922.97, $2,089.23, $0.00, $12.20
2021-05-24 09:10:00, $698.28, SELL, $100,017.80, $0.00, $-0.02, $17.80
2021-05-24 09:11:00, $698.23, HOLD, $100,017.80, $0.00, $0.00, $17.80
2021-05-24 09:12:00, $698.36, BUY, $99,319.45, $698.36, $0.00, $17.80
2021-05-24 09:13:00, $698.52, HOLD, $99,319.45, $698.36, $0.00, $17.80
2021-05-24 09:14:00, $698.81, BUY, $98,620.63, $1,397.17, $0.00, $17.80
2021-05-24 09:15:00, $698.94, HOLD, $98,620.63, $1,397.17, $0.00, $17.80
2021-05-24 09:16:00, $699.93, BUY, $97,920.70, $2,097.10, $0.00, $17.80
2021-05-24 09:17:00, $700.90, HOLD, $97,920.70, $2,097.10, $0.00, $17.80
2021-05-24 09:20:00, $701.58, BUY, $97,219.12, $2,798.68, $0.00, $17.80
2021-05-24 09:22:00, $701.30, SELL, $100,024.33, $0.00, $-0.28, $24.33
2021-05-24 09:24:00, $700.87, HOLD, $100,024.33, $0.00, $0.00, $24.33
2021-05-24 09:25:00, $700.70, SELL, $100,024.33, $0.00, $0.00, $24.33
2021-05-24 09:26:00, $701.17, BUY, $99,323.17, $701.17, $0.00, $24.33
2021-05-24 09:27:00, $701.73, HOLD, $99,323.17, $701.17, $0.00, $24.33
2021-05-24 09:32:00, $702.36, BUY, $98,620.81, $1,403.52, $0.00, $24.33
2021-05-24 09:33:00, $702.82, HOLD, $98,620.81, $1,403.52, $0.00, $24.33
2021-05-24 09:34:00, $703.15, BUY, $97,917.66, $2,106.68, $0.00, $24.33
2021-05-24 09:35:00, $703.43, HOLD, $97,917.66, $2,106.68, $0.00, $24.33
2021-05-24 09:36:00, $703.62, BUY, $97,214.04, $2,810.29, $0.00, $24.33
2021-05-24 09:39:00, $703.68, HOLD, $97,214.04, $2,810.29, $0.00, $24.33
2021-05-24 09:40:00, $703.90, BUY, $96,510.14, $3,514.20, $0.00, $24.33
2021-05-24 09:41:00, $704.35, HOLD, $96,510.14, $3,514.20, $0.00, $24.33
2021-05-24 09:42:00, $705.04, BUY, $95,805.10, $4,219.23, $0.00, $24.33
2021-05-24 09:45:00, $705.11, HOLD, $95,805.10, $4,219.23, $0.00, $24.33
2021-05-24 09:46:00, $704.78, SELL, $100,033.81, $0.00, $-0.25, $33.81
2021-05-24 09:49:00, $704.56, HOLD, $100,033.81, $0.00, $0.00, $33.81
2021-05-24 09:50:00, $704.94, BUY, $99,328.87, $704.94, $0.00, $33.81
2021-05-24 09:51:00, $705.41, HOLD, $99,328.87, $704.94, $0.00, $33.81
2021-05-24 09:58:00, $705.53, BUY, $98,623.34, $1,410.47, $0.00, $33.81
2021-05-24 10:01:00, $705.27, SELL, $100,033.89, $0.00, $-0.25, $33.89
2021-05-24 10:03:00, $704.82, HOLD, $100,033.89, $0.00, $0.00, $33.89
2021-05-24 10:05:00, $704.45, SELL, $100,033.89, $0.00, $0.00, $33.89
2021-05-24 10:06:00, $704.53, BUY, $99,329.36, $704.53, $0.00, $33.89
2021-05-24 10:07:00, $704.38, SELL, $100,033.74, $0.00, $-0.15, $33.74
2021-05-24 10:11:00, $704.29, HOLD, $100,033.74, $0.00, $0.00, $33.74
2021-05-24 10:15:00, $704.07, SELL, $100,033.74, $0.00, $0.00, $33.74
2021-05-24 10:17:00, $704.43, BUY, $99,329.31, $704.43, $0.00, $33.74
2021-05-24 10:21:00, $704.82, HOLD, $99,329.31, $704.43, $0.00, $33.74
2021-05-24 10:23:00, $705.02, BUY, $98,624.29, $1,409.45, $0.00, $33.74
2021-05-24 10:24:00, $705.22, HOLD, $98,624.29, $1,409.45, $0.00, $33.74
2021-05-24 10:25:00, $705.44, BUY, $97,918.85, $2,114.89, $0.00, $33.74
2021-05-24 10:27:00, $705.79, HOLD, $97,918.85, $2,114.89, $0.00, $33.74
2021-05-24 10:32:00, $706.16, BUY, $97,212.69, $2,821.05, $0.00, $33.74
2021-05-24 10:38:00, $706.53, HOLD, $97,212.69, $2,821.05, $0.00, $33.74
2021-05-24 10:40:00, $706.94, BUY, $96,505.75, $3,527.99, $0.00, $33.74
2021-05-24 10:41:00, $707.12, HOLD, $96,505.75, $3,527.99, $0.00, $33.74
2021-05-24 10:43:00, $707.20, BUY, $95,798.56, $4,235.18, $0.00, $33.74
2021-05-24 10:45:00, $707.08, SELL, $100,041.04, $0.00, $-0.12, $41.04
2021-05-24 10:46:00, $706.85, HOLD, $100,041.04, $0.00, $0.00, $41.04
2021-05-24 10:47:00, $706.61, SELL, $100,041.04, $0.00, $0.00, $41.04
2021-05-24 10:50:00, $706.61, HOLD, $100,041.04, $0.00, $0.00, $41.04
2021-05-24 10:51:00, $706.66, BUY, $99,334.38, $706.66, $0.00, $41.04
2021-05-24 10:54:00, $706.55, SELL, $100,040.93, $0.00, $-0.11, $40.93
2021-05-24 10:56:00, $706.45, HOLD, $100,040.93, $0.00, $0.00, $40.93
2021-05-24 10:58:00, $706.63, BUY, $99,334.30, $706.63, $0.00, $40.93
2021-05-24 11:01:00, $706.95, HOLD, $99,334.30, $706.63, $0.00, $40.93
2021-05-24 11:07:00, $706.99, BUY, $98,627.31, $1,413.61, $0.00, $40.93
2021-05-24 11:08:00, $706.70, SELL, $100,040.71, $0.00, $-0.28, $40.71
2021-05-24 11:10:00, $706.21, HOLD, $100,040.71, $0.00, $0.00, $40.71
2021-05-24 11:11:00, $705.83, SELL, $100,040.71, $0.00, $0.00, $40.71
2021-05-24 11:13:00, $705.34, HOLD, $100,040.71, $0.00, $0.00, $40.71
2021-05-24 11:16:00, $705.14, SELL, $100,040.71, $0.00, $0.00, $40.71
2021-05-24 11:17:00, $705.03, HOLD, $100,040.71, $0.00, $0.00, $40.71
2021-05-24 11:21:00, $705.55, BUY, $99,335.16, $705.55, $0.00, $40.71
2021-05-24 11:24:00, $706.10, HOLD, $99,335.16, $705.55, $0.00, $40.71
2021-05-24 11:28:00, $706.45, BUY, $98,628.71, $1,412.00, $0.00, $40.71
2021-05-24 11:45:00, $706.34, SELL, $100,041.38, $0.00, $-0.12, $41.38
2021-05-24 11:54:00, $705.97, HOLD, $100,041.38, $0.00, $0.00, $41.38
2021-05-24 11:57:00, $705.59, SELL, $100,041.38, $0.00, $0.00, $41.38
2021-05-24 12:02:00, $705.31, HOLD, $100,041.38, $0.00, $0.00, $41.38
2021-05-24 12:09:00, $705.23, SELL, $100,041.38, $0.00, $0.00, $41.38
2021-05-24 12:10:00, $705.35, BUY, $99,336.03, $705.35, $0.00, $41.38
2021-05-24 12:13:00, $705.43, HOLD, $99,336.03, $705.35, $0.00, $41.38
2021-05-24 12:20:00, $705.63, BUY, $98,630.40, $1,410.98, $0.00, $41.38
2021-05-24 12:22:00, $705.71, HOLD, $98,630.40, $1,410.98, $0.00, $41.38
2021-05-24 12:36:00, $705.93, BUY, $97,924.47, $2,116.91, $0.00, $41.38
