Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $137.92, BUY, $99,862.08, $137.92, $0.00, $0.00
2021-04-28 23:00:00, $134.94, SELL, $99,997.02, $0.00, $-2.98, $-2.98
2021-04-29 23:00:00, $133.16, HOLD, $99,997.02, $0.00, $0.00, $-2.98
2021-05-02 23:00:00, $132.24, SELL, $99,997.02, $0.00, $0.00, $-2.98
2021-05-03 23:00:00, $132.62, BUY, $99,864.40, $132.62, $0.00, $-2.98
2021-05-04 23:00:00, $133.17, HOLD, $99,864.40, $132.62, $0.00, $-2.98
2021-05-05 23:00:00, $129.95, SELL, $99,994.34, $0.00, $-2.68, $-5.66
2021-05-06 23:00:00, $127.02, HOLD, $99,994.34, $0.00, $0.00, $-5.66
2021-05-09 23:00:00, $123.79, SELL, $99,994.34, $0.00, $0.00, $-5.66
2021-05-10 23:00:00, $121.67, HOLD, $99,994.34, $0.00, $0.00, $-5.66
2021-05-11 23:00:00, $119.18, SELL, $99,994.34, $0.00, $0.00, $-5.66
2021-05-12 23:00:00, $117.13, HOLD, $99,994.34, $0.00, $0.00, $-5.66
2021-05-13 23:00:00, $119.52, BUY, $99,874.82, $119.52, $0.00, $-5.66
2021-05-16 23:00:00, $122.46, HOLD, $99,874.82, $119.52, $0.00, $-5.66
2021-05-17 23:00:00, $126.81, BUY, $99,748.01, $246.33, $0.00, $-5.66
2021-05-18 23:00:00, $129.15, HOLD, $99,748.01, $246.33, $0.00, $-5.66
2021-05-19 23:00:00, $130.20, BUY, $99,617.81, $376.53, $0.00, $-5.66
2021-05-20 23:00:00, $130.13, SELL, $100,008.19, $0.00, $-0.08, $8.19
