Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-28 23:00:00, $1,115.98, BUY, $98,884.02, $1,115.98, $0.00, $0.00
2019-07-02 23:00:00, $1,124.01, BUY, $96,818.51, $3,321.68, $0.00, $140.19
2019-07-04 23:00:00, $1,124.63, HOLD, $96,818.51, $3,321.68, $0.00, $140.19
2019-07-07 23:00:00, $1,127.47, BUY, $95,691.04, $4,449.15, $0.00, $140.19
2019-07-08 23:00:00, $1,136.33, HOLD, $95,691.04, $4,449.15, $0.00, $140.19
2019-07-09 23:00:00, $1,143.28, BUY, $94,547.76, $5,592.43, $0.00, $140.19
2019-07-10 23:00:00, $1,146.49, HOLD, $94,547.76, $5,592.43, $0.00, $140.19
2019-07-11 23:00:00, $1,149.72, BUY, $93,398.04, $6,742.15, $0.00, $140.19
2019-07-14 23:00:00, $1,150.21, HOLD, $93,398.04, $6,742.15, $0.00, $140.19
2019-07-15 23:00:00, $1,149.08, SELL, $100,292.54, $0.00, $-0.64, $292.54
2019-07-16 23:00:00, $1,141.83, HOLD, $100,292.54, $0.00, $0.00, $292.54
2019-07-17 23:00:00, $1,139.38, SELL, $100,292.54, $0.00, $0.00, $292.54
2019-07-18 23:00:00, $1,139.74, BUY, $99,152.79, $1,139.74, $0.00, $292.54
2019-07-21 23:00:00, $1,142.62, HOLD, $99,152.79, $1,139.74, $0.00, $292.54
2019-07-22 23:00:00, $1,142.13, SELL, $100,294.92, $0.00, $2.38, $294.92
2019-07-23 23:00:00, $1,171.37, BUY, $99,123.55, $1,171.37, $0.00, $294.92
2019-07-24 23:00:00, $1,205.06, HOLD, $99,123.55, $1,171.37, $0.00, $294.92
2019-07-25 23:00:00, $1,234.96, BUY, $97,888.59, $2,406.33, $0.00, $294.92
2019-07-28 23:00:00, $1,229.00, SELL, $100,346.58, $0.00, $-5.96, $346.58
2019-07-29 23:00:00, $1,219.12, HOLD, $100,346.58, $0.00, $0.00, $346.58
2019-07-30 23:00:00, $1,208.75, SELL, $100,346.58, $0.00, $0.00, $346.58
2019-07-31 23:00:00, $1,187.52, HOLD, $100,346.58, $0.00, $0.00, $346.58
2019-08-01 23:00:00, $1,173.89, SELL, $100,346.58, $0.00, $0.00, $346.58
2019-08-04 23:00:00, $1,167.08, HOLD, $100,346.58, $0.00, $0.00, $346.58
2019-08-05 23:00:00, $1,184.36, BUY, $99,162.22, $1,184.36, $0.00, $346.58
2019-08-06 23:00:00, $1,190.45, HOLD, $99,162.22, $1,184.36, $0.00, $346.58
2019-08-07 23:00:00, $1,189.95, SELL, $100,352.17, $0.00, $5.59, $352.17
2019-08-08 23:00:00, $1,187.03, HOLD, $100,352.17, $0.00, $0.00, $352.17
2019-08-11 23:00:00, $1,178.65, SELL, $100,352.17, $0.00, $0.00, $352.17
2019-08-12 23:00:00, $1,176.96, HOLD, $100,352.17, $0.00, $0.00, $352.17
2019-08-13 23:00:00, $1,170.81, SELL, $100,352.17, $0.00, $0.00, $352.17
2019-08-14 23:00:00, $1,182.95, BUY, $99,169.22, $1,182.95, $0.00, $352.17
2019-08-15 23:00:00, $1,187.70, HOLD, $99,169.22, $1,182.95, $0.00, $352.17
2019-08-18 23:00:00, $1,191.92, BUY, $97,977.30, $2,374.87, $0.00, $352.17
2019-08-19 23:00:00, $1,188.98, SELL, $100,355.26, $0.00, $-2.94, $355.26
2019-08-20 23:00:00, $1,178.99, HOLD, $100,355.26, $0.00, $0.00, $355.26
2019-08-21 23:00:00, $1,172.35, SELL, $100,355.26, $0.00, $0.00, $355.26
2019-08-22 23:00:00, $1,165.42, HOLD, $100,355.26, $0.00, $0.00, $355.26
2019-08-25 23:00:00, $1,171.95, BUY, $99,183.31, $1,171.95, $0.00, $355.26
2019-08-26 23:00:00, $1,179.48, HOLD, $99,183.31, $1,171.95, $0.00, $355.26
2019-08-27 23:00:00, $1,185.98, BUY, $97,997.33, $2,357.93, $0.00, $355.26
2019-08-28 23:00:00, $1,184.77, SELL, $100,366.86, $0.00, $-1.21, $366.86
2019-08-29 23:00:00, $1,180.91, HOLD, $100,366.86, $0.00, $0.00, $366.86
2019-09-02 23:00:00, $1,188.22, BUY, $99,178.65, $1,188.22, $0.00, $366.86
2019-09-03 23:00:00, $1,200.33, HOLD, $99,178.65, $1,188.22, $0.00, $366.86
2019-09-04 23:00:00, $1,207.84, BUY, $97,970.81, $2,396.06, $0.00, $366.86
2019-09-05 23:00:00, $1,206.30, SELL, $100,383.41, $0.00, $-1.54, $383.41
2019-09-08 23:00:00, $1,210.99, BUY, $99,172.42, $1,210.99, $0.00, $383.41
2019-09-09 23:00:00, $1,220.85, HOLD, $99,172.42, $1,210.99, $0.00, $383.41
2019-09-10 23:00:00, $1,231.61, BUY, $97,940.81, $2,442.60, $0.00, $383.41
2019-09-11 23:00:00, $1,235.36, HOLD, $97,940.81, $2,442.60, $0.00, $383.41
2019-09-12 23:00:00, $1,233.66, SELL, $100,408.14, $0.00, $2.06, $408.14
2019-09-15 23:00:00, $1,231.45, HOLD, $100,408.14, $0.00, $0.00, $408.14
2019-09-16 23:00:00, $1,233.96, BUY, $99,174.17, $1,233.96, $0.00, $408.14
2019-09-17 23:00:00, $1,233.85, SELL, $100,408.02, $0.00, $-0.11, $408.02
2019-09-18 23:00:00, $1,234.26, BUY, $99,173.76, $1,234.26, $0.00, $408.02
2019-09-19 23:00:00, $1,227.38, SELL, $100,401.14, $0.00, $-6.88, $401.14
2019-09-22 23:00:00, $1,233.07, BUY, $99,168.07, $1,233.07, $0.00, $401.14
2019-09-23 23:00:00, $1,235.38, HOLD, $99,168.07, $1,233.07, $0.00, $401.14
2019-09-24 23:00:00, $1,238.06, BUY, $97,930.01, $2,471.13, $0.00, $401.14
2019-09-25 23:00:00, $1,229.57, SELL, $100,389.16, $0.00, $-8.49, $389.16
2019-09-26 23:00:00, $1,217.77, HOLD, $100,389.16, $0.00, $0.00, $389.16
2019-09-29 23:00:00, $1,201.52, SELL, $100,389.16, $0.00, $0.00, $389.16
2019-09-30 23:00:00, $1,190.75, HOLD, $100,389.16, $0.00, $0.00, $389.16
2019-10-01 23:00:00, $1,192.16, BUY, $99,197.00, $1,192.16, $0.00, $389.16
2019-10-02 23:00:00, $1,202.35, HOLD, $99,197.00, $1,192.16, $0.00, $389.16
2019-10-03 23:00:00, $1,202.67, BUY, $97,994.33, $2,394.83, $0.00, $389.16
2019-10-06 23:00:00, $1,200.05, SELL, $100,394.44, $0.00, $-2.61, $394.44
2019-10-07 23:00:00, $1,200.59, BUY, $99,193.85, $1,200.59, $0.00, $394.44
2019-10-08 23:00:00, $1,208.75, HOLD, $99,193.85, $1,200.59, $0.00, $394.44
2019-10-09 23:00:00, $1,213.65, BUY, $97,980.20, $2,414.23, $0.00, $394.44
2019-10-10 23:00:00, $1,224.53, HOLD, $97,980.20, $2,414.23, $0.00, $394.44
2019-10-13 23:00:00, $1,234.10, BUY, $96,746.11, $3,648.33, $0.00, $394.44
2019-10-14 23:00:00, $1,246.23, HOLD, $96,746.11, $3,648.33, $0.00, $394.44
2019-10-15 23:00:00, $1,246.84, BUY, $95,499.26, $4,895.17, $0.00, $394.44
2019-10-16 23:00:00, $1,247.32, HOLD, $95,499.26, $4,895.17, $0.00, $394.44
2019-10-17 23:00:00, $1,243.22, SELL, $100,472.16, $0.00, $-3.62, $472.16
2019-10-20 23:00:00, $1,247.78, BUY, $99,224.38, $1,247.78, $0.00, $472.16
2019-10-21 23:00:00, $1,252.67, HOLD, $99,224.38, $1,247.78, $0.00, $472.16
2019-10-22 23:00:00, $1,260.37, BUY, $97,964.00, $2,508.15, $0.00, $472.16
2019-10-23 23:00:00, $1,270.94, HOLD, $97,964.00, $2,508.15, $0.00, $472.16
2019-10-24 23:00:00, $1,271.47, BUY, $96,692.53, $3,779.62, $0.00, $472.16
2019-10-27 23:00:00, $1,270.25, SELL, $100,503.29, $0.00, $-1.22, $503.29
2019-10-28 23:00:00, $1,260.03, HOLD, $100,503.29, $0.00, $0.00, $503.29
2019-10-29 23:00:00, $1,264.13, BUY, $99,239.16, $1,264.13, $0.00, $503.29
2019-10-30 23:00:00, $1,273.79, HOLD, $99,239.16, $1,264.13, $0.00, $503.29
2019-10-31 23:00:00, $1,284.68, BUY, $97,954.48, $2,548.81, $0.00, $503.29
2019-11-03 23:00:00, $1,290.60, HOLD, $97,954.48, $2,548.81, $0.00, $503.29
2019-11-04 23:00:00, $1,296.38, BUY, $96,658.10, $3,845.19, $0.00, $503.29
2019-11-05 23:00:00, $1,302.22, HOLD, $96,658.10, $3,845.19, $0.00, $503.29
2019-11-06 23:00:00, $1,304.72, BUY, $95,353.38, $5,149.91, $0.00, $503.29
2019-11-07 23:00:00, $1,301.62, SELL, $100,559.86, $0.00, $-3.10, $559.86
2019-11-10 23:00:00, $1,297.24, HOLD, $100,559.86, $0.00, $0.00, $559.86
2019-11-11 23:00:00, $1,300.98, BUY, $99,258.88, $1,300.98, $0.00, $559.86
2019-11-12 23:00:00, $1,312.83, HOLD, $99,258.88, $1,300.98, $0.00, $559.86
2019-11-13 23:00:00, $1,320.75, BUY, $97,938.14, $2,621.72, $0.00, $559.86
2019-11-14 23:00:00, $1,321.72, HOLD, $97,938.14, $2,621.72, $0.00, $559.86
2019-11-17 23:00:00, $1,311.29, SELL, $100,560.72, $0.00, $-9.45, $560.72
2019-11-18 23:00:00, $1,304.67, HOLD, $100,560.72, $0.00, $0.00, $560.72
2019-11-19 23:00:00, $1,298.60, SELL, $100,560.72, $0.00, $0.00, $560.72
2019-11-20 23:00:00, $1,299.83, BUY, $99,260.89, $1,299.83, $0.00, $560.72
2019-11-21 23:00:00, $1,304.27, HOLD, $99,260.89, $1,299.83, $0.00, $560.72
2019-11-24 23:00:00, $1,310.37, BUY, $97,950.52, $2,610.21, $0.00, $560.72
2019-11-25 23:00:00, $1,309.89, SELL, $100,570.30, $0.00, $-0.48, $570.30
2019-11-26 23:00:00, $1,301.84, HOLD, $100,570.30, $0.00, $0.00, $570.30
2019-11-28 23:00:00, $1,295.64, SELL, $100,570.30, $0.00, $0.00, $570.30
2019-12-01 23:00:00, $1,300.34, BUY, $99,269.96, $1,300.34, $0.00, $570.30
2019-12-02 23:00:00, $1,313.24, HOLD, $99,269.96, $1,300.34, $0.00, $570.30
2019-12-03 23:00:00, $1,328.42, BUY, $97,941.53, $2,628.76, $0.00, $570.30
2019-12-04 23:00:00, $1,336.63, HOLD, $97,941.53, $2,628.76, $0.00, $570.30
2019-12-05 23:00:00, $1,341.83, BUY, $96,599.71, $3,970.59, $0.00, $570.30
2019-12-08 23:00:00, $1,343.40, HOLD, $96,599.71, $3,970.59, $0.00, $570.30
2019-12-09 23:00:00, $1,345.10, BUY, $95,254.60, $5,315.69, $0.00, $570.30
2019-12-10 23:00:00, $1,346.35, HOLD, $95,254.60, $5,315.69, $0.00, $570.30
2019-12-11 23:00:00, $1,351.87, BUY, $93,902.73, $6,667.56, $0.00, $570.30
2019-12-12 23:00:00, $1,354.17, HOLD, $93,902.73, $6,667.56, $0.00, $570.30
2019-12-15 23:00:00, $1,355.70, BUY, $92,547.03, $8,023.26, $0.00, $570.30
2019-12-16 23:00:00, $1,354.31, SELL, $100,672.89, $0.00, $-1.39, $672.89
2019-12-17 23:00:00, $1,353.06, HOLD, $100,672.89, $0.00, $0.00, $672.89
2019-12-18 23:00:00, $1,352.67, SELL, $100,672.89, $0.00, $0.00, $672.89
2019-12-19 23:00:00, $1,348.74, HOLD, $100,672.89, $0.00, $0.00, $672.89
2019-12-22 23:00:00, $1,352.39, BUY, $99,320.50, $1,352.39, $0.00, $672.89
2019-12-23 23:00:00, $1,353.85, HOLD, $99,320.50, $1,352.39, $0.00, $672.89
2019-12-25 23:00:00, $1,352.42, SELL, $100,672.93, $0.00, $0.03, $672.93
2019-12-26 23:00:00, $1,344.41, HOLD, $100,672.93, $0.00, $0.00, $672.93
2019-12-29 23:00:00, $1,349.09, BUY, $99,323.84, $1,349.09, $0.00, $672.93
2019-12-30 23:00:00, $1,355.73, HOLD, $99,323.84, $1,349.09, $0.00, $672.93
2020-01-01 23:00:00, $1,375.50, BUY, $97,948.33, $2,724.59, $0.00, $672.93
2020-01-02 23:00:00, $1,384.46, HOLD, $97,948.33, $2,724.59, $0.00, $672.93
2020-01-05 23:00:00, $1,399.49, BUY, $96,548.85, $4,124.08, $0.00, $672.93
2020-01-06 23:00:00, $1,407.06, HOLD, $96,548.85, $4,124.08, $0.00, $672.93
2020-01-07 23:00:00, $1,418.33, BUY, $95,130.51, $5,542.41, $0.00, $672.93
2020-01-08 23:00:00, $1,430.08, HOLD, $95,130.51, $5,542.41, $0.00, $672.93
2020-01-09 23:00:00, $1,433.48, BUY, $93,697.03, $6,975.89, $0.00, $672.93
2020-01-12 23:00:00, $1,436.76, HOLD, $93,697.03, $6,975.89, $0.00, $672.93
2020-01-13 23:00:00, $1,440.09, BUY, $92,256.94, $8,415.98, $0.00, $672.93
2020-01-14 23:00:00, $1,456.55, HOLD, $92,256.94, $8,415.98, $0.00, $672.93
2020-01-15 23:00:00, $1,471.07, BUY, $90,785.88, $9,887.05, $0.00, $672.93
2020-01-16 23:00:00, $1,482.02, HOLD, $90,785.88, $9,887.05, $0.00, $672.93
2020-01-20 23:00:00, $1,483.44, BUY, $89,302.43, $11,370.49, $0.00, $672.93
2020-01-21 23:00:00, $1,477.88, SELL, $101,125.45, $0.00, $-5.57, $1,125.45
2020-01-22 23:00:00, $1,460.50, HOLD, $101,125.45, $0.00, $0.00, $1,125.45
2020-01-23 23:00:00, $1,449.03, SELL, $101,125.45, $0.00, $0.00, $1,125.45
2020-01-26 23:00:00, $1,445.84, HOLD, $101,125.45, $0.00, $0.00, $1,125.45
2020-01-27 23:00:00, $1,453.46, BUY, $99,671.99, $1,453.46, $0.00, $1,125.45
2020-01-28 23:00:00, $1,447.82, SELL, $101,119.80, $0.00, $-5.64, $1,119.80
2020-01-29 23:00:00, $1,456.53, BUY, $99,663.28, $1,456.53, $0.00, $1,119.80
2020-01-30 23:00:00, $1,453.88, SELL, $101,117.16, $0.00, $-2.64, $1,117.16
2020-02-02 23:00:00, $1,458.60, BUY, $99,658.56, $1,458.60, $0.00, $1,117.16
2020-02-03 23:00:00, $1,456.46, SELL, $101,115.03, $0.00, $-2.13, $1,115.03
2020-02-04 23:00:00, $1,467.41, BUY, $99,647.61, $1,467.41, $0.00, $1,115.03
2020-02-05 23:00:00, $1,488.10, HOLD, $99,647.61, $1,467.41, $0.00, $1,115.03
2020-02-06 23:00:00, $1,499.41, BUY, $98,148.20, $2,966.83, $0.00, $1,115.03
2020-02-09 23:00:00, $1,512.82, HOLD, $98,148.20, $2,966.83, $0.00, $1,115.03
2020-02-10 23:00:00, $1,514.37, BUY, $96,633.82, $4,481.20, $0.00, $1,115.03
2020-02-11 23:00:00, $1,517.52, HOLD, $96,633.82, $4,481.20, $0.00, $1,115.03
2020-02-12 23:00:00, $1,517.53, BUY, $95,116.30, $5,998.73, $0.00, $1,115.03
2020-02-13 23:00:00, $1,521.31, HOLD, $95,116.30, $5,998.73, $0.00, $1,115.03
2020-02-17 23:00:00, $1,520.43, SELL, $101,198.02, $0.00, $2.90, $1,198.02
2020-02-18 23:00:00, $1,508.44, HOLD, $101,198.02, $0.00, $0.00, $1,198.02
2020-02-19 23:00:00, $1,473.27, SELL, $101,198.02, $0.00, $0.00, $1,198.02
2020-02-20 23:00:00, $1,429.69, HOLD, $101,198.02, $0.00, $0.00, $1,198.02
2020-02-23 23:00:00, $1,398.74, SELL, $101,198.02, $0.00, $0.00, $1,198.02
2020-02-24 23:00:00, $1,363.86, HOLD, $101,198.02, $0.00, $0.00, $1,198.02
2020-02-25 23:00:00, $1,348.84, SELL, $101,198.02, $0.00, $0.00, $1,198.02
2020-02-26 23:00:00, $1,347.51, HOLD, $101,198.02, $0.00, $0.00, $1,198.02
2020-02-27 23:00:00, $1,355.17, BUY, $99,842.84, $1,355.17, $0.00, $1,198.02
2020-03-01 23:00:00, $1,368.43, HOLD, $99,842.84, $1,355.17, $0.00, $1,198.02
2020-03-02 23:00:00, $1,344.66, SELL, $101,187.50, $0.00, $-10.52, $1,187.50
2020-03-03 23:00:00, $1,330.65, HOLD, $101,187.50, $0.00, $0.00, $1,187.50
2020-03-04 23:00:00, $1,273.90, SELL, $101,187.50, $0.00, $0.00, $1,187.50
2020-03-05 23:00:00, $1,260.74, HOLD, $101,187.50, $0.00, $0.00, $1,187.50
2020-03-08 23:00:00, $1,232.39, SELL, $101,187.50, $0.00, $0.00, $1,187.50
2020-03-09 23:00:00, $1,199.09, HOLD, $101,187.50, $0.00, $0.00, $1,187.50
2020-03-10 23:00:00, $1,178.59, SELL, $101,187.50, $0.00, $0.00, $1,187.50
2020-03-11 23:00:00, $1,132.71, HOLD, $101,187.50, $0.00, $0.00, $1,187.50
2020-03-12 23:00:00, $1,135.15, BUY, $100,052.35, $1,135.15, $0.00, $1,187.50
2020-03-15 23:00:00, $1,095.72, SELL, $101,148.08, $0.00, $-39.42, $1,148.08
2020-03-16 23:00:00, $1,109.00, BUY, $100,039.08, $1,109.00, $0.00, $1,148.08
2020-03-17 23:00:00, $1,092.26, SELL, $101,131.33, $0.00, $-16.74, $1,131.33
2020-03-18 23:00:00, $1,078.27, HOLD, $101,131.33, $0.00, $0.00, $1,131.33
2020-03-19 23:00:00, $1,084.32, BUY, $100,047.01, $1,084.32, $0.00, $1,131.33
2020-03-22 23:00:00, $1,095.42, HOLD, $100,047.01, $1,084.32, $0.00, $1,131.33
2020-03-23 23:00:00, $1,131.68, BUY, $98,915.33, $2,216.00, $0.00, $1,131.33
2020-03-24 23:00:00, $1,124.77, SELL, $101,164.87, $0.00, $-6.91, $1,164.87
2020-03-25 23:00:00, $1,139.83, BUY, $100,025.04, $1,139.83, $0.00, $1,164.87
2020-03-26 23:00:00, $1,139.51, SELL, $101,164.55, $0.00, $-0.32, $1,164.55
2020-03-29 23:00:00, $1,136.72, HOLD, $101,164.55, $0.00, $0.00, $1,164.55
2020-03-30 23:00:00, $1,126.90, SELL, $101,164.55, $0.00, $0.00, $1,164.55
2020-03-31 23:00:00, $1,103.81, HOLD, $101,164.55, $0.00, $0.00, $1,164.55
2020-04-01 23:00:00, $1,130.98, BUY, $100,033.57, $1,130.98, $0.00, $1,164.55
2020-04-02 23:00:00, $1,152.86, HOLD, $100,033.57, $1,130.98, $0.00, $1,164.55
2020-04-05 23:00:00, $1,190.96, BUY, $98,842.61, $2,321.94, $0.00, $1,164.55
2020-04-06 23:00:00, $1,198.74, HOLD, $98,842.61, $2,321.94, $0.00, $1,164.55
2020-04-07 23:00:00, $1,208.32, BUY, $97,634.29, $3,530.26, $0.00, $1,164.55
2020-04-08 23:00:00, $1,227.73, HOLD, $97,634.29, $3,530.26, $0.00, $1,164.55
2020-04-12 23:00:00, $1,244.58, BUY, $96,389.71, $4,774.84, $0.00, $1,164.55
2020-04-13 23:00:00, $1,259.99, HOLD, $96,389.71, $4,774.84, $0.00, $1,164.55
2020-04-14 23:00:00, $1,264.59, BUY, $95,125.12, $6,039.43, $0.00, $1,164.55
2020-04-15 23:00:00, $1,265.90, HOLD, $95,125.12, $6,039.43, $0.00, $1,164.55
2020-04-16 23:00:00, $1,250.11, SELL, $101,375.68, $0.00, $-14.48, $1,375.68
2020-04-19 23:00:00, $1,242.75, HOLD, $101,375.68, $0.00, $0.00, $1,375.68
2020-04-20 23:00:00, $1,246.21, BUY, $100,129.47, $1,246.21, $0.00, $1,375.68
2020-04-21 23:00:00, $1,268.39, HOLD, $100,129.47, $1,246.21, $0.00, $1,375.68
2020-04-22 23:00:00, $1,273.03, BUY, $98,856.44, $2,519.24, $0.00, $1,375.68
2020-04-23 23:00:00, $1,259.93, SELL, $101,376.29, $0.00, $-13.10, $1,376.29
2020-04-26 23:00:00, $1,281.46, BUY, $100,094.83, $1,281.46, $0.00, $1,376.29
2020-04-27 23:00:00, $1,306.80, HOLD, $100,094.83, $1,281.46, $0.00, $1,376.29
2020-04-28 23:00:00, $1,335.13, BUY, $98,759.70, $2,616.59, $0.00, $1,376.29
2020-04-29 23:00:00, $1,328.89, SELL, $101,417.48, $0.00, $-6.24, $1,417.48
2020-04-30 23:00:00, $1,329.82, BUY, $100,087.66, $1,329.82, $0.00, $1,417.48
2020-05-03 23:00:00, $1,339.11, HOLD, $100,087.66, $1,329.82, $0.00, $1,417.48
2020-05-04 23:00:00, $1,354.89, BUY, $98,732.78, $2,684.71, $0.00, $1,417.48
2020-05-05 23:00:00, $1,366.46, HOLD, $98,732.78, $2,684.71, $0.00, $1,417.48
2020-05-06 23:00:00, $1,385.66, BUY, $97,347.12, $4,070.37, $0.00, $1,417.48
2020-05-07 23:00:00, $1,387.46, HOLD, $97,347.12, $4,070.37, $0.00, $1,417.48
2020-05-10 23:00:00, $1,375.47, SELL, $101,473.53, $0.00, $-10.19, $1,473.53
2020-05-11 23:00:00, $1,360.24, HOLD, $101,473.53, $0.00, $0.00, $1,473.53
2020-05-12 23:00:00, $1,359.79, SELL, $101,473.53, $0.00, $0.00, $1,473.53
2020-05-13 23:00:00, $1,372.05, BUY, $100,101.48, $1,372.05, $0.00, $1,473.53
2020-05-14 23:00:00, $1,377.79, HOLD, $100,101.48, $1,372.05, $0.00, $1,473.53
2020-05-17 23:00:00, $1,389.55, BUY, $98,711.92, $2,761.60, $0.00, $1,473.53
2020-05-18 23:00:00, $1,397.13, HOLD, $98,711.92, $2,761.60, $0.00, $1,473.53
2020-05-19 23:00:00, $1,410.11, BUY, $97,301.81, $4,171.71, $0.00, $1,473.53
2020-05-20 23:00:00, $1,414.18, HOLD, $97,301.81, $4,171.71, $0.00, $1,473.53
2020-05-21 23:00:00, $1,418.30, BUY, $95,883.52, $5,590.01, $0.00, $1,473.53
2020-05-25 23:00:00, $1,419.71, HOLD, $95,883.52, $5,590.01, $0.00, $1,473.53
2020-05-26 23:00:00, $1,423.38, BUY, $94,460.14, $7,013.39, $0.00, $1,473.53
2020-05-27 23:00:00, $1,428.07, HOLD, $94,460.14, $7,013.39, $0.00, $1,473.53
2020-05-28 23:00:00, $1,436.58, BUY, $93,023.55, $8,449.97, $0.00, $1,473.53
2020-05-31 23:00:00, $1,438.87, HOLD, $93,023.55, $8,449.97, $0.00, $1,473.53
2020-06-01 23:00:00, $1,432.36, SELL, $101,617.69, $0.00, $-4.23, $1,617.69
2020-06-02 23:00:00, $1,431.61, HOLD, $101,617.69, $0.00, $0.00, $1,617.69
2020-06-03 23:00:00, $1,434.68, BUY, $100,183.01, $1,434.68, $0.00, $1,617.69
2020-06-04 23:00:00, $1,447.10, HOLD, $100,183.01, $1,434.68, $0.00, $1,617.69
2020-06-07 23:00:00, $1,455.17, BUY, $98,727.84, $2,889.85, $0.00, $1,617.69
2020-06-08 23:00:00, $1,439.36, SELL, $101,606.55, $0.00, $-15.82, $1,606.55
2020-06-09 23:00:00, $1,424.50, HOLD, $101,606.55, $0.00, $0.00, $1,606.55
2020-06-10 23:00:00, $1,409.75, SELL, $101,606.55, $0.00, $0.00, $1,606.55
2020-06-11 23:00:00, $1,424.96, BUY, $100,181.59, $1,424.96, $0.00, $1,606.55
2020-06-14 23:00:00, $1,440.03, HOLD, $100,181.59, $1,424.96, $0.00, $1,606.55
2020-06-15 23:00:00, $1,444.32, BUY, $98,737.27, $2,869.28, $0.00, $1,606.55
2020-06-16 23:00:00, $1,437.77, SELL, $101,612.81, $0.00, $-6.55, $1,612.81
2020-06-17 23:00:00, $1,437.01, HOLD, $101,612.81, $0.00, $0.00, $1,612.81
2020-06-18 23:00:00, $1,447.20, BUY, $100,165.61, $1,447.20, $0.00, $1,612.81
2020-06-21 23:00:00, $1,448.93, HOLD, $100,165.61, $1,447.20, $0.00, $1,612.81
2020-06-22 23:00:00, $1,445.83, SELL, $101,611.44, $0.00, $-1.37, $1,611.44
2020-06-23 23:00:00, $1,411.82, HOLD, $101,611.44, $0.00, $0.00, $1,611.44
2020-06-24 23:00:00, $1,400.43, SELL, $101,611.44, $0.00, $0.00, $1,611.44
2020-06-25 23:00:00, $1,392.69, HOLD, $101,611.44, $0.00, $0.00, $1,611.44
2020-06-28 23:00:00, $1,419.51, BUY, $100,191.93, $1,419.51, $0.00, $1,611.44
2020-06-29 23:00:00, $1,443.44, HOLD, $100,191.93, $1,419.51, $0.00, $1,611.44
2020-06-30 23:00:00, $1,470.69, BUY, $98,721.25, $2,890.19, $0.00, $1,611.44
2020-07-01 23:00:00, $1,486.46, HOLD, $98,721.25, $2,890.19, $0.00, $1,611.44
2020-07-05 23:00:00, $1,497.58, BUY, $97,223.67, $4,387.77, $0.00, $1,611.44
2020-07-06 23:00:00, $1,503.82, HOLD, $97,223.67, $4,387.77, $0.00, $1,611.44
2020-07-07 23:00:00, $1,520.12, BUY, $95,703.55, $5,907.89, $0.00, $1,611.44
2020-07-08 23:00:00, $1,523.45, HOLD, $95,703.55, $5,907.89, $0.00, $1,611.44
2020-07-09 23:00:00, $1,524.70, BUY, $94,178.85, $7,432.59, $0.00, $1,611.44
2020-07-12 23:00:00, $1,517.39, SELL, $101,765.80, $0.00, $-7.31, $1,765.80
2020-07-13 23:00:00, $1,517.81, BUY, $100,248.00, $1,517.81, $0.00, $1,765.80
