Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-19 10:45:00, $3,219.63, BUY, $96,780.37, $3,219.63, $0.00, $0.00
2021-05-20 10:00:00, $3,246.03, BUY, $96,804.88, $3,246.03, $0.00, $50.91
2021-05-20 10:15:00, $3,248.01, HOLD, $96,804.88, $3,246.03, $0.00, $50.91
2021-05-20 10:30:00, $3,246.16, SELL, $100,051.04, $0.00, $0.12, $51.04
2021-05-20 10:45:00, $3,242.99, HOLD, $100,051.04, $0.00, $0.00, $51.04
2021-05-20 11:00:00, $3,240.73, SELL, $100,051.04, $0.00, $0.00, $51.04
2021-05-20 11:15:00, $3,240.64, HOLD, $100,051.04, $0.00, $0.00, $51.04
2021-05-20 11:30:00, $3,243.84, BUY, $96,807.20, $3,243.84, $0.00, $51.04
2021-05-20 11:45:00, $3,246.50, HOLD, $96,807.20, $3,243.84, $0.00, $51.04
2021-05-20 12:00:00, $3,248.94, BUY, $93,558.26, $6,492.78, $0.00, $51.04
2021-05-20 12:15:00, $3,247.26, SELL, $100,052.77, $0.00, $-1.68, $52.77
2021-05-20 12:30:00, $3,246.20, HOLD, $100,052.77, $0.00, $0.00, $52.77
2021-05-20 12:45:00, $3,245.53, SELL, $100,052.77, $0.00, $0.00, $52.77
2021-05-20 13:00:00, $3,246.27, BUY, $96,806.50, $3,246.27, $0.00, $52.77
2021-05-20 13:15:00, $3,248.16, HOLD, $96,806.50, $3,246.27, $0.00, $52.77
2021-05-20 13:30:00, $3,247.85, SELL, $100,054.35, $0.00, $1.57, $54.35
2021-05-20 13:45:00, $3,248.20, BUY, $96,806.14, $3,248.20, $0.00, $54.35
2021-05-20 14:00:00, $3,247.19, SELL, $100,053.33, $0.00, $-1.01, $53.33
2021-05-20 14:15:00, $3,248.26, BUY, $96,805.08, $3,248.26, $0.00, $53.33
2021-05-20 14:30:00, $3,242.77, SELL, $100,047.84, $0.00, $-5.49, $47.84
2021-05-20 14:45:00, $3,239.56, HOLD, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 08:30:00, $3,233.06, SELL, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 08:45:00, $3,229.66, HOLD, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 09:00:00, $3,221.38, SELL, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 09:15:00, $3,215.80, HOLD, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 09:30:00, $3,213.25, SELL, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 09:45:00, $3,210.76, HOLD, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 10:00:00, $3,208.90, SELL, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 10:15:00, $3,205.74, HOLD, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 10:30:00, $3,204.44, SELL, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 10:45:00, $3,203.08, HOLD, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 11:00:00, $3,202.71, SELL, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 11:15:00, $3,202.03, HOLD, $100,047.84, $0.00, $0.00, $47.84
2021-05-21 11:30:00, $3,202.28, BUY, $96,845.56, $3,202.28, $0.00, $47.84
2021-05-21 11:45:00, $3,203.00, HOLD, $96,845.56, $3,202.28, $0.00, $47.84
2021-05-21 12:00:00, $3,208.35, BUY, $93,637.21, $6,410.63, $0.00, $47.84
2021-05-21 12:15:00, $3,210.63, HOLD, $93,637.21, $6,410.63, $0.00, $47.84
2021-05-21 12:30:00, $3,212.72, BUY, $90,424.49, $9,623.35, $0.00, $47.84
2021-05-21 12:45:00, $3,210.22, SELL, $100,055.16, $0.00, $-2.50, $55.16
2021-05-21 13:00:00, $3,210.27, BUY, $96,844.89, $3,210.27, $0.00, $55.16
2021-05-21 13:15:00, $3,209.68, SELL, $100,054.56, $0.00, $-0.60, $54.56
2021-05-21 13:30:00, $3,211.45, BUY, $96,843.11, $3,211.45, $0.00, $54.56
2021-05-21 13:45:00, $3,212.90, HOLD, $96,843.11, $3,211.45, $0.00, $54.56
2021-05-21 14:00:00, $3,210.61, SELL, $100,053.72, $0.00, $-0.84, $53.72
2021-05-21 14:15:00, $3,206.47, HOLD, $100,053.72, $0.00, $0.00, $53.72
2021-05-21 14:30:00, $3,212.39, BUY, $96,841.33, $3,212.39, $0.00, $53.72
2021-05-21 14:45:00, $3,221.19, HOLD, $96,841.33, $3,212.39, $0.00, $53.72
2021-05-24 08:30:00, $3,234.31, BUY, $93,607.02, $6,446.70, $0.00, $53.72
2021-05-24 08:45:00, $3,239.02, HOLD, $93,607.02, $6,446.70, $0.00, $53.72
2021-05-24 09:00:00, $3,244.88, BUY, $90,362.14, $9,691.58, $0.00, $53.72
2021-05-24 09:15:00, $3,247.40, HOLD, $90,362.14, $9,691.58, $0.00, $53.72
2021-05-24 09:30:00, $3,247.89, BUY, $87,114.25, $12,939.46, $0.00, $53.72
2021-05-24 09:45:00, $3,250.05, HOLD, $87,114.25, $12,939.46, $0.00, $53.72
2021-05-24 10:00:00, $3,250.53, BUY, $83,863.72, $16,189.99, $0.00, $53.72
2021-05-24 10:15:00, $3,252.47, HOLD, $83,863.72, $16,189.99, $0.00, $53.72
2021-05-24 10:30:00, $3,251.60, SELL, $100,121.72, $0.00, $1.07, $121.72
2021-05-24 10:45:00, $3,250.79, HOLD, $100,121.72, $0.00, $0.00, $121.72
2021-05-24 11:00:00, $3,247.70, SELL, $100,121.72, $0.00, $0.00, $121.72
2021-05-24 11:15:00, $3,245.51, HOLD, $100,121.72, $0.00, $0.00, $121.72
2021-05-24 11:30:00, $3,246.51, BUY, $96,875.21, $3,246.51, $0.00, $121.72
2021-05-24 11:45:00, $3,248.49, HOLD, $96,875.21, $3,246.51, $0.00, $121.72
2021-05-24 12:00:00, $3,249.74, BUY, $93,625.47, $6,496.25, $0.00, $121.72
2021-05-24 12:15:00, $3,248.67, SELL, $100,122.81, $0.00, $-1.07, $122.81
2021-05-24 12:30:00, $3,248.03, HOLD, $100,122.81, $0.00, $0.00, $122.81
2021-05-24 12:45:00, $3,248.29, BUY, $96,874.52, $3,248.29, $0.00, $122.81
2021-05-24 13:00:00, $3,250.42, HOLD, $96,874.52, $3,248.29, $0.00, $122.81
2021-05-24 13:15:00, $3,252.33, BUY, $93,622.18, $6,500.62, $0.00, $122.81
2021-05-24 13:30:00, $3,253.13, HOLD, $93,622.18, $6,500.62, $0.00, $122.81
2021-05-24 13:45:00, $3,253.22, BUY, $90,368.97, $9,753.84, $0.00, $122.81
2021-05-24 14:00:00, $3,252.69, SELL, $100,127.05, $0.00, $-0.52, $127.05
2021-05-24 14:15:00, $3,249.93, HOLD, $100,127.05, $0.00, $0.00, $127.05
2021-05-24 14:30:00, $3,255.56, BUY, $96,871.49, $3,255.56, $0.00, $127.05
2021-05-24 14:45:00, $3,259.65, HOLD, $96,871.49, $3,255.56, $0.00, $127.05
2021-05-25 08:30:00, $3,267.06, BUY, $93,604.43, $6,522.61, $0.00, $127.05
2021-05-25 08:45:00, $3,262.95, SELL, $100,130.33, $0.00, $-4.11, $130.33
2021-05-25 09:00:00, $3,258.08, HOLD, $100,130.33, $0.00, $0.00, $130.33
2021-05-25 09:15:00, $3,253.84, SELL, $100,130.33, $0.00, $0.00, $130.33
2021-05-25 09:30:00, $3,250.59, HOLD, $100,130.33, $0.00, $0.00, $130.33
2021-05-25 09:45:00, $3,248.68, SELL, $100,130.33, $0.00, $0.00, $130.33
2021-05-25 10:00:00, $3,239.42, HOLD, $100,130.33, $0.00, $0.00, $130.33
2021-05-25 10:15:00, $3,236.56, SELL, $100,130.33, $0.00, $0.00, $130.33
2021-05-25 10:30:00, $3,236.45, HOLD, $100,130.33, $0.00, $0.00, $130.33
2021-05-25 10:45:00, $3,242.09, BUY, $96,888.24, $3,242.09, $0.00, $130.33
2021-05-25 11:00:00, $3,241.30, SELL, $100,129.54, $0.00, $-0.79, $129.54
2021-05-25 11:15:00, $3,240.20, HOLD, $100,129.54, $0.00, $0.00, $129.54
2021-05-25 11:30:00, $3,239.58, SELL, $100,129.54, $0.00, $0.00, $129.54
2021-05-25 11:45:00, $3,241.50, BUY, $96,888.03, $3,241.50, $0.00, $129.54
2021-05-25 12:00:00, $3,242.93, HOLD, $96,888.03, $3,241.50, $0.00, $129.54
2021-05-25 12:15:00, $3,242.90, SELL, $100,130.93, $0.00, $1.39, $130.93
2021-05-25 12:30:00, $3,241.01, HOLD, $100,130.93, $0.00, $0.00, $130.93
2021-05-25 12:45:00, $3,240.32, SELL, $100,130.93, $0.00, $0.00, $130.93
2021-05-25 13:00:00, $3,246.20, BUY, $96,884.73, $3,246.20, $0.00, $130.93
2021-05-25 13:15:00, $3,251.77, HOLD, $96,884.73, $3,246.20, $0.00, $130.93
2021-05-25 13:30:00, $3,254.79, BUY, $93,629.94, $6,500.99, $0.00, $130.93
2021-05-25 13:45:00, $3,257.89, HOLD, $93,629.94, $6,500.99, $0.00, $130.93
2021-05-25 14:00:00, $3,260.01, BUY, $90,369.93, $9,761.00, $0.00, $130.93
2021-05-25 14:15:00, $3,262.45, HOLD, $90,369.93, $9,761.00, $0.00, $130.93
2021-05-25 14:30:00, $3,261.28, SELL, $100,153.76, $0.00, $1.27, $153.76
2021-05-25 14:45:00, $3,265.77, BUY, $96,887.99, $3,265.77, $0.00, $153.76
2021-05-26 08:30:00, $3,267.44, HOLD, $96,887.99, $3,265.77, $0.00, $153.76
2021-05-26 08:45:00, $3,269.43, BUY, $93,618.56, $6,535.20, $0.00, $153.76
2021-05-26 09:00:00, $3,267.33, SELL, $100,153.22, $0.00, $-2.10, $153.22
2021-05-26 09:15:00, $3,270.59, BUY, $96,882.63, $3,270.59, $0.00, $153.22
2021-05-26 09:30:00, $3,273.37, HOLD, $96,882.63, $3,270.59, $0.00, $153.22
2021-05-26 09:45:00, $3,278.83, BUY, $93,603.80, $6,549.42, $0.00, $153.22
