Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-02-25 23:00:00, $3,111.65, BUY, $96,888.35, $3,111.65, $0.00, $0.00
2021-04-26 23:00:00, $3,450.38, BUY, $90,698.55, $10,176.49, $0.00, $875.04
2021-04-27 23:00:00, $3,467.48, HOLD, $90,698.55, $10,176.49, $0.00, $875.04
2021-04-28 23:00:00, $3,442.61, SELL, $101,026.37, $0.00, $-7.78, $1,026.37
2021-04-29 23:00:00, $3,389.72, HOLD, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-02 23:00:00, $3,323.44, SELL, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-03 23:00:00, $3,296.73, HOLD, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-04 23:00:00, $3,289.41, SELL, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-05 23:00:00, $3,262.52, HOLD, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-06 23:00:00, $3,234.76, SELL, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-09 23:00:00, $3,189.44, HOLD, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-10 23:00:00, $3,180.15, SELL, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-11 23:00:00, $3,179.75, HOLD, $101,026.37, $0.00, $0.00, $1,026.37
2021-05-12 23:00:00, $3,218.77, BUY, $97,807.60, $3,218.77, $0.00, $1,026.37
2021-05-13 23:00:00, $3,242.15, HOLD, $97,807.60, $3,218.77, $0.00, $1,026.37
2021-05-16 23:00:00, $3,245.69, BUY, $94,561.91, $6,464.46, $0.00, $1,026.37
2021-05-17 23:00:00, $3,237.94, SELL, $101,037.79, $0.00, $-7.75, $1,037.79
2021-05-18 23:00:00, $3,227.70, HOLD, $101,037.79, $0.00, $0.00, $1,037.79
2021-05-19 23:00:00, $3,231.74, BUY, $97,806.05, $3,231.74, $0.00, $1,037.79
2021-05-20 23:00:00, $3,235.24, HOLD, $97,806.05, $3,231.74, $0.00, $1,037.79
