Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $37.66, BUY, $99,962.34, $37.66, $0.00, $0.00
2021-04-28 23:00:00, $37.27, SELL, $99,999.60, $0.00, $-0.40, $-0.40
2021-04-29 23:00:00, $36.93, HOLD, $99,999.60, $0.00, $0.00, $-0.40
2021-05-02 23:00:00, $36.57, SELL, $99,999.60, $0.00, $0.00, $-0.40
2021-05-03 23:00:00, $36.89, BUY, $99,962.71, $36.89, $0.00, $-0.40
2021-05-04 23:00:00, $37.40, HOLD, $99,962.71, $36.89, $0.00, $-0.40
2021-05-05 23:00:00, $38.24, BUY, $99,924.47, $75.13, $0.00, $-0.40
2021-05-06 23:00:00, $38.55, HOLD, $99,924.47, $75.13, $0.00, $-0.40
2021-05-09 23:00:00, $38.42, SELL, $100,001.31, $0.00, $0.18, $1.31
2021-05-10 23:00:00, $38.39, HOLD, $100,001.31, $0.00, $0.00, $1.31
2021-05-11 23:00:00, $37.98, SELL, $100,001.31, $0.00, $0.00, $1.31
2021-05-12 23:00:00, $37.59, HOLD, $100,001.31, $0.00, $0.00, $1.31
2021-05-13 23:00:00, $37.13, SELL, $100,001.31, $0.00, $0.00, $1.31
2021-05-16 23:00:00, $37.16, BUY, $99,964.16, $37.16, $0.00, $1.31
2021-05-17 23:00:00, $37.32, HOLD, $99,964.16, $37.16, $0.00, $1.31
2021-05-18 23:00:00, $37.39, BUY, $99,926.76, $74.55, $0.00, $1.31
2021-05-19 23:00:00, $37.42, HOLD, $99,926.76, $74.55, $0.00, $1.31
2021-05-20 23:00:00, $37.39, SELL, $100,001.54, $0.00, $-0.00, $1.54
