Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $253.15, BUY, $99,746.85, $253.15, $0.00, $0.00
2021-04-28 23:00:00, $252.20, SELL, $99,999.06, $0.00, $-0.94, $-0.94
2021-04-29 23:00:00, $250.68, HOLD, $99,999.06, $0.00, $0.00, $-0.94
2021-05-02 23:00:00, $248.76, SELL, $99,999.06, $0.00, $0.00, $-0.94
2021-05-03 23:00:00, $248.04, HOLD, $99,999.06, $0.00, $0.00, $-0.94
2021-05-04 23:00:00, $249.56, BUY, $99,749.50, $249.56, $0.00, $-0.94
2021-05-05 23:00:00, $249.78, HOLD, $99,749.50, $249.56, $0.00, $-0.94
2021-05-06 23:00:00, $248.63, SELL, $99,998.12, $0.00, $-0.93, $-1.88
2021-05-09 23:00:00, $244.15, HOLD, $99,998.12, $0.00, $0.00, $-1.88
2021-05-10 23:00:00, $242.75, SELL, $99,998.12, $0.00, $0.00, $-1.88
2021-05-11 23:00:00, $243.39, BUY, $99,754.73, $243.39, $0.00, $-1.88
2021-05-12 23:00:00, $245.44, HOLD, $99,754.73, $243.39, $0.00, $-1.88
2021-05-13 23:00:00, $245.45, BUY, $99,509.28, $488.84, $0.00, $-1.88
2021-05-16 23:00:00, $243.78, SELL, $99,996.84, $0.00, $-1.67, $-3.16
2021-05-17 23:00:00, $244.21, BUY, $99,752.63, $244.21, $0.00, $-3.16
2021-05-18 23:00:00, $244.94, HOLD, $99,752.63, $244.21, $0.00, $-3.16
2021-05-19 23:00:00, $247.51, BUY, $99,505.12, $491.72, $0.00, $-3.16
2021-05-20 23:00:00, $249.30, HOLD, $99,505.12, $491.72, $0.00, $-3.16
