Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $251.74, BUY, $99,748.26, $251.74, $0.00, $0.00
2021-05-25 11:00:00, $251.73, SELL, $99,999.99, $0.00, $-0.02, $-0.02
2021-05-25 11:15:00, $251.58, HOLD, $99,999.99, $0.00, $0.00, $-0.02
2021-05-25 11:30:00, $251.42, SELL, $99,999.99, $0.00, $0.00, $-0.02
2021-05-25 11:45:00, $251.34, HOLD, $99,999.99, $0.00, $0.00, $-0.02
2021-05-25 12:00:00, $251.26, SELL, $99,999.99, $0.00, $0.00, $-0.02
2021-05-25 12:15:00, $251.22, HOLD, $99,999.99, $0.00, $0.00, $-0.02
2021-05-25 12:30:00, $251.10, SELL, $99,999.99, $0.00, $0.00, $-0.02
2021-05-25 12:45:00, $251.09, HOLD, $99,999.99, $0.00, $0.00, $-0.02
2021-05-25 13:00:00, $251.13, BUY, $99,748.85, $251.13, $0.00, $-0.02
2021-05-25 13:15:00, $251.22, HOLD, $99,748.85, $251.13, $0.00, $-0.02
2021-05-25 13:30:00, $251.26, BUY, $99,497.59, $502.39, $0.00, $-0.02
2021-05-25 13:45:00, $251.39, HOLD, $99,497.59, $502.39, $0.00, $-0.02
2021-05-25 14:00:00, $251.41, BUY, $99,246.18, $753.80, $0.00, $-0.02
2021-05-25 14:15:00, $251.57, HOLD, $99,246.18, $753.80, $0.00, $-0.02
2021-05-25 14:30:00, $251.51, SELL, $100,000.70, $0.00, $0.09, $0.70
2021-05-25 14:45:00, $251.48, HOLD, $100,000.70, $0.00, $0.00, $0.70
2021-05-26 08:30:00, $251.24, SELL, $100,000.70, $0.00, $0.00, $0.70
2021-05-26 08:45:00, $251.32, BUY, $99,749.38, $251.32, $0.00, $0.70
2021-05-26 09:00:00, $251.42, HOLD, $99,749.38, $251.32, $0.00, $0.70
2021-05-26 09:15:00, $251.64, BUY, $99,497.74, $502.96, $0.00, $0.70
2021-05-26 09:30:00, $251.62, SELL, $100,000.97, $0.00, $-0.03, $0.97
2021-05-26 09:45:00, $251.56, HOLD, $100,000.97, $0.00, $0.00, $0.97
