Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-02-25 23:00:00, $315.66, BUY, $99,684.34, $315.66, $0.00, $0.00
2021-02-28 23:00:00, $313.18, SELL, $99,997.53, $0.00, $-2.47, $-2.47
2021-03-01 23:00:00, $300.34, HOLD, $99,997.53, $0.00, $0.00, $-2.47
2021-03-02 23:00:00, $295.64, SELL, $99,997.53, $0.00, $0.00, $-2.47
2021-03-03 23:00:00, $285.80, HOLD, $99,997.53, $0.00, $0.00, $-2.47
2021-03-04 23:00:00, $287.94, BUY, $99,709.59, $287.94, $0.00, $-2.47
2021-03-07 23:00:00, $283.73, SELL, $99,993.32, $0.00, $-4.20, $-6.68
2021-03-08 23:00:00, $291.13, BUY, $99,702.19, $291.13, $0.00, $-6.68
2021-03-09 23:00:00, $291.22, HOLD, $99,702.19, $291.13, $0.00, $-6.68
2021-03-10 23:00:00, $296.66, BUY, $99,405.53, $587.79, $0.00, $-6.68
2021-03-11 23:00:00, $298.50, HOLD, $99,405.53, $587.79, $0.00, $-6.68
2021-03-14 23:00:00, $302.29, BUY, $99,103.24, $890.08, $0.00, $-6.68
2021-03-15 23:00:00, $298.78, SELL, $99,999.59, $0.00, $-3.51, $-0.41
2021-03-16 23:00:00, $295.82, HOLD, $99,999.59, $0.00, $0.00, $-0.41
2021-03-17 23:00:00, $295.71, SELL, $99,999.59, $0.00, $0.00, $-0.41
2021-03-18 23:00:00, $298.48, BUY, $99,701.11, $298.48, $0.00, $-0.41
2021-03-21 23:00:00, $300.06, HOLD, $99,701.11, $298.48, $0.00, $-0.41
2021-03-22 23:00:00, $298.07, SELL, $99,999.18, $0.00, $-0.41, $-0.82
2021-03-23 23:00:00, $305.79, BUY, $99,693.39, $305.79, $0.00, $-0.82
2021-03-24 23:00:00, $311.38, HOLD, $99,693.39, $305.79, $0.00, $-0.82
2021-03-25 23:00:00, $317.40, BUY, $99,375.99, $623.19, $0.00, $-0.82
2021-03-28 23:00:00, $320.80, HOLD, $99,375.99, $623.19, $0.00, $-0.82
2021-03-29 23:00:00, $331.81, BUY, $99,044.18, $955.00, $0.00, $-0.82
2021-03-30 23:00:00, $344.43, HOLD, $99,044.18, $955.00, $0.00, $-0.82
2021-03-31 23:00:00, $349.93, BUY, $98,694.25, $1,304.93, $0.00, $-0.82
2021-04-04 23:00:00, $350.04, HOLD, $98,694.25, $1,304.93, $0.00, $-0.82
2021-04-05 23:00:00, $349.64, SELL, $100,092.81, $0.00, $-0.29, $92.81
2021-04-06 23:00:00, $351.62, BUY, $99,741.19, $351.62, $0.00, $92.81
2021-04-07 23:00:00, $350.68, SELL, $100,091.87, $0.00, $-0.94, $91.87
2021-04-08 23:00:00, $347.38, HOLD, $100,091.87, $0.00, $0.00, $91.87
2021-04-11 23:00:00, $341.86, SELL, $100,091.87, $0.00, $0.00, $91.87
2021-04-12 23:00:00, $339.68, HOLD, $100,091.87, $0.00, $0.00, $91.87
2021-04-13 23:00:00, $335.93, SELL, $100,091.87, $0.00, $0.00, $91.87
2021-04-14 23:00:00, $332.01, HOLD, $100,091.87, $0.00, $0.00, $91.87
2021-04-15 23:00:00, $325.41, SELL, $100,091.87, $0.00, $0.00, $91.87
2021-04-18 23:00:00, $325.08, HOLD, $100,091.87, $0.00, $0.00, $91.87
2021-04-19 23:00:00, $325.27, BUY, $99,766.61, $325.27, $0.00, $91.87
2021-04-20 23:00:00, $329.73, HOLD, $99,766.61, $325.27, $0.00, $91.87
2021-04-21 23:00:00, $331.04, BUY, $99,435.56, $656.31, $0.00, $91.87
2021-04-22 23:00:00, $332.75, HOLD, $99,435.56, $656.31, $0.00, $91.87
2021-04-25 23:00:00, $330.24, SELL, $100,096.04, $0.00, $-0.81, $96.04
2021-04-26 23:00:00, $327.13, HOLD, $100,096.04, $0.00, $0.00, $96.04
2021-04-27 23:00:00, $322.17, SELL, $100,096.04, $0.00, $0.00, $96.04
2021-04-28 23:00:00, $317.68, HOLD, $100,096.04, $0.00, $0.00, $96.04
2021-04-29 23:00:00, $311.45, SELL, $100,096.04, $0.00, $0.00, $96.04
2021-05-02 23:00:00, $310.34, HOLD, $100,096.04, $0.00, $0.00, $96.04
2021-05-03 23:00:00, $311.94, BUY, $99,784.09, $311.94, $0.00, $96.04
2021-05-04 23:00:00, $315.87, HOLD, $99,784.09, $311.94, $0.00, $96.04
2021-05-05 23:00:00, $311.85, SELL, $100,095.95, $0.00, $-0.09, $95.95
2021-05-06 23:00:00, $306.65, HOLD, $100,095.95, $0.00, $0.00, $95.95
2021-05-09 23:00:00, $295.73, SELL, $100,095.95, $0.00, $0.00, $95.95
2021-05-10 23:00:00, $294.68, HOLD, $100,095.95, $0.00, $0.00, $95.95
2021-05-11 23:00:00, $296.41, BUY, $99,799.54, $296.41, $0.00, $95.95
2021-05-12 23:00:00, $300.03, HOLD, $99,799.54, $296.41, $0.00, $95.95
2021-05-13 23:00:00, $298.98, SELL, $100,098.52, $0.00, $2.57, $98.52
2021-05-16 23:00:00, $298.54, HOLD, $100,098.52, $0.00, $0.00, $98.52
2021-05-17 23:00:00, $303.73, BUY, $99,794.79, $303.73, $0.00, $98.52
2021-05-18 23:00:00, $309.23, HOLD, $99,794.79, $303.73, $0.00, $98.52
2021-05-19 23:00:00, $313.69, BUY, $99,481.10, $617.41, $0.00, $98.52
2021-05-20 23:00:00, $315.22, HOLD, $99,481.10, $617.41, $0.00, $98.52
