Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 10:15:00, $331.44, BUY, $99,668.56, $331.44, $0.00, $0.00
2021-04-27 10:30:00, $331.18, SELL, $99,999.74, $0.00, $-0.25, $-0.25
2021-04-27 10:45:00, $331.56, BUY, $99,668.18, $331.56, $0.00, $-0.25
2021-04-27 11:00:00, $331.46, SELL, $99,999.64, $0.00, $-0.11, $-0.36
2021-04-27 11:15:00, $331.15, HOLD, $99,999.64, $0.00, $0.00, $-0.36
2021-04-27 11:30:00, $330.64, SELL, $99,999.64, $0.00, $0.00, $-0.36
2021-04-27 11:45:00, $330.11, HOLD, $99,999.64, $0.00, $0.00, $-0.36
2021-04-27 12:00:00, $330.52, BUY, $99,669.12, $330.52, $0.00, $-0.36
2021-04-27 12:15:00, $330.83, HOLD, $99,669.12, $330.52, $0.00, $-0.36
2021-04-27 12:30:00, $331.46, BUY, $99,337.66, $661.97, $0.00, $-0.36
2021-04-27 12:45:00, $331.71, HOLD, $99,337.66, $661.97, $0.00, $-0.36
2021-04-27 13:00:00, $331.74, BUY, $99,005.92, $993.72, $0.00, $-0.36
2021-04-27 13:15:00, $331.65, SELL, $100,000.87, $0.00, $-0.10, $0.87
2021-04-27 13:30:00, $331.35, HOLD, $100,000.87, $0.00, $0.00, $0.87
2021-04-27 13:45:00, $330.84, SELL, $100,000.87, $0.00, $0.00, $0.87
2021-04-27 14:00:00, $330.67, HOLD, $100,000.87, $0.00, $0.00, $0.87
2021-04-27 14:15:00, $330.37, SELL, $100,000.87, $0.00, $0.00, $0.87
2021-04-27 14:30:00, $329.91, HOLD, $100,000.87, $0.00, $0.00, $0.87
2021-04-27 14:45:00, $329.36, SELL, $100,000.87, $0.00, $0.00, $0.87
2021-04-28 08:30:00, $328.79, HOLD, $100,000.87, $0.00, $0.00, $0.87
2021-04-28 08:45:00, $328.90, BUY, $99,671.97, $328.90, $0.00, $0.87
2021-04-28 09:00:00, $328.27, SELL, $100,000.24, $0.00, $-0.63, $0.23
2021-04-28 09:15:00, $328.20, HOLD, $100,000.24, $0.00, $0.00, $0.23
2021-04-28 09:30:00, $327.64, SELL, $100,000.24, $0.00, $0.00, $0.23
2021-04-28 09:45:00, $327.68, BUY, $99,672.56, $327.68, $0.00, $0.23
2021-04-28 10:00:00, $327.26, SELL, $99,999.82, $0.00, $-0.41, $-0.18
2021-04-28 10:15:00, $327.26, BUY, $99,672.56, $327.26, $0.00, $-0.18
2021-04-28 10:30:00, $327.59, HOLD, $99,672.56, $327.26, $0.00, $-0.18
2021-04-28 10:45:00, $327.77, BUY, $99,344.78, $655.04, $0.00, $-0.18
2021-04-28 11:00:00, $327.71, SELL, $100,000.21, $0.00, $-0.06, $0.21
2021-04-28 11:15:00, $327.02, HOLD, $100,000.21, $0.00, $0.00, $0.21
2021-04-28 11:30:00, $326.71, SELL, $100,000.21, $0.00, $0.00, $0.21
2021-04-28 11:45:00, $326.48, HOLD, $100,000.21, $0.00, $0.00, $0.21
2021-04-28 12:00:00, $326.51, BUY, $99,673.70, $326.51, $0.00, $0.21
2021-04-28 12:15:00, $326.35, SELL, $100,000.05, $0.00, $-0.16, $0.05
2021-04-28 12:30:00, $326.03, HOLD, $100,000.05, $0.00, $0.00, $0.05
2021-04-28 12:45:00, $325.96, SELL, $100,000.05, $0.00, $0.00, $0.05
2021-04-28 13:00:00, $326.16, BUY, $99,673.89, $326.16, $0.00, $0.05
2021-04-28 13:15:00, $326.46, HOLD, $99,673.89, $326.16, $0.00, $0.05
2021-04-28 13:30:00, $326.60, BUY, $99,347.29, $652.76, $0.00, $0.05
2021-04-28 13:45:00, $326.52, SELL, $100,000.33, $0.00, $-0.08, $0.33
2021-04-28 14:00:00, $326.44, HOLD, $100,000.33, $0.00, $0.00, $0.33
2021-04-28 14:15:00, $325.80, SELL, $100,000.33, $0.00, $0.00, $0.33
2021-04-28 14:30:00, $325.38, HOLD, $100,000.33, $0.00, $0.00, $0.33
2021-04-28 14:45:00, $325.23, SELL, $100,000.33, $0.00, $0.00, $0.33
2021-04-29 08:30:00, $325.95, BUY, $99,674.38, $325.95, $0.00, $0.33
2021-04-29 08:45:00, $326.45, HOLD, $99,674.38, $325.95, $0.00, $0.33
2021-04-29 09:00:00, $326.04, SELL, $100,000.42, $0.00, $0.09, $0.42
2021-04-29 09:15:00, $325.14, HOLD, $100,000.42, $0.00, $0.00, $0.42
2021-04-29 09:30:00, $324.52, SELL, $100,000.42, $0.00, $0.00, $0.42
2021-04-29 09:45:00, $324.68, BUY, $99,675.74, $324.68, $0.00, $0.42
2021-04-29 10:00:00, $324.85, HOLD, $99,675.74, $324.68, $0.00, $0.42
2021-04-29 10:15:00, $323.69, SELL, $99,999.43, $0.00, $-0.99, $-0.57
2021-04-29 10:30:00, $321.85, HOLD, $99,999.43, $0.00, $0.00, $-0.57
2021-04-29 10:45:00, $320.51, SELL, $99,999.43, $0.00, $0.00, $-0.57
2021-04-29 11:00:00, $320.45, HOLD, $99,999.43, $0.00, $0.00, $-0.57
2021-04-29 11:15:00, $321.08, BUY, $99,678.35, $321.08, $0.00, $-0.57
2021-04-29 11:30:00, $321.75, HOLD, $99,678.35, $321.08, $0.00, $-0.57
2021-04-29 11:45:00, $322.02, BUY, $99,356.33, $643.11, $0.00, $-0.57
2021-04-29 12:00:00, $322.47, HOLD, $99,356.33, $643.11, $0.00, $-0.57
2021-04-29 12:15:00, $322.76, BUY, $99,033.57, $965.86, $0.00, $-0.57
2021-04-29 12:30:00, $323.42, HOLD, $99,033.57, $965.86, $0.00, $-0.57
2021-04-29 12:45:00, $323.98, BUY, $98,709.59, $1,289.85, $0.00, $-0.57
2021-04-29 13:00:00, $324.34, HOLD, $98,709.59, $1,289.85, $0.00, $-0.57
2021-04-29 13:15:00, $324.49, BUY, $98,385.10, $1,614.33, $0.00, $-0.57
2021-04-29 13:30:00, $324.40, SELL, $100,007.11, $0.00, $-0.09, $7.11
2021-04-29 13:45:00, $324.02, HOLD, $100,007.11, $0.00, $0.00, $7.11
2021-04-29 14:00:00, $323.94, SELL, $100,007.11, $0.00, $0.00, $7.11
2021-04-29 14:15:00, $324.70, BUY, $99,682.40, $324.70, $0.00, $7.11
2021-04-29 14:30:00, $322.44, SELL, $100,004.84, $0.00, $-2.27, $4.84
2021-04-29 14:45:00, $320.26, HOLD, $100,004.84, $0.00, $0.00, $4.84
2021-04-30 08:30:00, $317.84, SELL, $100,004.84, $0.00, $0.00, $4.84
2021-04-30 08:45:00, $319.25, BUY, $99,685.59, $319.25, $0.00, $4.84
2021-04-30 09:00:00, $319.67, HOLD, $99,685.59, $319.25, $0.00, $4.84
2021-04-30 09:15:00, $319.26, SELL, $100,004.86, $0.00, $0.02, $4.86
2021-04-30 09:30:00, $318.20, HOLD, $100,004.86, $0.00, $0.00, $4.86
2021-04-30 09:45:00, $317.38, SELL, $100,004.86, $0.00, $0.00, $4.86
2021-04-30 10:00:00, $317.29, HOLD, $100,004.86, $0.00, $0.00, $4.86
2021-04-30 10:15:00, $317.37, BUY, $99,687.49, $317.37, $0.00, $4.86
2021-04-30 10:30:00, $317.64, HOLD, $99,687.49, $317.37, $0.00, $4.86
2021-04-30 10:45:00, $317.48, SELL, $100,004.97, $0.00, $0.11, $4.97
2021-04-30 11:00:00, $317.18, HOLD, $100,004.97, $0.00, $0.00, $4.97
2021-04-30 11:15:00, $316.92, SELL, $100,004.97, $0.00, $0.00, $4.97
2021-04-30 11:30:00, $316.86, HOLD, $100,004.97, $0.00, $0.00, $4.97
2021-04-30 11:45:00, $316.71, SELL, $100,004.97, $0.00, $0.00, $4.97
2021-04-30 12:00:00, $316.54, HOLD, $100,004.97, $0.00, $0.00, $4.97
2021-04-30 12:15:00, $315.60, SELL, $100,004.97, $0.00, $0.00, $4.97
2021-04-30 12:30:00, $315.19, HOLD, $100,004.97, $0.00, $0.00, $4.97
2021-04-30 12:45:00, $314.74, SELL, $100,004.97, $0.00, $0.00, $4.97
2021-04-30 13:00:00, $315.05, BUY, $99,689.92, $315.05, $0.00, $4.97
2021-04-30 13:15:00, $315.01, SELL, $100,004.92, $0.00, $-0.05, $4.92
2021-04-30 13:30:00, $314.48, HOLD, $100,004.92, $0.00, $0.00, $4.92
2021-04-30 13:45:00, $314.31, SELL, $100,004.92, $0.00, $0.00, $4.92
2021-04-30 14:00:00, $314.21, HOLD, $100,004.92, $0.00, $0.00, $4.92
2021-04-30 14:15:00, $314.95, BUY, $99,689.97, $314.95, $0.00, $4.92
2021-04-30 14:30:00, $315.36, HOLD, $99,689.97, $314.95, $0.00, $4.92
2021-04-30 14:45:00, $315.14, SELL, $100,005.11, $0.00, $0.19, $5.11
2021-05-03 08:30:00, $314.94, HOLD, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 08:45:00, $313.68, SELL, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 09:00:00, $313.15, HOLD, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 09:15:00, $312.31, SELL, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 09:30:00, $311.82, HOLD, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 09:45:00, $310.83, SELL, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 10:00:00, $310.07, HOLD, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 10:15:00, $309.67, SELL, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 10:30:00, $309.66, HOLD, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 10:45:00, $309.47, SELL, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 11:00:00, $309.44, HOLD, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 11:15:00, $309.43, SELL, $100,005.11, $0.00, $0.00, $5.11
2021-05-03 11:30:00, $309.48, BUY, $99,695.63, $309.48, $0.00, $5.11
2021-05-03 11:45:00, $309.76, HOLD, $99,695.63, $309.48, $0.00, $5.11
2021-05-03 12:00:00, $310.10, BUY, $99,385.54, $619.57, $0.00, $5.11
2021-05-03 12:15:00, $310.18, HOLD, $99,385.54, $619.57, $0.00, $5.11
2021-05-03 12:30:00, $310.22, BUY, $99,075.32, $929.79, $0.00, $5.11
2021-05-03 12:45:00, $310.50, HOLD, $99,075.32, $929.79, $0.00, $5.11
2021-05-03 13:00:00, $310.91, BUY, $98,764.41, $1,240.70, $0.00, $5.11
2021-05-03 13:15:00, $311.23, HOLD, $98,764.41, $1,240.70, $0.00, $5.11
2021-05-03 13:30:00, $311.19, SELL, $100,009.15, $0.00, $0.27, $9.15
2021-05-03 13:45:00, $310.96, HOLD, $100,009.15, $0.00, $0.00, $9.15
2021-05-03 14:00:00, $311.16, BUY, $99,698.00, $311.16, $0.00, $9.15
2021-05-03 14:15:00, $311.17, HOLD, $99,698.00, $311.16, $0.00, $9.15
2021-05-03 14:30:00, $309.37, SELL, $100,007.37, $0.00, $-1.79, $7.37
2021-05-03 14:45:00, $305.96, HOLD, $100,007.37, $0.00, $0.00, $7.37
2021-05-04 08:30:00, $302.33, SELL, $100,007.37, $0.00, $0.00, $7.37
2021-05-04 08:45:00, $301.72, HOLD, $100,007.37, $0.00, $0.00, $7.37
2021-05-04 09:00:00, $302.17, BUY, $99,705.20, $302.17, $0.00, $7.37
2021-05-04 09:15:00, $302.64, HOLD, $99,705.20, $302.17, $0.00, $7.37
2021-05-04 09:30:00, $301.96, SELL, $100,007.16, $0.00, $-0.21, $7.16
2021-05-04 09:45:00, $301.85, HOLD, $100,007.16, $0.00, $0.00, $7.16
2021-05-04 10:00:00, $302.00, BUY, $99,705.16, $302.00, $0.00, $7.16
2021-05-04 10:15:00, $302.18, HOLD, $99,705.16, $302.00, $0.00, $7.16
2021-05-04 10:30:00, $302.44, BUY, $99,402.72, $604.44, $0.00, $7.16
2021-05-04 10:45:00, $302.72, HOLD, $99,402.72, $604.44, $0.00, $7.16
2021-05-04 11:00:00, $303.21, BUY, $99,099.50, $907.65, $0.00, $7.16
2021-05-04 11:15:00, $303.33, HOLD, $99,099.50, $907.65, $0.00, $7.16
2021-05-04 11:30:00, $303.66, BUY, $98,795.84, $1,211.32, $0.00, $7.16
2021-05-04 11:45:00, $304.14, HOLD, $98,795.84, $1,211.32, $0.00, $7.16
2021-05-04 12:00:00, $304.68, BUY, $98,491.16, $1,516.00, $0.00, $7.16
2021-05-04 12:15:00, $305.22, HOLD, $98,491.16, $1,516.00, $0.00, $7.16
2021-05-04 12:30:00, $305.56, BUY, $98,185.60, $1,821.56, $0.00, $7.16
2021-05-04 12:45:00, $305.87, HOLD, $98,185.60, $1,821.56, $0.00, $7.16
2021-05-04 13:00:00, $306.13, BUY, $97,879.47, $2,127.69, $0.00, $7.16
2021-05-04 13:15:00, $306.56, HOLD, $97,879.47, $2,127.69, $0.00, $7.16
2021-05-04 13:30:00, $306.42, SELL, $100,024.43, $0.00, $0.29, $24.43
2021-05-04 13:45:00, $306.30, HOLD, $100,024.43, $0.00, $0.00, $24.43
2021-05-04 14:00:00, $306.11, SELL, $100,024.43, $0.00, $0.00, $24.43
2021-05-04 14:15:00, $306.79, BUY, $99,717.64, $306.79, $0.00, $24.43
2021-05-04 14:30:00, $308.33, HOLD, $99,717.64, $306.79, $0.00, $24.43
2021-05-04 14:45:00, $309.45, BUY, $99,408.19, $616.24, $0.00, $24.43
2021-05-05 08:30:00, $309.44, SELL, $100,027.06, $0.00, $-0.02, $27.06
2021-05-05 08:45:00, $309.00, HOLD, $100,027.06, $0.00, $0.00, $27.06
2021-05-05 09:00:00, $309.56, BUY, $99,717.50, $309.56, $0.00, $27.06
2021-05-05 09:15:00, $311.31, HOLD, $99,717.50, $309.56, $0.00, $27.06
2021-05-05 09:30:00, $312.74, BUY, $99,404.77, $622.30, $0.00, $27.06
2021-05-05 09:45:00, $313.12, HOLD, $99,404.77, $622.30, $0.00, $27.06
2021-05-05 10:00:00, $313.50, BUY, $99,091.27, $935.79, $0.00, $27.06
2021-05-05 10:15:00, $313.95, HOLD, $99,091.27, $935.79, $0.00, $27.06
