Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-19 10:40:00, $241.39, BUY, $99,758.61, $241.39, $0.00, $0.00
2021-05-19 10:45:00, $241.30, SELL, $99,999.92, $0.00, $-0.08, $-0.08
2021-05-19 10:50:00, $241.30, HOLD, $99,999.92, $0.00, $0.00, $-0.08
2021-05-19 10:55:00, $241.58, BUY, $99,758.33, $241.58, $0.00, $-0.08
2021-05-19 11:00:00, $241.95, HOLD, $99,758.33, $241.58, $0.00, $-0.08
2021-05-19 11:05:00, $242.34, BUY, $99,515.99, $483.93, $0.00, $-0.08
2021-05-19 11:10:00, $242.55, HOLD, $99,515.99, $483.93, $0.00, $-0.08
2021-05-19 11:15:00, $242.57, BUY, $99,273.42, $726.49, $0.00, $-0.08
2021-05-19 11:20:00, $242.55, SELL, $100,001.08, $0.00, $-0.02, $1.08
2021-05-19 11:25:00, $242.54, HOLD, $100,001.08, $0.00, $0.00, $1.08
2021-05-19 11:30:00, $242.51, SELL, $100,001.08, $0.00, $0.00, $1.08
2021-05-19 11:35:00, $242.43, HOLD, $100,001.08, $0.00, $0.00, $1.08
2021-05-19 11:40:00, $242.37, SELL, $100,001.08, $0.00, $0.00, $1.08
2021-05-19 11:45:00, $242.32, HOLD, $100,001.08, $0.00, $0.00, $1.08
2021-05-19 11:50:00, $242.50, BUY, $99,758.57, $242.50, $0.00, $1.08
2021-05-19 11:55:00, $242.86, HOLD, $99,758.57, $242.50, $0.00, $1.08
2021-05-19 12:05:00, $243.16, BUY, $99,515.42, $485.66, $0.00, $1.08
2021-05-19 12:10:00, $243.18, HOLD, $99,515.42, $485.66, $0.00, $1.08
2021-05-19 12:15:00, $243.20, BUY, $99,272.22, $728.86, $0.00, $1.08
2021-05-19 12:20:00, $243.05, SELL, $100,001.36, $0.00, $-0.15, $1.36
2021-05-19 12:25:00, $242.96, HOLD, $100,001.36, $0.00, $0.00, $1.36
2021-05-19 12:30:00, $242.78, SELL, $100,001.36, $0.00, $0.00, $1.36
2021-05-19 12:35:00, $242.82, BUY, $99,758.54, $242.82, $0.00, $1.36
2021-05-19 12:40:00, $242.93, HOLD, $99,758.54, $242.82, $0.00, $1.36
2021-05-19 12:45:00, $243.02, BUY, $99,515.52, $485.84, $0.00, $1.36
2021-05-19 12:50:00, $242.89, SELL, $100,001.31, $0.00, $-0.13, $1.31
2021-05-19 12:55:00, $242.81, HOLD, $100,001.31, $0.00, $0.00, $1.31
2021-05-19 13:00:00, $242.71, SELL, $100,001.31, $0.00, $0.00, $1.31
2021-05-19 13:05:00, $242.70, HOLD, $100,001.31, $0.00, $0.00, $1.31
2021-05-19 13:10:00, $243.29, BUY, $99,758.02, $243.29, $0.00, $1.31
2021-05-19 13:15:00, $244.01, HOLD, $99,758.02, $243.29, $0.00, $1.31
2021-05-19 13:20:00, $244.85, BUY, $99,513.17, $488.14, $0.00, $1.31
2021-05-19 13:25:00, $244.45, SELL, $100,002.07, $0.00, $-0.40, $2.07
2021-05-19 13:30:00, $243.90, HOLD, $100,002.07, $0.00, $0.00, $2.07
2021-05-19 13:35:00, $243.10, SELL, $100,002.07, $0.00, $0.00, $2.07
2021-05-19 13:40:00, $242.82, HOLD, $100,002.07, $0.00, $0.00, $2.07
2021-05-19 13:45:00, $242.66, SELL, $100,002.07, $0.00, $0.00, $2.07
2021-05-19 13:50:00, $242.63, HOLD, $100,002.07, $0.00, $0.00, $2.07
2021-05-19 13:55:00, $242.96, BUY, $99,759.11, $242.96, $0.00, $2.07
2021-05-19 14:00:00, $243.24, HOLD, $99,759.11, $242.96, $0.00, $2.07
2021-05-19 14:05:00, $243.55, BUY, $99,515.57, $486.50, $0.00, $2.07
2021-05-19 14:10:00, $243.80, HOLD, $99,515.57, $486.50, $0.00, $2.07
2021-05-19 14:15:00, $244.11, BUY, $99,271.46, $730.61, $0.00, $2.07
2021-05-19 14:20:00, $244.19, HOLD, $99,271.46, $730.61, $0.00, $2.07
2021-05-19 14:25:00, $244.00, SELL, $100,003.45, $0.00, $-0.11, $3.45
2021-05-19 14:30:00, $243.59, HOLD, $100,003.45, $0.00, $0.00, $3.45
2021-05-19 14:35:00, $243.37, SELL, $100,003.45, $0.00, $0.00, $3.45
2021-05-19 14:40:00, $243.51, BUY, $99,759.94, $243.51, $0.00, $3.45
2021-05-19 14:45:00, $243.96, HOLD, $99,759.94, $243.51, $0.00, $3.45
2021-05-19 14:50:00, $245.43, BUY, $99,514.51, $488.94, $0.00, $3.45
2021-05-19 14:55:00, $246.79, HOLD, $99,514.51, $488.94, $0.00, $3.45
2021-05-20 08:30:00, $248.25, BUY, $99,266.26, $737.19, $0.00, $3.45
2021-05-20 08:35:00, $248.73, HOLD, $99,266.26, $737.19, $0.00, $3.45
2021-05-20 08:40:00, $248.59, SELL, $100,012.02, $0.00, $0.33, $12.02
2021-05-20 08:45:00, $248.32, HOLD, $100,012.02, $0.00, $0.00, $12.02
2021-05-20 08:50:00, $248.19, SELL, $100,012.02, $0.00, $0.00, $12.02
2021-05-20 08:55:00, $248.25, BUY, $99,763.76, $248.25, $0.00, $12.02
2021-05-20 09:00:00, $248.35, HOLD, $99,763.76, $248.25, $0.00, $12.02
2021-05-20 09:05:00, $248.32, SELL, $100,012.08, $0.00, $0.07, $12.08
2021-05-20 09:10:00, $248.44, BUY, $99,763.64, $248.44, $0.00, $12.08
2021-05-20 09:15:00, $248.41, SELL, $100,012.05, $0.00, $-0.03, $12.05
2021-05-20 09:20:00, $248.64, BUY, $99,763.41, $248.64, $0.00, $12.05
2021-05-20 09:25:00, $248.65, HOLD, $99,763.41, $248.64, $0.00, $12.05
2021-05-20 09:30:00, $248.73, BUY, $99,514.68, $497.37, $0.00, $12.05
2021-05-20 09:35:00, $248.60, SELL, $100,011.88, $0.00, $-0.13, $11.88
2021-05-20 09:40:00, $248.79, BUY, $99,763.10, $248.79, $0.00, $11.88
2021-05-20 09:45:00, $249.01, HOLD, $99,763.10, $248.79, $0.00, $11.88
2021-05-20 09:50:00, $249.26, BUY, $99,513.84, $498.04, $0.00, $11.88
