Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-28 23:00:00, $180.87, BUY, $99,819.13, $180.87, $0.00, $0.00
2019-05-29 23:00:00, $174.81, SELL, $99,993.94, $0.00, $-6.06, $-6.06
2019-05-30 23:00:00, $169.64, HOLD, $99,993.94, $0.00, $0.00, $-6.06
2019-06-02 23:00:00, $166.56, SELL, $99,993.94, $0.00, $0.00, $-6.06
2019-06-03 23:00:00, $168.00, BUY, $99,825.94, $168.00, $0.00, $-6.06
2019-06-04 23:00:00, $169.94, HOLD, $99,825.94, $168.00, $0.00, $-6.06
2019-06-05 23:00:00, $172.16, BUY, $99,653.78, $340.16, $0.00, $-6.06
2019-06-06 23:00:00, $175.43, HOLD, $99,653.78, $340.16, $0.00, $-6.06
2019-06-09 23:00:00, $176.00, BUY, $99,477.78, $516.16, $0.00, $-6.06
2019-06-10 23:00:00, $176.89, HOLD, $99,477.78, $516.16, $0.00, $-6.06
2019-06-11 23:00:00, $177.96, BUY, $99,299.82, $694.12, $0.00, $-6.06
2019-06-12 23:00:00, $182.62, HOLD, $99,299.82, $694.12, $0.00, $-6.06
2019-06-13 23:00:00, $186.30, BUY, $99,113.53, $880.41, $0.00, $-6.06
2019-06-16 23:00:00, $188.33, HOLD, $99,113.53, $880.41, $0.00, $-6.06
2019-06-17 23:00:00, $188.42, BUY, $98,925.10, $1,068.84, $0.00, $-6.06
2019-06-18 23:00:00, $189.30, HOLD, $98,925.10, $1,068.84, $0.00, $-6.06
2019-06-19 23:00:00, $191.01, BUY, $98,734.09, $1,259.85, $0.00, $-6.06
2019-06-20 23:00:00, $190.85, SELL, $100,070.07, $0.00, $-0.16, $70.07
2019-06-23 23:00:00, $189.67, HOLD, $100,070.07, $0.00, $0.00, $70.07
2019-06-24 23:00:00, $188.65, SELL, $100,070.07, $0.00, $0.00, $70.07
2019-06-25 23:00:00, $190.03, BUY, $99,880.04, $190.03, $0.00, $70.07
2019-06-26 23:00:00, $191.83, HOLD, $99,880.04, $190.03, $0.00, $70.07
2019-06-27 23:00:00, $193.66, BUY, $99,686.38, $383.69, $0.00, $70.07
2019-06-30 23:00:00, $195.06, HOLD, $99,686.38, $383.69, $0.00, $70.07
2019-07-01 23:00:00, $196.22, BUY, $99,490.16, $579.91, $0.00, $70.07
