Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:33:00, $326.96, BUY, $99,673.04, $326.96, $0.00, $0.00
2021-05-25 10:34:00, $326.94, SELL, $99,999.97, $0.00, $-0.03, $-0.03
2021-05-25 10:35:00, $326.85, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 10:36:00, $326.69, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 10:37:00, $326.65, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 10:38:00, $326.64, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 10:39:00, $326.55, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 10:40:00, $326.40, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 10:41:00, $326.20, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 10:42:00, $326.26, BUY, $99,673.71, $326.26, $0.00, $-0.03
2021-05-25 10:43:00, $326.40, HOLD, $99,673.71, $326.26, $0.00, $-0.03
2021-05-25 10:44:00, $326.61, BUY, $99,347.10, $652.87, $0.00, $-0.03
2021-05-25 10:46:00, $326.72, HOLD, $99,347.10, $652.87, $0.00, $-0.03
2021-05-25 10:47:00, $326.83, BUY, $99,020.27, $979.70, $0.00, $-0.03
2021-05-25 10:48:00, $326.89, HOLD, $99,020.27, $979.70, $0.00, $-0.03
2021-05-25 10:49:00, $326.77, SELL, $100,000.57, $0.00, $-0.07, $0.57
2021-05-25 10:50:00, $326.62, HOLD, $100,000.57, $0.00, $0.00, $0.57
2021-05-25 10:51:00, $326.53, SELL, $100,000.57, $0.00, $0.00, $0.57
2021-05-25 10:52:00, $326.61, BUY, $99,673.96, $326.61, $0.00, $0.57
2021-05-25 10:53:00, $326.71, HOLD, $99,673.96, $326.61, $0.00, $0.57
2021-05-25 10:54:00, $326.73, BUY, $99,347.23, $653.34, $0.00, $0.57
2021-05-25 10:55:00, $326.80, HOLD, $99,347.23, $653.34, $0.00, $0.57
2021-05-25 10:56:00, $326.89, BUY, $99,020.34, $980.23, $0.00, $0.57
2021-05-25 10:57:00, $327.05, HOLD, $99,020.34, $980.23, $0.00, $0.57
2021-05-25 10:58:00, $327.11, BUY, $98,693.23, $1,307.34, $0.00, $0.57
2021-05-25 10:59:00, $327.01, SELL, $100,001.29, $0.00, $-0.09, $1.29
2021-05-25 11:00:00, $327.05, BUY, $99,674.24, $327.05, $0.00, $1.29
2021-05-25 11:01:00, $327.04, SELL, $100,001.28, $0.00, $-0.01, $1.28
2021-05-25 11:02:00, $327.11, BUY, $99,674.17, $327.11, $0.00, $1.28
2021-05-25 11:03:00, $327.06, SELL, $100,001.23, $0.00, $-0.05, $1.23
2021-05-25 11:04:00, $327.05, HOLD, $100,001.23, $0.00, $0.00, $1.23
2021-05-25 11:05:00, $327.13, BUY, $99,674.09, $327.13, $0.00, $1.23
