Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-27 23:00:00, $224.14, BUY, $99,775.86, $224.14, $0.00, $0.00
2019-05-28 23:00:00, $222.08, SELL, $99,997.95, $0.00, $-2.05, $-2.05
2019-05-29 23:00:00, $222.13, BUY, $99,775.82, $222.13, $0.00, $-2.05
2019-05-30 23:00:00, $223.23, HOLD, $99,775.82, $222.13, $0.00, $-2.05
2019-06-02 23:00:00, $225.52, BUY, $99,550.30, $447.65, $0.00, $-2.05
2019-06-03 23:00:00, $225.84, HOLD, $99,550.30, $447.65, $0.00, $-2.05
2019-06-04 23:00:00, $225.89, BUY, $99,324.41, $673.54, $0.00, $-2.05
2019-06-05 23:00:00, $226.66, HOLD, $99,324.41, $673.54, $0.00, $-2.05
2019-06-06 23:00:00, $228.23, BUY, $99,096.18, $901.76, $0.00, $-2.05
2019-06-09 23:00:00, $229.32, HOLD, $99,096.18, $901.76, $0.00, $-2.05
2019-06-10 23:00:00, $230.27, BUY, $98,865.91, $1,132.03, $0.00, $-2.05
2019-06-11 23:00:00, $229.80, SELL, $100,014.91, $0.00, $-0.47, $14.91
2019-06-12 23:00:00, $230.24, BUY, $99,784.67, $230.24, $0.00, $14.91
2019-06-13 23:00:00, $230.82, HOLD, $99,784.67, $230.24, $0.00, $14.91
2019-06-16 23:00:00, $232.91, BUY, $99,551.76, $463.15, $0.00, $14.91
2019-06-17 23:00:00, $233.95, HOLD, $99,551.76, $463.15, $0.00, $14.91
2019-06-18 23:00:00, $235.98, BUY, $99,315.78, $699.13, $0.00, $14.91
2019-06-19 23:00:00, $236.66, HOLD, $99,315.78, $699.13, $0.00, $14.91
2019-06-20 23:00:00, $238.49, BUY, $99,077.29, $937.62, $0.00, $14.91
2019-06-23 23:00:00, $238.14, SELL, $100,029.85, $0.00, $-0.35, $29.85
2019-06-24 23:00:00, $239.39, BUY, $99,790.46, $239.39, $0.00, $29.85
2019-06-25 23:00:00, $237.19, SELL, $100,027.65, $0.00, $-2.20, $27.65
2019-06-26 23:00:00, $236.30, HOLD, $100,027.65, $0.00, $0.00, $27.65
2019-06-27 23:00:00, $235.18, SELL, $100,027.65, $0.00, $0.00, $27.65
2019-06-30 23:00:00, $236.68, BUY, $99,790.98, $236.68, $0.00, $27.65
2019-07-01 23:00:00, $236.27, SELL, $100,027.25, $0.00, $-0.41, $27.25
2019-07-02 23:00:00, $234.45, HOLD, $100,027.25, $0.00, $0.00, $27.25
2019-07-04 23:00:00, $233.08, SELL, $100,027.25, $0.00, $0.00, $27.25
2019-07-07 23:00:00, $232.53, HOLD, $100,027.25, $0.00, $0.00, $27.25
2019-07-08 23:00:00, $232.75, BUY, $99,794.50, $232.75, $0.00, $27.25
2019-07-09 23:00:00, $231.83, SELL, $100,026.33, $0.00, $-0.92, $26.33
