Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $658.96, BUY, $99,341.04, $658.96, $0.00, $0.00
2021-04-28 23:00:00, $655.33, SELL, $99,996.36, $0.00, $-3.64, $-3.64
2021-04-29 23:00:00, $644.19, HOLD, $99,996.36, $0.00, $0.00, $-3.64
2021-05-02 23:00:00, $641.68, SELL, $99,996.36, $0.00, $0.00, $-3.64
2021-05-03 23:00:00, $638.37, HOLD, $99,996.36, $0.00, $0.00, $-3.64
2021-05-04 23:00:00, $648.08, BUY, $99,348.28, $648.08, $0.00, $-3.64
2021-05-05 23:00:00, $643.41, SELL, $99,991.70, $0.00, $-4.67, $-8.30
2021-05-06 23:00:00, $638.83, HOLD, $99,991.70, $0.00, $0.00, $-8.30
2021-05-09 23:00:00, $619.88, SELL, $99,991.70, $0.00, $0.00, $-8.30
2021-05-10 23:00:00, $618.52, HOLD, $99,991.70, $0.00, $0.00, $-8.30
2021-05-11 23:00:00, $624.07, BUY, $99,367.62, $624.07, $0.00, $-8.30
2021-05-12 23:00:00, $635.28, HOLD, $99,367.62, $624.07, $0.00, $-8.30
2021-05-13 23:00:00, $638.35, BUY, $98,729.27, $1,262.42, $0.00, $-8.30
2021-05-16 23:00:00, $632.87, SELL, $99,995.02, $0.00, $-5.48, $-4.98
2021-05-17 23:00:00, $637.45, BUY, $99,357.57, $637.45, $0.00, $-4.98
2021-05-18 23:00:00, $639.75, HOLD, $99,357.57, $637.45, $0.00, $-4.98
2021-05-19 23:00:00, $649.16, BUY, $98,708.41, $1,286.61, $0.00, $-4.98
2021-05-20 23:00:00, $656.89, HOLD, $98,708.41, $1,286.61, $0.00, $-4.98
