Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2020-11-23 23:00:00, $445.28, BUY, $99,554.72, $445.28, $0.00, $0.00
2020-11-24 23:00:00, $443.08, SELL, $99,997.80, $0.00, $-2.20, $-2.20
2020-11-26 23:00:00, $446.34, BUY, $99,551.46, $446.34, $0.00, $-2.20
2020-11-29 23:00:00, $446.09, SELL, $99,997.56, $0.00, $-0.25, $-2.44
2020-11-30 23:00:00, $447.57, BUY, $99,549.99, $447.57, $0.00, $-2.44
2020-12-01 23:00:00, $446.30, SELL, $99,996.29, $0.00, $-1.26, $-3.71
2020-12-02 23:00:00, $448.35, BUY, $99,547.94, $448.35, $0.00, $-3.71
2020-12-03 23:00:00, $446.18, SELL, $99,994.12, $0.00, $-2.17, $-5.88
2020-12-06 23:00:00, $444.24, HOLD, $99,994.12, $0.00, $0.00, $-5.88
2020-12-07 23:00:00, $443.39, SELL, $99,994.12, $0.00, $0.00, $-5.88
2020-12-08 23:00:00, $446.01, BUY, $99,548.11, $446.01, $0.00, $-5.88
2020-12-09 23:00:00, $447.06, HOLD, $99,548.11, $446.01, $0.00, $-5.88
2020-12-10 23:00:00, $447.97, BUY, $99,100.14, $893.98, $0.00, $-5.88
2020-12-13 23:00:00, $450.29, HOLD, $99,100.14, $893.98, $0.00, $-5.88
2020-12-14 23:00:00, $451.76, BUY, $98,648.38, $1,345.74, $0.00, $-5.88
2020-12-15 23:00:00, $452.48, HOLD, $98,648.38, $1,345.74, $0.00, $-5.88
2020-12-16 23:00:00, $451.75, SELL, $100,003.64, $0.00, $-0.01, $3.64
2020-12-17 23:00:00, $452.25, BUY, $99,551.40, $452.25, $0.00, $3.64
2020-12-20 23:00:00, $454.72, HOLD, $99,551.40, $452.25, $0.00, $3.64
2020-12-21 23:00:00, $457.77, BUY, $99,093.62, $910.02, $0.00, $3.64
2020-12-22 23:00:00, $459.04, HOLD, $99,093.62, $910.02, $0.00, $3.64
2020-12-23 23:00:00, $457.29, SELL, $100,008.20, $0.00, $-0.49, $8.20
2020-12-27 23:00:00, $453.96, HOLD, $100,008.20, $0.00, $0.00, $8.20
2020-12-28 23:00:00, $452.56, SELL, $100,008.20, $0.00, $0.00, $8.20
2020-12-29 23:00:00, $452.88, BUY, $99,555.32, $452.88, $0.00, $8.20
2020-12-30 23:00:00, $452.61, SELL, $100,007.92, $0.00, $-0.27, $7.92
2021-01-03 23:00:00, $456.72, BUY, $99,551.20, $456.72, $0.00, $7.92
2021-01-04 23:00:00, $462.01, HOLD, $99,551.20, $456.72, $0.00, $7.92
2021-01-05 23:00:00, $471.00, BUY, $99,080.20, $927.72, $0.00, $7.92
2021-01-06 23:00:00, $477.21, HOLD, $99,080.20, $927.72, $0.00, $7.92
2021-01-07 23:00:00, $485.69, BUY, $98,594.51, $1,413.41, $0.00, $7.92
2021-01-10 23:00:00, $487.30, HOLD, $98,594.51, $1,413.41, $0.00, $7.92
2021-01-11 23:00:00, $483.19, SELL, $100,044.08, $0.00, $-2.50, $44.08
2021-01-12 23:00:00, $473.60, HOLD, $100,044.08, $0.00, $0.00, $44.08
2021-01-13 23:00:00, $467.22, SELL, $100,044.08, $0.00, $0.00, $44.08
2021-01-14 23:00:00, $465.46, HOLD, $100,044.08, $0.00, $0.00, $44.08
2021-01-18 23:00:00, $466.92, BUY, $99,577.16, $466.92, $0.00, $44.08
2021-01-19 23:00:00, $464.71, SELL, $100,041.87, $0.00, $-2.21, $41.87
2021-01-20 23:00:00, $459.21, HOLD, $100,041.87, $0.00, $0.00, $41.87
2021-01-21 23:00:00, $453.72, SELL, $100,041.87, $0.00, $0.00, $41.87
2021-01-24 23:00:00, $444.15, HOLD, $100,041.87, $0.00, $0.00, $41.87
2021-01-25 23:00:00, $438.36, SELL, $100,041.87, $0.00, $0.00, $41.87
2021-01-26 23:00:00, $428.54, HOLD, $100,041.87, $0.00, $0.00, $41.87
2021-01-27 23:00:00, $431.29, BUY, $99,610.58, $431.29, $0.00, $41.87
2021-01-28 23:00:00, $435.44, HOLD, $99,610.58, $431.29, $0.00, $41.87
2021-01-31 23:00:00, $441.23, BUY, $99,169.35, $872.52, $0.00, $41.87
2021-02-01 23:00:00, $446.41, HOLD, $99,169.35, $872.52, $0.00, $41.87
2021-02-02 23:00:00, $447.51, BUY, $98,721.84, $1,320.03, $0.00, $41.87
2021-02-03 23:00:00, $450.89, HOLD, $98,721.84, $1,320.03, $0.00, $41.87
2021-02-04 23:00:00, $451.29, BUY, $98,270.55, $1,771.32, $0.00, $41.87
2021-02-07 23:00:00, $454.17, HOLD, $98,270.55, $1,771.32, $0.00, $41.87
2021-02-08 23:00:00, $447.76, SELL, $100,061.58, $0.00, $-3.53, $61.58
2021-02-09 23:00:00, $441.00, HOLD, $100,061.58, $0.00, $0.00, $61.58
2021-02-10 23:00:00, $436.35, SELL, $100,061.58, $0.00, $0.00, $61.58
2021-02-11 23:00:00, $441.09, BUY, $99,620.49, $441.09, $0.00, $61.58
2021-02-15 23:00:00, $449.59, HOLD, $99,620.49, $441.09, $0.00, $61.58
2021-02-16 23:00:00, $455.44, BUY, $99,165.05, $896.53, $0.00, $61.58
2021-02-17 23:00:00, $458.46, HOLD, $99,165.05, $896.53, $0.00, $61.58
2021-02-18 23:00:00, $456.95, SELL, $100,078.95, $0.00, $1.51, $78.95
2021-02-21 23:00:00, $455.48, HOLD, $100,078.95, $0.00, $0.00, $78.95
2021-02-22 23:00:00, $451.97, SELL, $100,078.95, $0.00, $0.00, $78.95
2021-02-23 23:00:00, $449.75, HOLD, $100,078.95, $0.00, $0.00, $78.95
2021-02-24 23:00:00, $448.31, SELL, $100,078.95, $0.00, $0.00, $78.95
2021-02-25 23:00:00, $450.09, BUY, $99,628.86, $450.09, $0.00, $78.95
2021-02-28 23:00:00, $452.49, HOLD, $99,628.86, $450.09, $0.00, $78.95
2021-03-01 23:00:00, $452.02, SELL, $100,080.88, $0.00, $1.93, $80.88
2021-03-02 23:00:00, $456.75, BUY, $99,624.13, $456.75, $0.00, $80.88
2021-03-03 23:00:00, $462.87, HOLD, $99,624.13, $456.75, $0.00, $80.88
2021-03-04 23:00:00, $467.78, BUY, $99,156.35, $924.53, $0.00, $80.88
2021-03-07 23:00:00, $470.51, HOLD, $99,156.35, $924.53, $0.00, $80.88
2021-03-08 23:00:00, $471.01, BUY, $98,685.34, $1,395.54, $0.00, $80.88
2021-03-09 23:00:00, $476.98, HOLD, $98,685.34, $1,395.54, $0.00, $80.88
2021-03-10 23:00:00, $480.49, BUY, $98,204.85, $1,876.03, $0.00, $80.88
2021-03-11 23:00:00, $483.74, HOLD, $98,204.85, $1,876.03, $0.00, $80.88
2021-03-14 23:00:00, $483.96, BUY, $97,720.88, $2,360.00, $0.00, $80.88
2021-03-15 23:00:00, $483.25, SELL, $100,137.15, $0.00, $-0.71, $137.15
2021-03-16 23:00:00, $484.53, BUY, $99,652.62, $484.53, $0.00, $137.15
2021-03-17 23:00:00, $487.00, HOLD, $99,652.62, $484.53, $0.00, $137.15
2021-03-18 23:00:00, $488.04, BUY, $99,164.58, $972.57, $0.00, $137.15
2021-03-21 23:00:00, $488.37, HOLD, $99,164.58, $972.57, $0.00, $137.15
2021-03-22 23:00:00, $490.26, BUY, $98,674.32, $1,462.83, $0.00, $137.15
2021-03-23 23:00:00, $497.50, HOLD, $98,674.32, $1,462.83, $0.00, $137.15
2021-03-24 23:00:00, $503.86, BUY, $98,170.46, $1,966.69, $0.00, $137.15
2021-03-25 23:00:00, $508.09, HOLD, $98,170.46, $1,966.69, $0.00, $137.15
2021-03-28 23:00:00, $508.22, BUY, $97,662.24, $2,474.91, $0.00, $137.15
2021-03-29 23:00:00, $508.19, SELL, $100,203.19, $0.00, $-0.03, $203.19
2021-03-30 23:00:00, $508.14, HOLD, $100,203.19, $0.00, $0.00, $203.19
