Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $623.14, BUY, $99,376.86, $623.14, $0.00, $0.00
2021-05-25 11:00:00, $622.61, SELL, $99,999.47, $0.00, $-0.53, $-0.53
2021-05-25 11:15:00, $622.50, HOLD, $99,999.47, $0.00, $0.00, $-0.53
2021-05-25 11:30:00, $622.92, BUY, $99,376.55, $622.92, $0.00, $-0.53
2021-05-25 11:45:00, $623.82, HOLD, $99,376.55, $622.92, $0.00, $-0.53
2021-05-25 12:00:00, $624.33, BUY, $98,752.22, $1,247.25, $0.00, $-0.53
2021-05-25 12:15:00, $624.75, HOLD, $98,752.22, $1,247.25, $0.00, $-0.53
2021-05-25 12:30:00, $624.27, SELL, $100,000.75, $0.00, $-0.06, $0.75
2021-05-25 12:45:00, $624.21, HOLD, $100,000.75, $0.00, $0.00, $0.75
2021-05-25 13:00:00, $624.53, BUY, $99,376.22, $624.53, $0.00, $0.75
2021-05-25 13:15:00, $625.00, HOLD, $99,376.22, $624.53, $0.00, $0.75
2021-05-25 13:30:00, $624.55, SELL, $100,000.77, $0.00, $0.02, $0.77
2021-05-25 13:45:00, $624.18, HOLD, $100,000.77, $0.00, $0.00, $0.77
2021-05-25 14:00:00, $623.84, SELL, $100,000.77, $0.00, $0.00, $0.77
2021-05-25 14:15:00, $624.88, BUY, $99,375.90, $624.88, $0.00, $0.77
2021-05-25 14:30:00, $625.59, HOLD, $99,375.90, $624.88, $0.00, $0.77
2021-05-25 14:45:00, $625.61, BUY, $98,750.29, $1,250.49, $0.00, $0.77
2021-05-26 08:30:00, $625.82, HOLD, $98,750.29, $1,250.49, $0.00, $0.77
2021-05-26 08:45:00, $626.04, BUY, $98,124.24, $1,876.53, $0.00, $0.77
2021-05-26 09:00:00, $627.05, HOLD, $98,124.24, $1,876.53, $0.00, $0.77
2021-05-26 09:15:00, $627.58, BUY, $97,496.67, $2,504.11, $0.00, $0.77
2021-05-26 09:30:00, $627.35, SELL, $100,006.05, $0.00, $-0.23, $6.05
2021-05-26 09:45:00, $626.64, HOLD, $100,006.05, $0.00, $0.00, $6.05
