Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $100.64, BUY, $99,899.36, $100.64, $0.00, $0.00
2021-05-25 11:00:00, $100.61, SELL, $99,999.97, $0.00, $-0.03, $-0.03
2021-05-25 11:15:00, $100.57, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 11:30:00, $100.53, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 11:45:00, $100.49, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 12:00:00, $100.33, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 12:15:00, $100.16, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 12:30:00, $99.96, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 12:45:00, $99.78, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 13:00:00, $99.67, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 13:15:00, $99.50, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 13:30:00, $99.30, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 13:45:00, $99.20, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-25 14:00:00, $99.22, BUY, $99,900.75, $99.22, $0.00, $-0.03
2021-05-25 14:15:00, $99.38, HOLD, $99,900.75, $99.22, $0.00, $-0.03
2021-05-25 14:30:00, $99.83, BUY, $99,800.91, $199.05, $0.00, $-0.03
2021-05-25 14:45:00, $100.45, HOLD, $99,800.91, $199.05, $0.00, $-0.03
2021-05-26 08:30:00, $101.01, BUY, $99,699.91, $300.06, $0.00, $-0.03
2021-05-26 08:45:00, $101.64, HOLD, $99,699.91, $300.06, $0.00, $-0.03
2021-05-26 09:00:00, $102.64, BUY, $99,597.26, $402.70, $0.00, $-0.03
2021-05-26 09:15:00, $103.83, HOLD, $99,597.26, $402.70, $0.00, $-0.03
2021-05-26 09:30:00, $105.12, BUY, $99,492.14, $507.83, $0.00, $-0.03
2021-05-26 09:45:00, $106.29, HOLD, $99,492.14, $507.83, $0.00, $-0.03
