Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-24 14:25:00, $2,348.98, BUY, $97,651.02, $2,348.98, $0.00, $0.00
2021-05-25 10:30:00, $2,332.49, HOLD, $100,000.66, $0.00, $0.00, $0.66
2021-05-25 10:40:00, $2,335.72, BUY, $97,664.94, $2,335.72, $0.00, $0.66
2021-05-25 10:55:00, $2,340.33, HOLD, $97,664.94, $2,335.72, $0.00, $0.66
2021-05-25 11:20:00, $2,343.41, BUY, $95,321.53, $4,679.13, $0.00, $0.66
2021-05-25 11:30:00, $2,343.44, HOLD, $95,321.53, $4,679.13, $0.00, $0.66
2021-05-25 11:55:00, $2,342.18, SELL, $100,005.90, $0.00, $-1.23, $5.90
2021-05-25 12:05:00, $2,340.36, HOLD, $100,005.90, $0.00, $0.00, $5.90
2021-05-25 12:15:00, $2,340.49, BUY, $97,665.41, $2,340.49, $0.00, $5.90
2021-05-25 13:00:00, $2,339.67, SELL, $100,005.08, $0.00, $-0.82, $5.08
2021-05-25 13:10:00, $2,339.13, HOLD, $100,005.08, $0.00, $0.00, $5.08
2021-05-25 13:15:00, $2,338.02, SELL, $100,005.08, $0.00, $0.00, $5.08
2021-05-25 13:20:00, $2,338.06, BUY, $97,667.02, $2,338.06, $0.00, $5.08
2021-05-25 13:30:00, $2,338.20, HOLD, $97,667.02, $2,338.06, $0.00, $5.08
2021-05-25 13:40:00, $2,335.84, SELL, $100,002.86, $0.00, $-2.22, $2.86
2021-05-25 13:45:00, $2,332.46, HOLD, $100,002.86, $0.00, $0.00, $2.86
2021-05-25 13:50:00, $2,330.53, SELL, $100,002.86, $0.00, $0.00, $2.86
2021-05-25 13:55:00, $2,330.80, BUY, $97,672.06, $2,330.80, $0.00, $2.86
2021-05-25 14:00:00, $2,331.79, HOLD, $97,672.06, $2,330.80, $0.00, $2.86
2021-05-25 14:05:00, $2,334.32, BUY, $95,337.74, $4,665.12, $0.00, $2.86
2021-05-25 14:10:00, $2,336.63, HOLD, $95,337.74, $4,665.12, $0.00, $2.86
2021-05-25 14:15:00, $2,337.58, BUY, $93,000.16, $7,002.70, $0.00, $2.86
2021-05-25 14:35:00, $2,336.65, SELL, $100,010.12, $0.00, $-0.92, $10.12
2021-05-25 14:40:00, $2,336.79, BUY, $97,673.33, $2,336.79, $0.00, $10.12
2021-05-25 14:50:00, $2,349.08, HOLD, $97,673.33, $2,336.79, $0.00, $10.12
2021-05-25 14:55:00, $2,356.36, BUY, $95,316.97, $4,693.15, $0.00, $10.12
2021-05-26 08:30:00, $2,360.57, HOLD, $95,316.97, $4,693.15, $0.00, $10.12
2021-05-26 08:35:00, $2,353.18, SELL, $100,023.33, $0.00, $-3.18, $23.33
2021-05-26 08:40:00, $2,352.47, HOLD, $100,023.33, $0.00, $0.00, $23.33
2021-05-26 08:45:00, $2,351.60, SELL, $100,023.33, $0.00, $0.00, $23.33
2021-05-26 08:55:00, $2,351.42, HOLD, $100,023.33, $0.00, $0.00, $23.33
2021-05-26 09:00:00, $2,350.37, SELL, $100,023.33, $0.00, $0.00, $23.33
2021-05-26 09:05:00, $2,352.57, BUY, $97,670.76, $2,352.57, $0.00, $23.33
2021-05-26 09:10:00, $2,357.55, HOLD, $97,670.76, $2,352.57, $0.00, $23.33
2021-05-26 09:15:00, $2,361.32, BUY, $95,309.44, $4,713.89, $0.00, $23.33
2021-05-26 09:20:00, $2,363.81, HOLD, $95,309.44, $4,713.89, $0.00, $23.33
2021-05-26 09:25:00, $2,362.58, SELL, $100,034.61, $0.00, $1.26, $34.61
2021-05-26 09:30:00, $2,362.37, HOLD, $100,034.61, $0.00, $0.00, $34.61
2021-05-26 09:35:00, $2,363.13, BUY, $97,671.47, $2,363.13, $0.00, $34.61
2021-05-26 09:40:00, $2,365.35, HOLD, $97,671.47, $2,363.13, $0.00, $34.61
2021-05-26 09:50:00, $2,364.60, SELL, $100,036.07, $0.00, $1.47, $36.07
2021-05-26 09:55:00, $2,364.12, HOLD, $100,036.07, $0.00, $0.00, $36.07
2021-05-26 10:00:00, $2,362.00, SELL, $100,036.07, $0.00, $0.00, $36.07
2021-05-26 10:05:00, $2,363.14, BUY, $97,672.93, $2,363.14, $0.00, $36.07
2021-05-26 10:10:00, $2,362.59, SELL, $100,035.52, $0.00, $-0.55, $35.52
2021-05-26 10:15:00, $2,362.71, BUY, $97,672.81, $2,362.71, $0.00, $35.52
2021-05-26 10:20:00, $2,362.38, SELL, $100,035.20, $0.00, $-0.32, $35.20
