Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-20 11:21:00, $2,300.33, BUY, $97,699.67, $2,300.33, $0.00, $0.00
2021-05-20 11:33:00, $2,296.17, SELL, $99,995.84, $0.00, $-4.16, $-4.16
2021-05-20 11:35:00, $2,294.01, HOLD, $99,995.84, $0.00, $0.00, $-4.16
2021-05-20 11:36:00, $2,293.70, SELL, $99,995.84, $0.00, $0.00, $-4.16
2021-05-20 11:39:00, $2,295.23, BUY, $97,700.61, $2,295.23, $0.00, $-4.16
2021-05-20 11:45:00, $2,295.25, HOLD, $97,700.61, $2,295.23, $0.00, $-4.16
2021-05-20 11:48:00, $2,295.90, BUY, $95,404.71, $4,591.13, $0.00, $-4.16
2021-05-20 11:54:00, $2,296.19, HOLD, $95,404.71, $4,591.13, $0.00, $-4.16
2021-05-20 11:58:00, $2,298.86, BUY, $93,105.85, $6,889.99, $0.00, $-4.16
2021-05-20 11:59:00, $2,301.10, HOLD, $93,105.85, $6,889.99, $0.00, $-4.16
2021-05-20 12:07:00, $2,302.95, BUY, $90,802.90, $9,192.94, $0.00, $-4.16
2021-05-20 12:17:00, $2,303.90, HOLD, $90,802.90, $9,192.94, $0.00, $-4.16
2021-05-20 12:19:00, $2,302.11, SELL, $100,011.34, $0.00, $-0.84, $11.34
2021-05-20 12:26:00, $2,300.68, HOLD, $100,011.34, $0.00, $0.00, $11.34
2021-05-20 12:28:00, $2,298.61, SELL, $100,011.34, $0.00, $0.00, $11.34
2021-05-20 12:31:00, $2,297.78, HOLD, $100,011.34, $0.00, $0.00, $11.34
2021-05-20 12:43:00, $2,297.13, SELL, $100,011.34, $0.00, $0.00, $11.34
2021-05-20 12:59:00, $2,297.01, HOLD, $100,011.34, $0.00, $0.00, $11.34
2021-05-20 13:02:00, $2,300.95, BUY, $97,710.39, $2,300.95, $0.00, $11.34
2021-05-20 13:21:00, $2,304.27, HOLD, $97,710.39, $2,300.95, $0.00, $11.34
2021-05-20 13:39:00, $2,306.86, BUY, $95,403.53, $4,607.81, $0.00, $11.34
2021-05-20 13:55:00, $2,306.27, SELL, $100,016.06, $0.00, $-0.59, $16.06
2021-05-20 13:57:00, $2,305.18, HOLD, $100,016.06, $0.00, $0.00, $16.06
2021-05-20 14:01:00, $2,305.48, BUY, $97,710.58, $2,305.48, $0.00, $16.06
2021-05-20 14:07:00, $2,305.36, SELL, $100,015.94, $0.00, $-0.12, $15.94
2021-05-20 14:13:00, $2,307.02, BUY, $97,708.93, $2,307.02, $0.00, $15.94
2021-05-20 14:15:00, $2,307.19, HOLD, $97,708.93, $2,307.02, $0.00, $15.94
2021-05-20 14:18:00, $2,308.07, BUY, $95,400.85, $4,615.09, $0.00, $15.94
2021-05-20 14:20:00, $2,308.58, HOLD, $95,400.85, $4,615.09, $0.00, $15.94
2021-05-20 14:21:00, $2,309.11, BUY, $93,091.74, $6,924.20, $0.00, $15.94
2021-05-20 14:22:00, $2,308.40, SELL, $100,016.95, $0.00, $-0.71, $16.95
2021-05-20 14:30:00, $2,307.40, HOLD, $100,016.95, $0.00, $0.00, $16.95
2021-05-20 14:31:00, $2,305.14, SELL, $100,016.95, $0.00, $0.00, $16.95
2021-05-20 14:34:00, $2,303.62, HOLD, $100,016.95, $0.00, $0.00, $16.95
2021-05-20 14:37:00, $2,301.22, SELL, $100,016.95, $0.00, $0.00, $16.95
2021-05-20 14:42:00, $2,300.95, HOLD, $100,016.95, $0.00, $0.00, $16.95
2021-05-20 14:43:00, $2,301.08, BUY, $97,715.87, $2,301.08, $0.00, $16.95
2021-05-20 14:46:00, $2,301.62, HOLD, $97,715.87, $2,301.08, $0.00, $16.95
2021-05-20 14:47:00, $2,301.68, BUY, $95,414.19, $4,602.76, $0.00, $16.95
2021-05-20 14:49:00, $2,301.03, SELL, $100,016.25, $0.00, $-0.65, $16.25
2021-05-20 14:50:00, $2,301.33, BUY, $97,714.92, $2,301.33, $0.00, $16.25
2021-05-20 14:51:00, $2,302.15, HOLD, $97,714.92, $2,301.33, $0.00, $16.25
2021-05-20 14:52:00, $2,303.60, BUY, $95,411.32, $4,604.93, $0.00, $16.25
2021-05-20 14:53:00, $2,305.46, HOLD, $95,411.32, $4,604.93, $0.00, $16.25
2021-05-20 14:54:00, $2,306.92, BUY, $93,104.40, $6,911.86, $0.00, $16.25
2021-05-20 14:55:00, $2,307.42, HOLD, $93,104.40, $6,911.86, $0.00, $16.25
2021-05-20 14:56:00, $2,306.93, SELL, $100,025.19, $0.00, $0.01, $25.19
2021-05-20 14:57:00, $2,305.97, HOLD, $100,025.19, $0.00, $0.00, $25.19
2021-05-20 14:58:00, $2,313.61, BUY, $97,711.58, $2,313.61, $0.00, $25.19
2021-05-20 14:59:00, $2,321.63, HOLD, $97,711.58, $2,313.61, $0.00, $25.19
2021-05-21 08:36:00, $2,329.89, BUY, $95,381.68, $4,643.50, $0.00, $25.19
2021-05-21 08:37:00, $2,330.96, HOLD, $95,381.68, $4,643.50, $0.00, $25.19
2021-05-21 08:38:00, $2,330.29, SELL, $100,042.27, $0.00, $0.40, $42.27
2021-05-21 08:40:00, $2,329.71, HOLD, $100,042.27, $0.00, $0.00, $42.27
2021-05-21 08:45:00, $2,329.41, SELL, $100,042.27, $0.00, $0.00, $42.27
2021-05-21 08:46:00, $2,329.10, HOLD, $100,042.27, $0.00, $0.00, $42.27
2021-05-21 08:49:00, $2,329.69, BUY, $97,712.58, $2,329.69, $0.00, $42.27
2021-05-21 08:50:00, $2,329.11, SELL, $100,041.69, $0.00, $-0.58, $41.69
