Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $6.11, BUY, $99,993.89, $6.11, $0.00, $0.00
2021-04-28 23:00:00, $6.10, SELL, $99,999.99, $0.00, $-0.00, $-0.00
2021-04-29 23:00:00, $6.06, HOLD, $99,999.99, $0.00, $0.00, $-0.00
2021-05-02 23:00:00, $6.03, SELL, $99,999.99, $0.00, $0.00, $-0.00
2021-05-03 23:00:00, $6.01, HOLD, $99,999.99, $0.00, $0.00, $-0.00
2021-05-04 23:00:00, $6.01, BUY, $99,993.98, $6.01, $0.00, $-0.00
2021-05-05 23:00:00, $5.99, SELL, $99,999.97, $0.00, $-0.02, $-0.03
2021-05-06 23:00:00, $5.95, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-09 23:00:00, $5.87, SELL, $99,999.97, $0.00, $0.00, $-0.03
2021-05-10 23:00:00, $5.83, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-11 23:00:00, $5.84, BUY, $99,994.13, $5.84, $0.00, $-0.03
2021-05-12 23:00:00, $5.87, HOLD, $99,994.13, $5.84, $0.00, $-0.03
2021-05-13 23:00:00, $5.88, BUY, $99,988.25, $11.73, $0.00, $-0.03
2021-05-16 23:00:00, $5.85, SELL, $99,999.95, $0.00, $-0.03, $-0.05
2021-05-17 23:00:00, $5.89, BUY, $99,994.06, $5.89, $0.00, $-0.05
2021-05-18 23:00:00, $5.92, HOLD, $99,994.06, $5.89, $0.00, $-0.05
2021-05-19 23:00:00, $6.02, BUY, $99,988.04, $11.91, $0.00, $-0.05
2021-05-20 23:00:00, $6.03, HOLD, $99,988.04, $11.91, $0.00, $-0.05
