Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $254.23, BUY, $99,745.77, $254.23, $0.00, $0.00
2021-04-28 23:00:00, $248.46, SELL, $99,994.23, $0.00, $-5.77, $-5.77
2021-04-29 23:00:00, $242.64, HOLD, $99,994.23, $0.00, $0.00, $-5.77
2021-05-02 23:00:00, $238.92, SELL, $99,994.23, $0.00, $0.00, $-5.77
2021-05-03 23:00:00, $235.98, HOLD, $99,994.23, $0.00, $0.00, $-5.77
2021-05-04 23:00:00, $235.86, SELL, $99,994.23, $0.00, $0.00, $-5.77
2021-05-05 23:00:00, $234.67, HOLD, $99,994.23, $0.00, $0.00, $-5.77
2021-05-06 23:00:00, $235.32, BUY, $99,758.90, $235.32, $0.00, $-5.77
2021-05-09 23:00:00, $231.19, SELL, $99,990.09, $0.00, $-4.13, $-9.91
2021-05-10 23:00:00, $227.93, HOLD, $99,990.09, $0.00, $0.00, $-9.91
2021-05-11 23:00:00, $225.20, SELL, $99,990.09, $0.00, $0.00, $-9.91
2021-05-12 23:00:00, $226.90, BUY, $99,763.19, $226.90, $0.00, $-9.91
2021-05-13 23:00:00, $227.84, HOLD, $99,763.19, $226.90, $0.00, $-9.91
2021-05-16 23:00:00, $226.97, SELL, $99,990.16, $0.00, $0.07, $-9.84
2021-05-17 23:00:00, $228.32, BUY, $99,761.84, $228.32, $0.00, $-9.84
2021-05-18 23:00:00, $230.36, HOLD, $99,761.84, $228.32, $0.00, $-9.84
2021-05-19 23:00:00, $233.03, BUY, $99,528.81, $461.35, $0.00, $-9.84
2021-05-20 23:00:00, $234.04, HOLD, $99,528.81, $461.35, $0.00, $-9.84
