Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $274.99, BUY, $99,725.01, $274.99, $0.00, $0.00
2021-04-28 23:00:00, $266.35, SELL, $99,991.36, $0.00, $-8.64, $-8.64
2021-04-29 23:00:00, $256.54, HOLD, $99,991.36, $0.00, $0.00, $-8.64
2021-05-02 23:00:00, $247.36, SELL, $99,991.36, $0.00, $0.00, $-8.64
2021-05-03 23:00:00, $240.17, HOLD, $99,991.36, $0.00, $0.00, $-8.64
2021-05-04 23:00:00, $237.86, SELL, $99,991.36, $0.00, $0.00, $-8.64
2021-05-05 23:00:00, $234.06, HOLD, $99,991.36, $0.00, $0.00, $-8.64
2021-05-06 23:00:00, $235.26, BUY, $99,756.10, $235.26, $0.00, $-8.64
2021-05-09 23:00:00, $231.50, SELL, $99,987.60, $0.00, $-3.76, $-12.40
2021-05-10 23:00:00, $228.59, HOLD, $99,987.60, $0.00, $0.00, $-12.40
2021-05-11 23:00:00, $225.70, SELL, $99,987.60, $0.00, $0.00, $-12.40
2021-05-12 23:00:00, $225.39, HOLD, $99,987.60, $0.00, $0.00, $-12.40
2021-05-13 23:00:00, $227.18, BUY, $99,760.42, $227.18, $0.00, $-12.40
2021-05-16 23:00:00, $226.92, SELL, $99,987.35, $0.00, $-0.25, $-12.65
2021-05-17 23:00:00, $229.96, BUY, $99,757.39, $229.96, $0.00, $-12.65
2021-05-18 23:00:00, $233.62, HOLD, $99,757.39, $229.96, $0.00, $-12.65
2021-05-19 23:00:00, $238.33, BUY, $99,519.06, $468.29, $0.00, $-12.65
2021-05-20 23:00:00, $241.76, HOLD, $99,519.06, $468.29, $0.00, $-12.65
