Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $295.88, BUY, $99,704.12, $295.88, $0.00, $0.00
2021-04-28 23:00:00, $291.96, SELL, $99,996.08, $0.00, $-3.92, $-3.92
2021-04-29 23:00:00, $286.32, HOLD, $99,996.08, $0.00, $0.00, $-3.92
2021-05-02 23:00:00, $282.74, SELL, $99,996.08, $0.00, $0.00, $-3.92
2021-05-03 23:00:00, $281.64, HOLD, $99,996.08, $0.00, $0.00, $-3.92
2021-05-04 23:00:00, $283.70, BUY, $99,712.38, $283.70, $0.00, $-3.92
2021-05-05 23:00:00, $281.98, SELL, $99,994.36, $0.00, $-1.71, $-5.64
2021-05-06 23:00:00, $279.72, HOLD, $99,994.36, $0.00, $0.00, $-5.64
2021-05-09 23:00:00, $274.42, SELL, $99,994.36, $0.00, $0.00, $-5.64
2021-05-10 23:00:00, $272.24, HOLD, $99,994.36, $0.00, $0.00, $-5.64
2021-05-11 23:00:00, $272.27, BUY, $99,722.09, $272.27, $0.00, $-5.64
2021-05-12 23:00:00, $273.97, HOLD, $99,722.09, $272.27, $0.00, $-5.64
2021-05-13 23:00:00, $275.01, BUY, $99,447.09, $547.28, $0.00, $-5.64
2021-05-16 23:00:00, $273.83, SELL, $99,994.75, $0.00, $-1.17, $-5.25
2021-05-17 23:00:00, $275.96, BUY, $99,718.79, $275.96, $0.00, $-5.25
2021-05-18 23:00:00, $278.95, HOLD, $99,718.79, $275.96, $0.00, $-5.25
2021-05-19 23:00:00, $283.45, BUY, $99,435.34, $559.41, $0.00, $-5.25
2021-05-20 23:00:00, $286.22, HOLD, $99,435.34, $559.41, $0.00, $-5.25
