Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $113.81, BUY, $99,886.19, $113.81, $0.00, $0.00
2021-04-28 23:00:00, $112.53, SELL, $99,998.72, $0.00, $-1.28, $-1.28
2021-04-29 23:00:00, $110.52, HOLD, $99,998.72, $0.00, $0.00, $-1.28
2021-05-02 23:00:00, $109.08, SELL, $99,998.72, $0.00, $0.00, $-1.28
2021-05-03 23:00:00, $108.84, HOLD, $99,998.72, $0.00, $0.00, $-1.28
2021-05-04 23:00:00, $109.14, BUY, $99,889.58, $109.14, $0.00, $-1.28
2021-05-05 23:00:00, $108.42, SELL, $99,997.99, $0.00, $-0.73, $-2.01
2021-05-06 23:00:00, $107.30, HOLD, $99,997.99, $0.00, $0.00, $-2.01
2021-05-09 23:00:00, $105.55, SELL, $99,997.99, $0.00, $0.00, $-2.01
2021-05-10 23:00:00, $104.20, HOLD, $99,997.99, $0.00, $0.00, $-2.01
2021-05-11 23:00:00, $103.83, SELL, $99,997.99, $0.00, $0.00, $-2.01
2021-05-12 23:00:00, $103.88, BUY, $99,894.11, $103.88, $0.00, $-2.01
2021-05-13 23:00:00, $106.31, HOLD, $99,894.11, $103.88, $0.00, $-2.01
2021-05-16 23:00:00, $107.96, BUY, $99,786.15, $211.84, $0.00, $-2.01
2021-05-17 23:00:00, $112.71, HOLD, $99,786.15, $211.84, $0.00, $-2.01
2021-05-18 23:00:00, $115.60, BUY, $99,670.55, $327.44, $0.00, $-2.01
2021-05-19 23:00:00, $116.68, HOLD, $99,670.55, $327.44, $0.00, $-2.01
2021-05-20 23:00:00, $115.12, SELL, $100,015.90, $0.00, $-0.49, $15.90
