Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-28 23:00:00, $348.10, BUY, $99,651.90, $348.10, $0.00, $0.00
2019-05-29 23:00:00, $343.90, SELL, $99,995.81, $0.00, $-4.19, $-4.19
2019-05-30 23:00:00, $344.43, BUY, $99,651.38, $344.43, $0.00, $-4.19
2019-06-02 23:00:00, $348.61, HOLD, $99,651.38, $344.43, $0.00, $-4.19
2019-06-03 23:00:00, $355.49, BUY, $99,295.89, $699.92, $0.00, $-4.19
2019-06-04 23:00:00, $357.96, HOLD, $99,295.89, $699.92, $0.00, $-4.19
2019-06-05 23:00:00, $356.70, SELL, $100,009.28, $0.00, $1.20, $9.28
2019-06-06 23:00:00, $354.69, HOLD, $100,009.28, $0.00, $0.00, $9.28
2019-06-09 23:00:00, $349.61, SELL, $100,009.28, $0.00, $0.00, $9.28
2019-06-10 23:00:00, $346.79, HOLD, $100,009.28, $0.00, $0.00, $9.28
2019-06-11 23:00:00, $342.95, SELL, $100,009.28, $0.00, $0.00, $9.28
2019-06-12 23:00:00, $344.64, BUY, $99,664.64, $344.64, $0.00, $9.28
2019-06-13 23:00:00, $349.11, HOLD, $99,664.64, $344.64, $0.00, $9.28
2019-06-16 23:00:00, $357.03, BUY, $99,307.61, $701.67, $0.00, $9.28
2019-06-17 23:00:00, $361.85, HOLD, $99,307.61, $701.67, $0.00, $9.28
2019-06-18 23:00:00, $365.81, BUY, $98,941.80, $1,067.48, $0.00, $9.28
2019-06-19 23:00:00, $368.33, HOLD, $98,941.80, $1,067.48, $0.00, $9.28
2019-06-20 23:00:00, $366.78, SELL, $100,042.13, $0.00, $0.96, $42.13
2019-06-23 23:00:00, $364.51, HOLD, $100,042.13, $0.00, $0.00, $42.13
2019-06-24 23:00:00, $364.17, SELL, $100,042.13, $0.00, $0.00, $42.13
2019-06-25 23:00:00, $366.59, BUY, $99,675.54, $366.59, $0.00, $42.13
2019-06-26 23:00:00, $370.76, HOLD, $99,675.54, $366.59, $0.00, $42.13
2019-06-27 23:00:00, $372.65, BUY, $99,302.88, $739.25, $0.00, $42.13
2019-06-30 23:00:00, $377.40, HOLD, $99,302.88, $739.25, $0.00, $42.13
2019-07-01 23:00:00, $379.38, BUY, $98,923.50, $1,118.63, $0.00, $42.13
2019-07-02 23:00:00, $379.50, HOLD, $98,923.50, $1,118.63, $0.00, $42.13
2019-07-04 23:00:00, $378.80, SELL, $100,059.90, $0.00, $-0.58, $59.90
2019-07-07 23:00:00, $378.95, BUY, $99,680.95, $378.95, $0.00, $59.90
2019-07-08 23:00:00, $380.07, HOLD, $99,680.95, $378.95, $0.00, $59.90
2019-07-09 23:00:00, $377.88, SELL, $100,058.84, $0.00, $-1.06, $58.84
2019-07-10 23:00:00, $373.09, HOLD, $100,058.84, $0.00, $0.00, $58.84
2019-07-11 23:00:00, $368.61, SELL, $100,058.84, $0.00, $0.00, $58.84
2019-07-14 23:00:00, $365.08, HOLD, $100,058.84, $0.00, $0.00, $58.84
2019-07-15 23:00:00, $351.28, SELL, $100,058.84, $0.00, $0.00, $58.84
2019-07-16 23:00:00, $334.32, HOLD, $100,058.84, $0.00, $0.00, $58.84
2019-07-17 23:00:00, $316.98, SELL, $100,058.84, $0.00, $0.00, $58.84
2019-07-18 23:00:00, $311.01, HOLD, $100,058.84, $0.00, $0.00, $58.84
2019-07-21 23:00:00, $311.92, BUY, $99,746.92, $311.92, $0.00, $58.84
2019-07-22 23:00:00, $317.25, HOLD, $99,746.92, $311.92, $0.00, $58.84
2019-07-23 23:00:00, $326.77, BUY, $99,420.15, $638.68, $0.00, $58.84
2019-07-24 23:00:00, $331.73, HOLD, $99,420.15, $638.68, $0.00, $58.84
2019-07-25 23:00:00, $331.52, SELL, $100,083.19, $0.00, $4.75, $83.19
2019-07-28 23:00:00, $327.23, HOLD, $100,083.19, $0.00, $0.00, $83.19
2019-07-29 23:00:00, $322.85, SELL, $100,083.19, $0.00, $0.00, $83.19
2019-07-30 23:00:00, $320.54, HOLD, $100,083.19, $0.00, $0.00, $83.19
2019-07-31 23:00:00, $315.41, SELL, $100,083.19, $0.00, $0.00, $83.19
2019-08-01 23:00:00, $312.26, HOLD, $100,083.19, $0.00, $0.00, $83.19
2019-08-04 23:00:00, $307.32, SELL, $100,083.19, $0.00, $0.00, $83.19
2019-08-05 23:00:00, $310.06, BUY, $99,773.14, $310.06, $0.00, $83.19
2019-08-06 23:00:00, $309.69, SELL, $100,082.82, $0.00, $-0.37, $82.82
2019-08-07 23:00:00, $311.88, BUY, $99,770.94, $311.88, $0.00, $82.82
2019-08-08 23:00:00, $310.72, SELL, $100,081.66, $0.00, $-1.17, $81.66
2019-08-11 23:00:00, $307.42, HOLD, $100,081.66, $0.00, $0.00, $81.66
2019-08-12 23:00:00, $302.45, SELL, $100,081.66, $0.00, $0.00, $81.66
2019-08-13 23:00:00, $299.26, HOLD, $100,081.66, $0.00, $0.00, $81.66
2019-08-14 23:00:00, $302.69, BUY, $99,778.97, $302.69, $0.00, $81.66
2019-08-15 23:00:00, $303.73, HOLD, $99,778.97, $302.69, $0.00, $81.66
2019-08-18 23:00:00, $302.08, SELL, $100,081.05, $0.00, $-0.61, $81.05
2019-08-19 23:00:00, $297.90, HOLD, $100,081.05, $0.00, $0.00, $81.05
2019-08-20 23:00:00, $295.40, SELL, $100,081.05, $0.00, $0.00, $81.05
2019-08-21 23:00:00, $294.50, HOLD, $100,081.05, $0.00, $0.00, $81.05
2019-08-22 23:00:00, $292.55, SELL, $100,081.05, $0.00, $0.00, $81.05
2019-08-25 23:00:00, $292.64, BUY, $99,788.41, $292.64, $0.00, $81.05
2019-08-26 23:00:00, $293.20, HOLD, $99,788.41, $292.64, $0.00, $81.05
2019-08-27 23:00:00, $294.10, BUY, $99,494.31, $586.74, $0.00, $81.05
2019-08-28 23:00:00, $293.24, SELL, $100,080.78, $0.00, $-0.87, $80.78
2019-08-29 23:00:00, $291.48, HOLD, $100,080.78, $0.00, $0.00, $80.78
2019-09-02 23:00:00, $291.33, SELL, $100,080.78, $0.00, $0.00, $80.78
2019-09-03 23:00:00, $291.63, BUY, $99,789.15, $291.63, $0.00, $80.78
2019-09-04 23:00:00, $292.57, HOLD, $99,789.15, $291.63, $0.00, $80.78
2019-09-05 23:00:00, $290.90, SELL, $100,080.05, $0.00, $-0.73, $80.05
2019-09-08 23:00:00, $290.27, HOLD, $100,080.05, $0.00, $0.00, $80.05
2019-09-09 23:00:00, $288.45, SELL, $100,080.05, $0.00, $0.00, $80.05
2019-09-10 23:00:00, $290.39, BUY, $99,789.66, $290.39, $0.00, $80.05
2019-09-11 23:00:00, $292.42, HOLD, $99,789.66, $290.39, $0.00, $80.05
