Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $188.67, BUY, $99,811.33, $188.67, $0.00, $0.00
2021-05-25 11:00:00, $188.52, SELL, $99,999.86, $0.00, $-0.14, $-0.14
2021-05-25 11:15:00, $188.41, HOLD, $99,999.86, $0.00, $0.00, $-0.14
2021-05-25 11:30:00, $188.31, SELL, $99,999.86, $0.00, $0.00, $-0.14
2021-05-25 11:45:00, $188.43, BUY, $99,811.43, $188.43, $0.00, $-0.14
2021-05-25 12:00:00, $188.52, HOLD, $99,811.43, $188.43, $0.00, $-0.14
2021-05-25 12:15:00, $188.73, BUY, $99,622.70, $377.16, $0.00, $-0.14
2021-05-25 12:30:00, $188.74, HOLD, $99,622.70, $377.16, $0.00, $-0.14
2021-05-25 12:45:00, $188.73, SELL, $100,000.16, $0.00, $-0.00, $0.16
2021-05-25 13:00:00, $188.60, HOLD, $100,000.16, $0.00, $0.00, $0.16
2021-05-25 13:15:00, $188.49, SELL, $100,000.16, $0.00, $0.00, $0.16
2021-05-25 13:30:00, $188.30, HOLD, $100,000.16, $0.00, $0.00, $0.16
2021-05-25 13:45:00, $188.26, SELL, $100,000.16, $0.00, $0.00, $0.16
2021-05-25 14:00:00, $188.20, HOLD, $100,000.16, $0.00, $0.00, $0.16
2021-05-25 14:15:00, $188.42, BUY, $99,811.74, $188.42, $0.00, $0.16
2021-05-25 14:30:00, $188.65, HOLD, $99,811.74, $188.42, $0.00, $0.16
2021-05-25 14:45:00, $188.50, SELL, $100,000.23, $0.00, $0.08, $0.23
2021-05-26 08:30:00, $188.31, HOLD, $100,000.23, $0.00, $0.00, $0.23
2021-05-26 08:45:00, $187.98, SELL, $100,000.23, $0.00, $0.00, $0.23
2021-05-26 09:00:00, $187.94, HOLD, $100,000.23, $0.00, $0.00, $0.23
2021-05-26 09:15:00, $187.85, SELL, $100,000.23, $0.00, $0.00, $0.23
2021-05-26 09:30:00, $187.70, HOLD, $100,000.23, $0.00, $0.00, $0.23
2021-05-26 09:45:00, $187.54, SELL, $100,000.23, $0.00, $0.00, $0.23
