Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-02-25 23:00:00, $249.00, BUY, $99,751.00, $249.00, $0.00, $0.00
2021-02-28 23:00:00, $246.22, SELL, $99,997.22, $0.00, $-2.78, $-2.78
2021-03-01 23:00:00, $238.21, HOLD, $99,997.22, $0.00, $0.00, $-2.78
2021-03-02 23:00:00, $231.53, SELL, $99,997.22, $0.00, $0.00, $-2.78
2021-03-03 23:00:00, $225.41, HOLD, $99,997.22, $0.00, $0.00, $-2.78
2021-03-04 23:00:00, $224.95, SELL, $99,997.22, $0.00, $0.00, $-2.78
2021-03-07 23:00:00, $225.29, BUY, $99,771.92, $225.29, $0.00, $-2.78
2021-03-08 23:00:00, $230.54, HOLD, $99,771.92, $225.29, $0.00, $-2.78
2021-03-09 23:00:00, $230.80, BUY, $99,541.12, $456.10, $0.00, $-2.78
2021-03-10 23:00:00, $232.81, HOLD, $99,541.12, $456.10, $0.00, $-2.78
2021-03-11 23:00:00, $232.74, SELL, $100,006.61, $0.00, $1.94, $6.61
2021-03-14 23:00:00, $234.83, BUY, $99,771.77, $234.83, $0.00, $6.61
2021-03-15 23:00:00, $232.34, SELL, $100,004.11, $0.00, $-2.50, $4.11
2021-03-16 23:00:00, $230.24, HOLD, $100,004.11, $0.00, $0.00, $4.11
2021-03-17 23:00:00, $229.89, SELL, $100,004.11, $0.00, $0.00, $4.11
2021-03-18 23:00:00, $232.44, BUY, $99,771.67, $232.44, $0.00, $4.11
2021-03-21 23:00:00, $234.22, HOLD, $99,771.67, $232.44, $0.00, $4.11
2021-03-22 23:00:00, $233.27, SELL, $100,004.93, $0.00, $0.82, $4.93
2021-03-23 23:00:00, $235.87, BUY, $99,769.06, $235.87, $0.00, $4.93
2021-03-24 23:00:00, $238.33, HOLD, $99,769.06, $235.87, $0.00, $4.93
2021-03-25 23:00:00, $241.04, BUY, $99,528.02, $476.91, $0.00, $4.93
2021-03-28 23:00:00, $242.68, HOLD, $99,528.02, $476.91, $0.00, $4.93
2021-03-29 23:00:00, $247.27, BUY, $99,280.75, $724.19, $0.00, $4.93
2021-03-30 23:00:00, $254.00, HOLD, $99,280.75, $724.19, $0.00, $4.93
2021-03-31 23:00:00, $257.23, BUY, $99,023.51, $981.42, $0.00, $4.93
2021-04-04 23:00:00, $258.16, HOLD, $99,023.51, $981.42, $0.00, $4.93
2021-04-05 23:00:00, $258.54, BUY, $98,764.97, $1,239.96, $0.00, $4.93
2021-04-06 23:00:00, $260.03, HOLD, $98,764.97, $1,239.96, $0.00, $4.93
2021-04-07 23:00:00, $260.35, BUY, $98,504.62, $1,500.31, $0.00, $4.93
2021-04-08 23:00:00, $260.61, HOLD, $98,504.62, $1,500.31, $0.00, $4.93
2021-04-11 23:00:00, $259.45, SELL, $100,061.32, $0.00, $-0.90, $61.32
2021-04-12 23:00:00, $260.83, BUY, $99,800.49, $260.83, $0.00, $61.32
2021-04-13 23:00:00, $260.47, SELL, $100,060.96, $0.00, $-0.36, $60.96
2021-04-14 23:00:00, $257.93, HOLD, $100,060.96, $0.00, $0.00, $60.96
2021-04-15 23:00:00, $253.94, SELL, $100,060.96, $0.00, $0.00, $60.96
2021-04-18 23:00:00, $251.20, HOLD, $100,060.96, $0.00, $0.00, $60.96
2021-04-19 23:00:00, $250.33, SELL, $100,060.96, $0.00, $0.00, $60.96
2021-04-20 23:00:00, $250.73, BUY, $99,810.23, $250.73, $0.00, $60.96
2021-04-21 23:00:00, $252.14, HOLD, $99,810.23, $250.73, $0.00, $60.96
2021-04-22 23:00:00, $253.30, BUY, $99,556.93, $504.02, $0.00, $60.96
2021-04-25 23:00:00, $253.35, HOLD, $99,556.93, $504.02, $0.00, $60.96
2021-04-26 23:00:00, $251.93, SELL, $100,060.80, $0.00, $-1.37, $60.80
2021-04-27 23:00:00, $250.37, HOLD, $100,060.80, $0.00, $0.00, $60.80
2021-04-28 23:00:00, $248.19, SELL, $100,060.80, $0.00, $0.00, $60.80
2021-04-29 23:00:00, $243.02, HOLD, $100,060.80, $0.00, $0.00, $60.80
2021-05-02 23:00:00, $239.85, SELL, $100,060.80, $0.00, $0.00, $60.80
2021-05-03 23:00:00, $237.35, HOLD, $100,060.80, $0.00, $0.00, $60.80
2021-05-04 23:00:00, $238.90, BUY, $99,821.90, $238.90, $0.00, $60.80
2021-05-05 23:00:00, $237.22, SELL, $100,059.12, $0.00, $-1.68, $59.12
2021-05-06 23:00:00, $236.37, HOLD, $100,059.12, $0.00, $0.00, $59.12
2021-05-09 23:00:00, $231.94, SELL, $100,059.12, $0.00, $0.00, $59.12
2021-05-10 23:00:00, $231.39, HOLD, $100,059.12, $0.00, $0.00, $59.12
2021-05-11 23:00:00, $232.99, BUY, $99,826.13, $232.99, $0.00, $59.12
2021-05-12 23:00:00, $235.53, HOLD, $99,826.13, $232.99, $0.00, $59.12
2021-05-13 23:00:00, $236.93, BUY, $99,589.20, $469.91, $0.00, $59.12
2021-05-16 23:00:00, $236.10, SELL, $100,061.40, $0.00, $-0.83, $61.40
2021-05-17 23:00:00, $238.98, BUY, $99,822.42, $238.98, $0.00, $61.40
2021-05-18 23:00:00, $241.35, HOLD, $99,822.42, $238.98, $0.00, $61.40
2021-05-19 23:00:00, $245.13, BUY, $99,577.29, $484.11, $0.00, $61.40
2021-05-20 23:00:00, $248.88, HOLD, $99,577.29, $484.11, $0.00, $61.40
