Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $127.58, BUY, $99,872.42, $127.58, $0.00, $0.00
2021-04-28 23:00:00, $125.87, SELL, $99,998.28, $0.00, $-1.72, $-1.72
2021-04-29 23:00:00, $123.08, HOLD, $99,998.28, $0.00, $0.00, $-1.72
2021-05-02 23:00:00, $119.85, SELL, $99,998.28, $0.00, $0.00, $-1.72
2021-05-03 23:00:00, $117.78, HOLD, $99,998.28, $0.00, $0.00, $-1.72
2021-05-04 23:00:00, $117.10, SELL, $99,998.28, $0.00, $0.00, $-1.72
2021-05-05 23:00:00, $116.10, HOLD, $99,998.28, $0.00, $0.00, $-1.72
2021-05-06 23:00:00, $116.93, BUY, $99,881.36, $116.93, $0.00, $-1.72
2021-05-09 23:00:00, $116.19, SELL, $99,997.55, $0.00, $-0.74, $-2.45
2021-05-10 23:00:00, $115.60, HOLD, $99,997.55, $0.00, $0.00, $-2.45
2021-05-11 23:00:00, $114.60, SELL, $99,997.55, $0.00, $0.00, $-2.45
2021-05-12 23:00:00, $114.18, HOLD, $99,997.55, $0.00, $0.00, $-2.45
2021-05-13 23:00:00, $115.35, BUY, $99,882.20, $115.35, $0.00, $-2.45
2021-05-16 23:00:00, $114.17, SELL, $99,996.37, $0.00, $-1.18, $-3.63
2021-05-17 23:00:00, $114.80, BUY, $99,881.57, $114.80, $0.00, $-3.63
2021-05-18 23:00:00, $115.71, HOLD, $99,881.57, $114.80, $0.00, $-3.63
2021-05-19 23:00:00, $118.02, BUY, $99,763.55, $232.82, $0.00, $-3.63
2021-05-20 23:00:00, $118.83, HOLD, $99,763.55, $232.82, $0.00, $-3.63
