Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-28 23:00:00, $1,112.72, BUY, $98,887.28, $1,112.72, $0.00, $0.00
2019-06-26 23:00:00, $1,084.82, BUY, $99,056.96, $1,084.82, $0.00, $141.78
2019-06-27 23:00:00, $1,096.76, HOLD, $99,056.96, $1,084.82, $0.00, $141.78
2019-06-30 23:00:00, $1,110.53, BUY, $97,946.43, $2,195.35, $0.00, $141.78
2019-07-01 23:00:00, $1,121.65, HOLD, $97,946.43, $2,195.35, $0.00, $141.78
2019-07-02 23:00:00, $1,123.30, BUY, $96,823.14, $3,318.64, $0.00, $141.78
2019-07-04 23:00:00, $1,124.18, HOLD, $96,823.14, $3,318.64, $0.00, $141.78
2019-07-07 23:00:00, $1,127.25, BUY, $95,695.88, $4,445.90, $0.00, $141.78
2019-07-08 23:00:00, $1,136.40, HOLD, $95,695.88, $4,445.90, $0.00, $141.78
2019-07-09 23:00:00, $1,143.06, BUY, $94,552.83, $5,588.95, $0.00, $141.78
2019-07-10 23:00:00, $1,146.46, HOLD, $94,552.83, $5,588.95, $0.00, $141.78
2019-07-11 23:00:00, $1,149.61, BUY, $93,403.21, $6,738.57, $0.00, $141.78
2019-07-14 23:00:00, $1,150.26, HOLD, $93,403.21, $6,738.57, $0.00, $141.78
2019-07-15 23:00:00, $1,148.96, SELL, $100,296.99, $0.00, $-0.65, $296.99
2019-07-16 23:00:00, $1,141.10, HOLD, $100,296.99, $0.00, $0.00, $296.99
2019-07-17 23:00:00, $1,138.36, SELL, $100,296.99, $0.00, $0.00, $296.99
2019-07-18 23:00:00, $1,138.28, HOLD, $100,296.99, $0.00, $0.00, $296.99
2019-07-21 23:00:00, $1,141.00, BUY, $99,155.99, $1,141.00, $0.00, $296.99
2019-07-22 23:00:00, $1,139.69, SELL, $100,295.68, $0.00, $-1.32, $295.68
2019-07-23 23:00:00, $1,173.17, BUY, $99,122.51, $1,173.17, $0.00, $295.68
2019-07-24 23:00:00, $1,206.78, HOLD, $99,122.51, $1,173.17, $0.00, $295.68
2019-07-25 23:00:00, $1,237.05, BUY, $97,885.46, $2,410.22, $0.00, $295.68
2019-07-28 23:00:00, $1,226.94, SELL, $100,339.34, $0.00, $-10.11, $339.34
2019-07-29 23:00:00, $1,216.94, HOLD, $100,339.34, $0.00, $0.00, $339.34
2019-07-30 23:00:00, $1,206.56, SELL, $100,339.34, $0.00, $0.00, $339.34
2019-07-31 23:00:00, $1,185.11, HOLD, $100,339.34, $0.00, $0.00, $339.34
2019-08-01 23:00:00, $1,171.89, SELL, $100,339.34, $0.00, $0.00, $339.34
2019-08-04 23:00:00, $1,165.19, HOLD, $100,339.34, $0.00, $0.00, $339.34
2019-08-05 23:00:00, $1,182.59, BUY, $99,156.75, $1,182.59, $0.00, $339.34
2019-08-06 23:00:00, $1,188.74, HOLD, $99,156.75, $1,182.59, $0.00, $339.34
2019-08-07 23:00:00, $1,188.79, BUY, $97,967.96, $2,371.39, $0.00, $339.34
2019-08-08 23:00:00, $1,186.37, SELL, $100,340.70, $0.00, $-2.42, $340.70
2019-08-11 23:00:00, $1,178.64, HOLD, $100,340.70, $0.00, $0.00, $340.70
2019-08-12 23:00:00, $1,176.48, SELL, $100,340.70, $0.00, $0.00, $340.70
2019-08-13 23:00:00, $1,169.92, HOLD, $100,340.70, $0.00, $0.00, $340.70
2019-08-14 23:00:00, $1,181.23, BUY, $99,159.47, $1,181.23, $0.00, $340.70
2019-08-15 23:00:00, $1,186.46, HOLD, $99,159.47, $1,181.23, $0.00, $340.70
2019-08-18 23:00:00, $1,190.95, BUY, $97,968.52, $2,372.18, $0.00, $340.70
2019-08-19 23:00:00, $1,188.00, SELL, $100,344.53, $0.00, $-2.95, $344.53
2019-08-20 23:00:00, $1,177.37, HOLD, $100,344.53, $0.00, $0.00, $344.53
2019-08-21 23:00:00, $1,170.17, SELL, $100,344.53, $0.00, $0.00, $344.53
2019-08-22 23:00:00, $1,163.03, HOLD, $100,344.53, $0.00, $0.00, $344.53
2019-08-25 23:00:00, $1,169.70, BUY, $99,174.83, $1,169.70, $0.00, $344.53
2019-08-26 23:00:00, $1,177.56, HOLD, $99,174.83, $1,169.70, $0.00, $344.53
2019-08-27 23:00:00, $1,184.17, BUY, $97,990.66, $2,353.87, $0.00, $344.53
2019-08-28 23:00:00, $1,183.07, SELL, $100,356.80, $0.00, $-1.10, $356.80
2019-08-29 23:00:00, $1,179.03, HOLD, $100,356.80, $0.00, $0.00, $356.80
2019-09-02 23:00:00, $1,186.74, BUY, $99,170.06, $1,186.74, $0.00, $356.80
2019-09-03 23:00:00, $1,199.03, HOLD, $99,170.06, $1,186.74, $0.00, $356.80
2019-09-04 23:00:00, $1,207.03, BUY, $97,963.03, $2,393.76, $0.00, $356.80
2019-09-05 23:00:00, $1,205.69, SELL, $100,374.42, $0.00, $-1.33, $374.42
2019-09-08 23:00:00, $1,210.77, BUY, $99,163.65, $1,210.77, $0.00, $374.42
2019-09-09 23:00:00, $1,220.47, HOLD, $99,163.65, $1,210.77, $0.00, $374.42
2019-09-10 23:00:00, $1,231.23, BUY, $97,932.42, $2,442.00, $0.00, $374.42
2019-09-11 23:00:00, $1,234.95, HOLD, $97,932.42, $2,442.00, $0.00, $374.42
2019-09-12 23:00:00, $1,233.34, SELL, $100,399.09, $0.00, $2.11, $399.09
2019-09-15 23:00:00, $1,231.20, HOLD, $100,399.09, $0.00, $0.00, $399.09
2019-09-16 23:00:00, $1,233.39, BUY, $99,165.71, $1,233.39, $0.00, $399.09
2019-09-17 23:00:00, $1,233.56, HOLD, $99,165.71, $1,233.39, $0.00, $399.09
2019-09-18 23:00:00, $1,233.89, BUY, $97,931.82, $2,467.28, $0.00, $399.09
2019-09-19 23:00:00, $1,227.51, SELL, $100,386.84, $0.00, $-6.38, $386.84
2019-09-22 23:00:00, $1,233.28, BUY, $99,153.56, $1,233.28, $0.00, $386.84
2019-09-23 23:00:00, $1,235.92, HOLD, $99,153.56, $1,233.28, $0.00, $386.84
2019-09-24 23:00:00, $1,238.10, BUY, $97,915.46, $2,471.38, $0.00, $386.84
2019-09-25 23:00:00, $1,228.64, SELL, $100,372.75, $0.00, $-9.45, $372.75
2019-09-26 23:00:00, $1,216.44, HOLD, $100,372.75, $0.00, $0.00, $372.75
2019-09-29 23:00:00, $1,200.22, SELL, $100,372.75, $0.00, $0.00, $372.75
2019-09-30 23:00:00, $1,189.78, HOLD, $100,372.75, $0.00, $0.00, $372.75
2019-10-01 23:00:00, $1,190.95, BUY, $99,181.79, $1,190.95, $0.00, $372.75
2019-10-02 23:00:00, $1,201.16, HOLD, $99,181.79, $1,190.95, $0.00, $372.75
2019-10-03 23:00:00, $1,201.80, BUY, $97,979.99, $2,392.76, $0.00, $372.75
2019-10-06 23:00:00, $1,199.47, SELL, $100,378.94, $0.00, $-2.33, $378.94
2019-10-07 23:00:00, $1,199.97, BUY, $99,178.96, $1,199.97, $0.00, $378.94
2019-10-08 23:00:00, $1,208.52, HOLD, $99,178.96, $1,199.97, $0.00, $378.94
2019-10-09 23:00:00, $1,213.59, BUY, $97,965.37, $2,413.56, $0.00, $378.94
2019-10-10 23:00:00, $1,224.84, HOLD, $97,965.37, $2,413.56, $0.00, $378.94
2019-10-13 23:00:00, $1,234.43, BUY, $96,730.94, $3,647.99, $0.00, $378.94
2019-10-14 23:00:00, $1,246.41, HOLD, $96,730.94, $3,647.99, $0.00, $378.94
2019-10-15 23:00:00, $1,247.40, BUY, $95,483.54, $4,895.39, $0.00, $378.94
2019-10-16 23:00:00, $1,248.34, HOLD, $95,483.54, $4,895.39, $0.00, $378.94
2019-10-17 23:00:00, $1,244.97, SELL, $100,463.41, $0.00, $-2.43, $463.41
2019-10-20 23:00:00, $1,249.56, BUY, $99,213.85, $1,249.56, $0.00, $463.41
2019-10-21 23:00:00, $1,254.22, HOLD, $99,213.85, $1,249.56, $0.00, $463.41
2019-10-22 23:00:00, $1,261.60, BUY, $97,952.24, $2,511.17, $0.00, $463.41
2019-10-23 23:00:00, $1,271.87, HOLD, $97,952.24, $2,511.17, $0.00, $463.41
2019-10-24 23:00:00, $1,272.66, BUY, $96,679.58, $3,783.83, $0.00, $463.41
2019-10-27 23:00:00, $1,271.37, SELL, $100,493.69, $0.00, $-1.29, $493.69
2019-10-28 23:00:00, $1,261.44, HOLD, $100,493.69, $0.00, $0.00, $493.69
2019-10-29 23:00:00, $1,265.34, BUY, $99,228.36, $1,265.34, $0.00, $493.69
2019-10-30 23:00:00, $1,275.26, HOLD, $99,228.36, $1,265.34, $0.00, $493.69
2019-10-31 23:00:00, $1,285.76, BUY, $97,942.59, $2,551.10, $0.00, $493.69
2019-11-03 23:00:00, $1,291.53, HOLD, $97,942.59, $2,551.10, $0.00, $493.69
2019-11-04 23:00:00, $1,297.49, BUY, $96,645.10, $3,848.59, $0.00, $493.69
2019-11-05 23:00:00, $1,303.99, HOLD, $96,645.10, $3,848.59, $0.00, $493.69
2019-11-06 23:00:00, $1,306.39, BUY, $95,338.71, $5,154.98, $0.00, $493.69
2019-11-07 23:00:00, $1,303.03, SELL, $100,550.84, $0.00, $-3.36, $550.84
2019-11-10 23:00:00, $1,298.48, HOLD, $100,550.84, $0.00, $0.00, $550.84
2019-11-11 23:00:00, $1,302.67, BUY, $99,248.17, $1,302.67, $0.00, $550.84
2019-11-12 23:00:00, $1,314.70, HOLD, $99,248.17, $1,302.67, $0.00, $550.84
2019-11-13 23:00:00, $1,322.38, BUY, $97,925.79, $2,625.06, $0.00, $550.84
2019-11-14 23:00:00, $1,323.57, HOLD, $97,925.79, $2,625.06, $0.00, $550.84
2019-11-17 23:00:00, $1,312.94, SELL, $100,551.67, $0.00, $-9.44, $551.67
2019-11-18 23:00:00, $1,306.41, HOLD, $100,551.67, $0.00, $0.00, $551.67
2019-11-19 23:00:00, $1,299.82, SELL, $100,551.67, $0.00, $0.00, $551.67
2019-11-20 23:00:00, $1,301.14, BUY, $99,250.53, $1,301.14, $0.00, $551.67
2019-11-21 23:00:00, $1,305.28, HOLD, $99,250.53, $1,301.14, $0.00, $551.67
2019-11-24 23:00:00, $1,311.33, BUY, $97,939.20, $2,612.47, $0.00, $551.67
2019-11-25 23:00:00, $1,310.34, SELL, $100,559.87, $0.00, $-0.99, $559.87
2019-11-26 23:00:00, $1,302.41, HOLD, $100,559.87, $0.00, $0.00, $559.87
2019-11-28 23:00:00, $1,296.34, SELL, $100,559.87, $0.00, $0.00, $559.87
2019-12-01 23:00:00, $1,301.78, BUY, $99,258.09, $1,301.78, $0.00, $559.87
2019-12-02 23:00:00, $1,314.82, HOLD, $99,258.09, $1,301.78, $0.00, $559.87
2019-12-03 23:00:00, $1,329.90, BUY, $97,928.19, $2,631.68, $0.00, $559.87
2019-12-04 23:00:00, $1,337.65, HOLD, $97,928.19, $2,631.68, $0.00, $559.87
2019-12-05 23:00:00, $1,343.00, BUY, $96,585.19, $3,974.68, $0.00, $559.87
2019-12-08 23:00:00, $1,344.51, HOLD, $96,585.19, $3,974.68, $0.00, $559.87
2019-12-09 23:00:00, $1,346.76, BUY, $95,238.43, $5,321.44, $0.00, $559.87
2019-12-10 23:00:00, $1,347.72, HOLD, $95,238.43, $5,321.44, $0.00, $559.87
2019-12-11 23:00:00, $1,353.10, BUY, $93,885.32, $6,674.55, $0.00, $559.87
2019-12-12 23:00:00, $1,354.41, HOLD, $93,885.32, $6,674.55, $0.00, $559.87
2019-12-15 23:00:00, $1,355.78, BUY, $92,529.54, $8,030.33, $0.00, $559.87
2019-12-16 23:00:00, $1,354.12, SELL, $100,654.24, $0.00, $-1.66, $654.24
2019-12-17 23:00:00, $1,352.43, HOLD, $100,654.24, $0.00, $0.00, $654.24
2019-12-18 23:00:00, $1,351.43, SELL, $100,654.24, $0.00, $0.00, $654.24
2019-12-19 23:00:00, $1,347.22, HOLD, $100,654.24, $0.00, $0.00, $654.24
2019-12-22 23:00:00, $1,350.96, BUY, $99,303.28, $1,350.96, $0.00, $654.24
2019-12-23 23:00:00, $1,351.77, HOLD, $99,303.28, $1,350.96, $0.00, $654.24
2019-12-25 23:00:00, $1,349.53, SELL, $100,652.81, $0.00, $-1.43, $652.81
2019-12-26 23:00:00, $1,341.64, HOLD, $100,652.81, $0.00, $0.00, $652.81
2019-12-29 23:00:00, $1,347.10, BUY, $99,305.71, $1,347.10, $0.00, $652.81
2019-12-30 23:00:00, $1,354.65, HOLD, $99,305.71, $1,347.10, $0.00, $652.81
2020-01-01 23:00:00, $1,373.67, BUY, $97,932.04, $2,720.77, $0.00, $652.81
2020-01-02 23:00:00, $1,382.21, HOLD, $97,932.04, $2,720.77, $0.00, $652.81
2020-01-05 23:00:00, $1,397.15, BUY, $96,534.89, $4,117.92, $0.00, $652.81
2020-01-06 23:00:00, $1,405.85, HOLD, $96,534.89, $4,117.92, $0.00, $652.81
2020-01-07 23:00:00, $1,417.98, BUY, $95,116.90, $5,535.91, $0.00, $652.81
2020-01-08 23:00:00, $1,429.75, HOLD, $95,116.90, $5,535.91, $0.00, $652.81
2020-01-09 23:00:00, $1,433.55, BUY, $93,683.36, $6,969.45, $0.00, $652.81
2020-01-12 23:00:00, $1,436.70, HOLD, $93,683.36, $6,969.45, $0.00, $652.81
2020-01-13 23:00:00, $1,440.81, BUY, $92,242.55, $8,410.26, $0.00, $652.81
2020-01-14 23:00:00, $1,457.31, HOLD, $92,242.55, $8,410.26, $0.00, $652.81
2020-01-15 23:00:00, $1,472.57, BUY, $90,769.97, $9,882.84, $0.00, $652.81
2020-01-16 23:00:00, $1,483.69, HOLD, $90,769.97, $9,882.84, $0.00, $652.81
2020-01-20 23:00:00, $1,485.46, BUY, $89,284.51, $11,368.30, $0.00, $652.81
2020-01-21 23:00:00, $1,479.36, SELL, $101,119.42, $0.00, $-6.10, $1,119.42
2020-01-22 23:00:00, $1,462.24, HOLD, $101,119.42, $0.00, $0.00, $1,119.42
2020-01-23 23:00:00, $1,451.07, SELL, $101,119.42, $0.00, $0.00, $1,119.42
2020-01-26 23:00:00, $1,448.41, HOLD, $101,119.42, $0.00, $0.00, $1,119.42
2020-01-27 23:00:00, $1,455.70, BUY, $99,663.72, $1,455.70, $0.00, $1,119.42
2020-01-28 23:00:00, $1,449.51, SELL, $101,113.22, $0.00, $-6.20, $1,113.22
2020-01-29 23:00:00, $1,458.95, BUY, $99,654.28, $1,458.95, $0.00, $1,113.22
2020-01-30 23:00:00, $1,456.21, SELL, $101,110.49, $0.00, $-2.73, $1,110.49
2020-02-02 23:00:00, $1,461.08, BUY, $99,649.41, $1,461.08, $0.00, $1,110.49
2020-02-03 23:00:00, $1,457.33, SELL, $101,106.74, $0.00, $-3.75, $1,106.74
2020-02-04 23:00:00, $1,467.88, BUY, $99,638.86, $1,467.88, $0.00, $1,106.74
2020-02-05 23:00:00, $1,487.91, HOLD, $99,638.86, $1,467.88, $0.00, $1,106.74
2020-02-06 23:00:00, $1,499.10, BUY, $98,139.76, $2,966.98, $0.00, $1,106.74
2020-02-09 23:00:00, $1,512.30, HOLD, $98,139.76, $2,966.98, $0.00, $1,106.74
2020-02-10 23:00:00, $1,514.00, BUY, $96,625.76, $4,480.98, $0.00, $1,106.74
2020-02-11 23:00:00, $1,517.80, HOLD, $96,625.76, $4,480.98, $0.00, $1,106.74
2020-02-12 23:00:00, $1,518.05, BUY, $95,107.71, $5,999.03, $0.00, $1,106.74
2020-02-13 23:00:00, $1,522.45, HOLD, $95,107.71, $5,999.03, $0.00, $1,106.74
2020-02-17 23:00:00, $1,521.66, SELL, $101,194.36, $0.00, $3.62, $1,194.36
2020-02-18 23:00:00, $1,509.73, HOLD, $101,194.36, $0.00, $0.00, $1,194.36
2020-02-19 23:00:00, $1,474.26, SELL, $101,194.36, $0.00, $0.00, $1,194.36
2020-02-20 23:00:00, $1,430.82, HOLD, $101,194.36, $0.00, $0.00, $1,194.36
2020-02-23 23:00:00, $1,400.66, SELL, $101,194.36, $0.00, $0.00, $1,194.36
2020-02-24 23:00:00, $1,366.25, HOLD, $101,194.36, $0.00, $0.00, $1,194.36
2020-02-25 23:00:00, $1,350.61, SELL, $101,194.36, $0.00, $0.00, $1,194.36
2020-02-26 23:00:00, $1,349.64, HOLD, $101,194.36, $0.00, $0.00, $1,194.36
2020-02-27 23:00:00, $1,357.51, BUY, $99,836.85, $1,357.51, $0.00, $1,194.36
2020-03-01 23:00:00, $1,372.64, HOLD, $99,836.85, $1,357.51, $0.00, $1,194.36
2020-03-02 23:00:00, $1,348.48, SELL, $101,185.33, $0.00, $-9.04, $1,185.33
2020-03-03 23:00:00, $1,334.28, HOLD, $101,185.33, $0.00, $0.00, $1,185.33
2020-03-04 23:00:00, $1,276.95, SELL, $101,185.33, $0.00, $0.00, $1,185.33
2020-03-05 23:00:00, $1,264.64, HOLD, $101,185.33, $0.00, $0.00, $1,185.33
2020-03-08 23:00:00, $1,236.87, SELL, $101,185.33, $0.00, $0.00, $1,185.33
2020-03-09 23:00:00, $1,203.32, HOLD, $101,185.33, $0.00, $0.00, $1,185.33
2020-03-10 23:00:00, $1,182.90, SELL, $101,185.33, $0.00, $0.00, $1,185.33
2020-03-11 23:00:00, $1,139.53, HOLD, $101,185.33, $0.00, $0.00, $1,185.33
2020-03-12 23:00:00, $1,141.52, BUY, $100,043.81, $1,141.52, $0.00, $1,185.33
2020-03-15 23:00:00, $1,101.14, SELL, $101,144.95, $0.00, $-40.37, $1,144.95
2020-03-16 23:00:00, $1,111.16, BUY, $100,033.79, $1,111.16, $0.00, $1,144.95
2020-03-17 23:00:00, $1,095.34, SELL, $101,129.13, $0.00, $-15.83, $1,129.13
2020-03-18 23:00:00, $1,081.33, HOLD, $101,129.13, $0.00, $0.00, $1,129.13
2020-03-19 23:00:00, $1,087.91, BUY, $100,041.21, $1,087.91, $0.00, $1,129.13
2020-03-22 23:00:00, $1,097.71, HOLD, $100,041.21, $1,087.91, $0.00, $1,129.13
2020-03-23 23:00:00, $1,132.61, BUY, $98,908.60, $2,220.53, $0.00, $1,129.13
2020-03-24 23:00:00, $1,124.11, SELL, $101,156.83, $0.00, $-8.50, $1,156.83
2020-03-25 23:00:00, $1,139.71, BUY, $100,017.11, $1,139.71, $0.00, $1,156.83
2020-03-26 23:00:00, $1,139.80, HOLD, $100,017.11, $1,139.71, $0.00, $1,156.83
2020-03-29 23:00:00, $1,138.58, SELL, $101,155.69, $0.00, $-1.14, $1,155.69
2020-03-30 23:00:00, $1,129.65, HOLD, $101,155.69, $0.00, $0.00, $1,155.69
2020-03-31 23:00:00, $1,108.35, SELL, $101,155.69, $0.00, $0.00, $1,155.69
2020-04-01 23:00:00, $1,135.54, BUY, $100,020.15, $1,135.54, $0.00, $1,155.69
2020-04-02 23:00:00, $1,157.13, HOLD, $100,020.15, $1,135.54, $0.00, $1,155.69
2020-04-05 23:00:00, $1,194.66, BUY, $98,825.48, $2,330.21, $0.00, $1,155.69
2020-04-06 23:00:00, $1,202.93, HOLD, $98,825.48, $2,330.21, $0.00, $1,155.69
2020-04-07 23:00:00, $1,213.42, BUY, $97,612.06, $3,543.63, $0.00, $1,155.69
2020-04-08 23:00:00, $1,233.07, HOLD, $97,612.06, $3,543.63, $0.00, $1,155.69
2020-04-12 23:00:00, $1,249.89, BUY, $96,362.17, $4,793.52, $0.00, $1,155.69
2020-04-13 23:00:00, $1,265.10, HOLD, $96,362.17, $4,793.52, $0.00, $1,155.69
2020-04-14 23:00:00, $1,269.77, BUY, $95,092.40, $6,063.29, $0.00, $1,155.69
2020-04-15 23:00:00, $1,271.48, HOLD, $95,092.40, $6,063.29, $0.00, $1,155.69
2020-04-16 23:00:00, $1,255.40, SELL, $101,369.38, $0.00, $-14.38, $1,369.38
2020-04-19 23:00:00, $1,247.90, HOLD, $101,369.38, $0.00, $0.00, $1,369.38
2020-04-20 23:00:00, $1,250.81, BUY, $100,118.57, $1,250.81, $0.00, $1,369.38
2020-04-21 23:00:00, $1,272.11, HOLD, $100,118.57, $1,250.81, $0.00, $1,369.38
2020-04-22 23:00:00, $1,277.16, BUY, $98,841.41, $2,527.97, $0.00, $1,369.38
2020-04-23 23:00:00, $1,262.73, SELL, $101,366.87, $0.00, $-14.43, $1,366.87
2020-04-26 23:00:00, $1,283.09, BUY, $100,083.77, $1,283.09, $0.00, $1,366.87
2020-04-27 23:00:00, $1,307.36, HOLD, $100,083.77, $1,283.09, $0.00, $1,366.87
2020-04-28 23:00:00, $1,336.64, BUY, $98,747.13, $2,619.74, $0.00, $1,366.87
2020-04-29 23:00:00, $1,332.11, SELL, $101,411.35, $0.00, $-4.53, $1,411.35
2020-04-30 23:00:00, $1,333.25, BUY, $100,078.10, $1,333.25, $0.00, $1,411.35
2020-05-03 23:00:00, $1,342.08, HOLD, $100,078.10, $1,333.25, $0.00, $1,411.35
2020-05-04 23:00:00, $1,357.51, BUY, $98,720.60, $2,690.75, $0.00, $1,411.35
2020-05-05 23:00:00, $1,369.26, HOLD, $98,720.60, $2,690.75, $0.00, $1,411.35
2020-05-06 23:00:00, $1,387.90, BUY, $97,332.69, $4,078.66, $0.00, $1,411.35
2020-05-07 23:00:00, $1,388.46, HOLD, $97,332.69, $4,078.66, $0.00, $1,411.35
2020-05-10 23:00:00, $1,375.98, SELL, $101,460.62, $0.00, $-11.93, $1,460.62
2020-05-11 23:00:00, $1,360.64, HOLD, $101,460.62, $0.00, $0.00, $1,460.62
2020-05-12 23:00:00, $1,360.11, SELL, $101,460.62, $0.00, $0.00, $1,460.62
2020-05-13 23:00:00, $1,371.46, BUY, $100,089.16, $1,371.46, $0.00, $1,460.62
2020-05-14 23:00:00, $1,377.08, HOLD, $100,089.16, $1,371.46, $0.00, $1,460.62
2020-05-17 23:00:00, $1,388.35, BUY, $98,700.82, $2,759.81, $0.00, $1,460.62
2020-05-18 23:00:00, $1,394.75, HOLD, $98,700.82, $2,759.81, $0.00, $1,460.62
2020-05-19 23:00:00, $1,406.85, BUY, $97,293.97, $4,166.65, $0.00, $1,460.62
2020-05-20 23:00:00, $1,410.20, HOLD, $97,293.97, $4,166.65, $0.00, $1,460.62
2020-05-21 23:00:00, $1,414.98, BUY, $95,878.99, $5,581.63, $0.00, $1,460.62
2020-05-25 23:00:00, $1,417.08, HOLD, $95,878.99, $5,581.63, $0.00, $1,460.62
2020-05-26 23:00:00, $1,420.71, BUY, $94,458.28, $7,002.34, $0.00, $1,460.62
2020-05-27 23:00:00, $1,425.34, HOLD, $94,458.28, $7,002.34, $0.00, $1,460.62
2020-05-28 23:00:00, $1,432.92, BUY, $93,025.37, $8,435.26, $0.00, $1,460.62
2020-05-31 23:00:00, $1,435.38, HOLD, $93,025.37, $8,435.26, $0.00, $1,460.62
2020-06-01 23:00:00, $1,429.17, SELL, $101,600.41, $0.00, $-3.74, $1,600.41
2020-06-02 23:00:00, $1,428.81, HOLD, $101,600.41, $0.00, $0.00, $1,600.41
2020-06-03 23:00:00, $1,432.60, BUY, $100,167.81, $1,432.60, $0.00, $1,600.41
2020-06-04 23:00:00, $1,447.09, HOLD, $100,167.81, $1,432.60, $0.00, $1,600.41
2020-06-07 23:00:00, $1,456.24, BUY, $98,711.56, $2,888.84, $0.00, $1,600.41
2020-06-08 23:00:00, $1,441.96, SELL, $101,595.49, $0.00, $-14.28, $1,595.49
2020-06-09 23:00:00, $1,426.23, HOLD, $101,595.49, $0.00, $0.00, $1,595.49
2020-06-10 23:00:00, $1,410.90, SELL, $101,595.49, $0.00, $0.00, $1,595.49
2020-06-11 23:00:00, $1,424.31, BUY, $100,171.18, $1,424.31, $0.00, $1,595.49
2020-06-14 23:00:00, $1,438.43, HOLD, $100,171.18, $1,424.31, $0.00, $1,595.49
2020-06-15 23:00:00, $1,444.03, BUY, $98,727.15, $2,868.34, $0.00, $1,595.49
2020-06-16 23:00:00, $1,439.90, SELL, $101,606.94, $0.00, $-4.13, $1,606.94
2020-06-17 23:00:00, $1,440.14, BUY, $100,166.80, $1,440.14, $0.00, $1,606.94
2020-06-18 23:00:00, $1,449.40, HOLD, $100,166.80, $1,440.14, $0.00, $1,606.94
2020-06-21 23:00:00, $1,449.50, BUY, $98,717.31, $2,889.63, $0.00, $1,606.94
2020-06-22 23:00:00, $1,445.79, SELL, $101,608.89, $0.00, $-3.71, $1,608.89
2020-06-23 23:00:00, $1,410.65, HOLD, $101,608.89, $0.00, $0.00, $1,608.89
2020-06-24 23:00:00, $1,398.53, SELL, $101,608.89, $0.00, $0.00, $1,608.89
2020-06-25 23:00:00, $1,389.49, HOLD, $101,608.89, $0.00, $0.00, $1,608.89
2020-06-28 23:00:00, $1,415.66, BUY, $100,193.22, $1,415.66, $0.00, $1,608.89
2020-06-29 23:00:00, $1,438.61, HOLD, $100,193.22, $1,415.66, $0.00, $1,608.89
2020-06-30 23:00:00, $1,465.84, BUY, $98,727.38, $2,881.50, $0.00, $1,608.89
2020-07-01 23:00:00, $1,481.47, HOLD, $98,727.38, $2,881.50, $0.00, $1,608.89
2020-07-05 23:00:00, $1,491.99, BUY, $97,235.39, $4,373.50, $0.00, $1,608.89
2020-07-06 23:00:00, $1,496.75, HOLD, $97,235.39, $4,373.50, $0.00, $1,608.89
2020-07-07 23:00:00, $1,515.85, BUY, $95,719.54, $5,889.35, $0.00, $1,608.89
2020-07-08 23:00:00, $1,520.96, HOLD, $95,719.54, $5,889.35, $0.00, $1,608.89
2020-07-09 23:00:00, $1,524.52, BUY, $94,195.02, $7,413.86, $0.00, $1,608.89
2020-07-12 23:00:00, $1,515.22, SELL, $101,771.12, $0.00, $-9.30, $1,771.12
