Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-10 13:35:00, $2,341.41, BUY, $97,658.59, $2,341.41, $0.00, $0.00
2021-05-10 13:40:00, $2,340.45, SELL, $99,999.04, $0.00, $-0.96, $-0.96
2021-05-10 13:45:00, $2,339.52, HOLD, $99,999.04, $0.00, $0.00, $-0.96
2021-05-10 13:50:00, $2,339.77, BUY, $97,659.27, $2,339.77, $0.00, $-0.96
2021-05-10 13:55:00, $2,341.04, HOLD, $97,659.27, $2,339.77, $0.00, $-0.96
2021-05-10 14:05:00, $2,343.50, BUY, $95,315.77, $4,683.27, $0.00, $-0.96
2021-05-10 14:20:00, $2,345.31, HOLD, $95,315.77, $4,683.27, $0.00, $-0.96
2021-05-10 14:25:00, $2,346.93, BUY, $92,968.84, $7,030.20, $0.00, $-0.96
2021-05-10 14:30:00, $2,347.84, HOLD, $92,968.84, $7,030.20, $0.00, $-0.96
2021-05-10 14:35:00, $2,348.07, BUY, $90,620.77, $9,378.27, $0.00, $-0.96
2021-05-10 14:40:00, $2,346.72, SELL, $100,007.65, $0.00, $-1.35, $7.65
2021-05-10 14:45:00, $2,344.35, HOLD, $100,007.65, $0.00, $0.00, $7.65
2021-05-10 14:50:00, $2,324.70, SELL, $100,007.65, $0.00, $0.00, $7.65
2021-05-10 14:55:00, $2,307.57, HOLD, $100,007.65, $0.00, $0.00, $7.65
2021-05-11 08:30:00, $2,296.07, SELL, $100,007.65, $0.00, $0.00, $7.65
2021-05-11 08:35:00, $2,301.41, BUY, $97,706.23, $2,301.41, $0.00, $7.65
2021-05-11 08:40:00, $2,306.68, HOLD, $97,706.23, $2,301.41, $0.00, $7.65
2021-05-11 08:45:00, $2,309.45, BUY, $95,396.78, $4,610.86, $0.00, $7.65
2021-05-11 08:50:00, $2,311.97, HOLD, $95,396.78, $4,610.86, $0.00, $7.65
2021-05-11 08:55:00, $2,311.86, SELL, $100,020.49, $0.00, $2.40, $20.49
2021-05-11 09:00:00, $2,310.38, HOLD, $100,020.49, $0.00, $0.00, $20.49
2021-05-11 09:05:00, $2,309.53, SELL, $100,020.49, $0.00, $0.00, $20.49
2021-05-11 09:10:00, $2,311.57, BUY, $97,708.92, $2,311.57, $0.00, $20.49
2021-05-11 09:15:00, $2,307.50, SELL, $100,016.42, $0.00, $-4.07, $16.42
2021-05-11 09:20:00, $2,303.63, HOLD, $100,016.42, $0.00, $0.00, $16.42
2021-05-11 09:25:00, $2,294.11, SELL, $100,016.42, $0.00, $0.00, $16.42
2021-05-11 09:30:00, $2,291.59, HOLD, $100,016.42, $0.00, $0.00, $16.42
2021-05-11 09:35:00, $2,290.32, SELL, $100,016.42, $0.00, $0.00, $16.42
2021-05-11 09:40:00, $2,294.86, BUY, $97,721.56, $2,294.86, $0.00, $16.42
2021-05-11 09:45:00, $2,296.16, HOLD, $97,721.56, $2,294.86, $0.00, $16.42
2021-05-11 09:50:00, $2,295.20, SELL, $100,016.76, $0.00, $0.34, $16.76
2021-05-11 10:00:00, $2,293.72, HOLD, $100,016.76, $0.00, $0.00, $16.76
2021-05-11 10:05:00, $2,297.15, BUY, $97,719.61, $2,297.15, $0.00, $16.76
2021-05-11 10:10:00, $2,302.62, HOLD, $97,719.61, $2,297.15, $0.00, $16.76
2021-05-11 10:15:00, $2,309.88, BUY, $95,409.73, $4,607.03, $0.00, $16.76
2021-05-11 10:20:00, $2,314.19, HOLD, $95,409.73, $4,607.03, $0.00, $16.76
2021-05-11 10:25:00, $2,316.71, BUY, $93,093.01, $6,923.75, $0.00, $16.76
2021-05-11 10:30:00, $2,315.50, SELL, $100,039.51, $0.00, $-1.21, $39.51
2021-05-11 10:35:00, $2,313.86, HOLD, $100,039.51, $0.00, $0.00, $39.51
2021-05-11 10:40:00, $2,313.76, SELL, $100,039.51, $0.00, $0.00, $39.51
2021-05-11 10:45:00, $2,314.62, BUY, $97,724.89, $2,314.62, $0.00, $39.51
2021-05-11 10:50:00, $2,316.78, HOLD, $97,724.89, $2,314.62, $0.00, $39.51
2021-05-11 10:55:00, $2,317.82, BUY, $95,407.07, $4,632.45, $0.00, $39.51
2021-05-11 11:00:00, $2,318.16, HOLD, $95,407.07, $4,632.45, $0.00, $39.51
2021-05-11 11:05:00, $2,317.29, SELL, $100,041.65, $0.00, $-0.53, $41.65
2021-05-11 11:10:00, $2,315.81, HOLD, $100,041.65, $0.00, $0.00, $41.65
2021-05-11 11:15:00, $2,313.85, SELL, $100,041.65, $0.00, $0.00, $41.65
2021-05-11 11:20:00, $2,311.66, HOLD, $100,041.65, $0.00, $0.00, $41.65
2021-05-11 11:25:00, $2,311.31, SELL, $100,041.65, $0.00, $0.00, $41.65
2021-05-11 11:30:00, $2,310.72, HOLD, $100,041.65, $0.00, $0.00, $41.65
2021-05-11 11:35:00, $2,310.51, SELL, $100,041.65, $0.00, $0.00, $41.65
2021-05-11 11:40:00, $2,307.57, HOLD, $100,041.65, $0.00, $0.00, $41.65
2021-05-11 11:45:00, $2,306.02, SELL, $100,041.65, $0.00, $0.00, $41.65
2021-05-11 11:50:00, $2,306.25, BUY, $97,735.41, $2,306.25, $0.00, $41.65
2021-05-11 11:55:00, $2,308.99, HOLD, $97,735.41, $2,306.25, $0.00, $41.65
2021-05-11 12:00:00, $2,311.41, BUY, $95,423.99, $4,617.66, $0.00, $41.65
2021-05-11 12:05:00, $2,312.14, HOLD, $95,423.99, $4,617.66, $0.00, $41.65
2021-05-11 12:10:00, $2,313.30, BUY, $93,110.69, $6,930.96, $0.00, $41.65
2021-05-11 12:15:00, $2,315.72, HOLD, $93,110.69, $6,930.96, $0.00, $41.65
2021-05-11 12:20:00, $2,316.86, BUY, $90,793.83, $9,247.82, $0.00, $41.65
2021-05-11 12:25:00, $2,317.64, HOLD, $90,793.83, $9,247.82, $0.00, $41.65
2021-05-11 12:30:00, $2,317.94, BUY, $88,475.89, $11,565.77, $0.00, $41.65
2021-05-11 12:35:00, $2,317.95, HOLD, $88,475.89, $11,565.77, $0.00, $41.65
