Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-12 14:07:00, $347.56, BUY, $99,652.45, $347.56, $0.00, $0.00
2021-05-12 14:09:00, $347.46, SELL, $99,999.91, $0.00, $-0.09, $-0.09
2021-05-12 14:10:00, $347.32, HOLD, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:14:00, $347.21, SELL, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:15:00, $347.13, HOLD, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:16:00, $347.07, SELL, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:18:00, $346.98, HOLD, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:19:00, $346.82, SELL, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:20:00, $346.35, HOLD, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:21:00, $345.85, SELL, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:25:00, $345.50, HOLD, $99,999.91, $0.00, $0.00, $-0.09
2021-05-12 14:27:00, $345.61, BUY, $99,654.31, $345.61, $0.00, $-0.09
2021-05-12 14:28:00, $345.77, HOLD, $99,654.31, $345.61, $0.00, $-0.09
2021-05-12 14:29:00, $345.83, BUY, $99,308.48, $691.43, $0.00, $-0.09
2021-05-12 14:30:00, $345.69, SELL, $99,999.87, $0.00, $-0.13, $-0.13
2021-05-12 14:31:00, $345.74, BUY, $99,654.13, $345.74, $0.00, $-0.13
2021-05-12 14:32:00, $345.75, HOLD, $99,654.13, $345.74, $0.00, $-0.13
2021-05-12 14:33:00, $345.80, BUY, $99,308.33, $691.54, $0.00, $-0.13
2021-05-12 14:34:00, $345.56, SELL, $99,999.44, $0.00, $-0.24, $-0.56
2021-05-12 14:35:00, $345.40, HOLD, $99,999.44, $0.00, $0.00, $-0.56
2021-05-12 14:36:00, $345.21, SELL, $99,999.44, $0.00, $0.00, $-0.56
2021-05-12 14:39:00, $345.23, BUY, $99,654.21, $345.23, $0.00, $-0.56
2021-05-12 14:40:00, $345.18, SELL, $99,999.39, $0.00, $-0.05, $-0.61
2021-05-12 14:41:00, $345.36, BUY, $99,654.03, $345.36, $0.00, $-0.61
2021-05-12 14:42:00, $345.47, HOLD, $99,654.03, $345.36, $0.00, $-0.61
2021-05-12 14:44:00, $345.63, BUY, $99,308.40, $691.00, $0.00, $-0.61
2021-05-12 14:45:00, $345.66, HOLD, $99,308.40, $691.00, $0.00, $-0.61
2021-05-12 14:46:00, $345.51, SELL, $99,999.42, $0.00, $-0.12, $-0.58
2021-05-12 14:47:00, $345.38, HOLD, $99,999.42, $0.00, $0.00, $-0.58
2021-05-12 14:48:00, $345.01, SELL, $99,999.42, $0.00, $0.00, $-0.58
2021-05-12 14:49:00, $344.75, HOLD, $99,999.42, $0.00, $0.00, $-0.58
2021-05-12 14:50:00, $344.35, SELL, $99,999.42, $0.00, $0.00, $-0.58
2021-05-12 14:51:00, $344.18, HOLD, $99,999.42, $0.00, $0.00, $-0.58
2021-05-12 14:52:00, $343.81, SELL, $99,999.42, $0.00, $0.00, $-0.58
2021-05-12 14:53:00, $343.53, HOLD, $99,999.42, $0.00, $0.00, $-0.58
2021-05-12 14:54:00, $343.30, SELL, $99,999.42, $0.00, $0.00, $-0.58
2021-05-12 14:55:00, $343.44, BUY, $99,655.98, $343.44, $0.00, $-0.58
2021-05-12 14:56:00, $343.61, HOLD, $99,655.98, $343.44, $0.00, $-0.58
2021-05-12 14:57:00, $343.76, BUY, $99,312.22, $687.20, $0.00, $-0.58
2021-05-12 14:58:00, $344.39, HOLD, $99,312.22, $687.20, $0.00, $-0.58
2021-05-12 14:59:00, $345.12, BUY, $98,967.10, $1,032.32, $0.00, $-0.58
2021-05-13 08:40:00, $345.74, HOLD, $98,967.10, $1,032.32, $0.00, $-0.58
2021-05-13 08:47:00, $346.24, BUY, $98,620.87, $1,378.55, $0.00, $-0.58
2021-05-13 08:50:00, $346.60, HOLD, $98,620.87, $1,378.55, $0.00, $-0.58
2021-05-13 08:54:00, $347.06, BUY, $98,273.81, $1,725.61, $0.00, $-0.58
2021-05-13 08:57:00, $347.17, HOLD, $98,273.81, $1,725.61, $0.00, $-0.58
2021-05-13 08:58:00, $347.39, BUY, $97,926.43, $2,073.00, $0.00, $-0.58
2021-05-13 09:00:00, $347.81, HOLD, $97,926.43, $2,073.00, $0.00, $-0.58
2021-05-13 09:01:00, $348.23, BUY, $97,578.20, $2,421.22, $0.00, $-0.58
2021-05-13 09:02:00, $348.53, HOLD, $97,578.20, $2,421.22, $0.00, $-0.58
2021-05-13 09:04:00, $348.57, BUY, $97,229.63, $2,769.80, $0.00, $-0.58
2021-05-13 09:07:00, $348.72, HOLD, $97,229.63, $2,769.80, $0.00, $-0.58
2021-05-13 09:09:00, $349.08, BUY, $96,880.55, $3,118.88, $0.00, $-0.58
2021-05-13 09:12:00, $349.61, HOLD, $96,880.55, $3,118.88, $0.00, $-0.58
2021-05-13 09:16:00, $349.60, SELL, $100,026.95, $0.00, $0.52, $26.95
2021-05-13 09:18:00, $349.49, HOLD, $100,026.95, $0.00, $0.00, $26.95
2021-05-13 09:21:00, $349.13, SELL, $100,026.95, $0.00, $0.00, $26.95
2021-05-13 09:22:00, $349.03, HOLD, $100,026.95, $0.00, $0.00, $26.95
2021-05-13 09:23:00, $348.81, SELL, $100,026.95, $0.00, $0.00, $26.95
2021-05-13 09:29:00, $348.62, HOLD, $100,026.95, $0.00, $0.00, $26.95
2021-05-13 09:34:00, $348.46, SELL, $100,026.95, $0.00, $0.00, $26.95
2021-05-13 09:37:00, $348.23, HOLD, $100,026.95, $0.00, $0.00, $26.95
2021-05-13 09:40:00, $348.35, BUY, $99,678.60, $348.35, $0.00, $26.95
2021-05-13 09:42:00, $348.56, HOLD, $99,678.60, $348.35, $0.00, $26.95
2021-05-13 09:46:00, $349.10, BUY, $99,329.49, $697.45, $0.00, $26.95
2021-05-13 09:47:00, $349.31, HOLD, $99,329.49, $697.45, $0.00, $26.95
2021-05-13 09:50:00, $349.52, BUY, $98,979.97, $1,046.97, $0.00, $26.95
2021-05-13 09:51:00, $349.70, HOLD, $98,979.97, $1,046.97, $0.00, $26.95
2021-05-13 09:53:00, $349.93, BUY, $98,630.04, $1,396.91, $0.00, $26.95
2021-05-13 09:56:00, $350.16, HOLD, $98,630.04, $1,396.91, $0.00, $26.95
2021-05-13 09:57:00, $350.17, BUY, $98,279.88, $1,747.07, $0.00, $26.95
2021-05-13 09:58:00, $350.13, SELL, $100,030.55, $0.00, $-0.03, $30.55
2021-05-13 09:59:00, $350.05, HOLD, $100,030.55, $0.00, $0.00, $30.55
2021-05-13 10:00:00, $349.99, SELL, $100,030.55, $0.00, $0.00, $30.55
2021-05-13 10:01:00, $349.95, HOLD, $100,030.55, $0.00, $0.00, $30.55
2021-05-13 10:02:00, $349.80, SELL, $100,030.55, $0.00, $0.00, $30.55
2021-05-13 10:06:00, $349.40, HOLD, $100,030.55, $0.00, $0.00, $30.55
2021-05-13 10:08:00, $349.25, SELL, $100,030.55, $0.00, $0.00, $30.55
2021-05-13 10:14:00, $349.16, HOLD, $100,030.55, $0.00, $0.00, $30.55
2021-05-13 10:19:00, $349.41, BUY, $99,681.14, $349.41, $0.00, $30.55
2021-05-13 10:20:00, $349.39, SELL, $100,030.54, $0.00, $-0.01, $30.54
2021-05-13 10:25:00, $349.34, HOLD, $100,030.54, $0.00, $0.00, $30.54
2021-05-13 10:26:00, $349.10, SELL, $100,030.54, $0.00, $0.00, $30.54
2021-05-13 10:27:00, $349.14, BUY, $99,681.40, $349.14, $0.00, $30.54
2021-05-13 10:31:00, $349.44, HOLD, $99,681.40, $349.14, $0.00, $30.54
2021-05-13 10:36:00, $349.95, BUY, $99,331.45, $699.09, $0.00, $30.54
2021-05-13 10:38:00, $350.07, HOLD, $99,331.45, $699.09, $0.00, $30.54
2021-05-13 10:39:00, $350.03, SELL, $100,031.51, $0.00, $0.08, $31.51
2021-05-13 10:40:00, $349.80, HOLD, $100,031.51, $0.00, $0.00, $31.51
2021-05-13 10:41:00, $349.85, BUY, $99,681.66, $349.85, $0.00, $31.51
2021-05-13 10:47:00, $349.87, HOLD, $99,681.66, $349.85, $0.00, $31.51
2021-05-13 10:51:00, $350.13, BUY, $99,331.53, $699.98, $0.00, $31.51
2021-05-13 10:54:00, $350.33, HOLD, $99,331.53, $699.98, $0.00, $31.51
2021-05-13 11:01:00, $350.33, BUY, $98,981.19, $1,050.31, $0.00, $31.51
2021-05-13 11:14:00, $350.25, SELL, $100,031.95, $0.00, $-0.08, $31.95
2021-05-13 11:28:00, $350.02, HOLD, $100,031.95, $0.00, $0.00, $31.95
2021-05-13 12:20:00, $350.01, SELL, $100,031.95, $0.00, $0.00, $31.95
2021-05-13 12:25:00, $350.19, BUY, $99,681.77, $350.19, $0.00, $31.95
2021-05-13 12:27:00, $350.12, SELL, $100,031.88, $0.00, $-0.07, $31.88
2021-05-13 12:29:00, $350.08, HOLD, $100,031.88, $0.00, $0.00, $31.88
2021-05-13 12:45:00, $350.46, BUY, $99,681.43, $350.46, $0.00, $31.88
2021-05-13 12:49:00, $351.41, HOLD, $99,681.43, $350.46, $0.00, $31.88
2021-05-13 13:10:00, $352.39, BUY, $99,329.03, $702.85, $0.00, $31.88
2021-05-13 13:11:00, $352.52, HOLD, $99,329.03, $702.85, $0.00, $31.88
2021-05-13 13:12:00, $352.60, BUY, $98,976.44, $1,055.45, $0.00, $31.88
2021-05-13 13:28:00, $352.58, SELL, $100,034.17, $0.00, $-0.02, $34.17
2021-05-13 13:39:00, $352.64, BUY, $99,681.52, $352.64, $0.00, $34.17
2021-05-13 13:40:00, $352.70, HOLD, $99,681.52, $352.64, $0.00, $34.17
2021-05-13 13:46:00, $352.74, BUY, $99,328.78, $705.39, $0.00, $34.17
2021-05-13 13:48:00, $352.92, HOLD, $99,328.78, $705.39, $0.00, $34.17
2021-05-13 13:50:00, $352.89, SELL, $100,034.55, $0.00, $0.14, $34.55
2021-05-13 13:52:00, $352.83, HOLD, $100,034.55, $0.00, $0.00, $34.55
2021-05-13 13:56:00, $352.94, BUY, $99,681.61, $352.94, $0.00, $34.55
2021-05-13 13:57:00, $353.11, HOLD, $99,681.61, $352.94, $0.00, $34.55
2021-05-13 14:04:00, $353.24, BUY, $99,328.37, $706.18, $0.00, $34.55
2021-05-13 14:05:00, $353.12, SELL, $100,034.62, $0.00, $-0.12, $34.62
2021-05-13 14:08:00, $352.95, HOLD, $100,034.62, $0.00, $0.00, $34.62
2021-05-13 14:11:00, $352.83, SELL, $100,034.62, $0.00, $0.00, $34.62
2021-05-13 14:12:00, $352.88, BUY, $99,681.74, $352.88, $0.00, $34.62
2021-05-13 14:15:00, $352.92, HOLD, $99,681.74, $352.88, $0.00, $34.62
2021-05-13 14:18:00, $353.01, BUY, $99,328.73, $705.88, $0.00, $34.62
2021-05-13 14:19:00, $353.06, HOLD, $99,328.73, $705.88, $0.00, $34.62
2021-05-13 14:21:00, $353.19, BUY, $98,975.54, $1,059.08, $0.00, $34.62
2021-05-13 14:25:00, $353.45, HOLD, $98,975.54, $1,059.08, $0.00, $34.62
2021-05-13 14:28:00, $353.63, BUY, $98,621.91, $1,412.71, $0.00, $34.62
2021-05-13 14:30:00, $353.84, HOLD, $98,621.91, $1,412.71, $0.00, $34.62
2021-05-13 14:31:00, $353.93, BUY, $98,267.98, $1,766.64, $0.00, $34.62
2021-05-13 14:35:00, $354.07, HOLD, $98,267.98, $1,766.64, $0.00, $34.62
2021-05-13 14:37:00, $354.18, BUY, $97,913.79, $2,120.82, $0.00, $34.62
2021-05-13 14:38:00, $354.30, HOLD, $97,913.79, $2,120.82, $0.00, $34.62
2021-05-13 14:39:00, $354.43, BUY, $97,559.36, $2,475.26, $0.00, $34.62
2021-05-13 14:42:00, $354.50, HOLD, $97,559.36, $2,475.26, $0.00, $34.62
2021-05-13 14:44:00, $354.51, BUY, $97,204.85, $2,829.77, $0.00, $34.62
2021-05-13 14:46:00, $354.26, SELL, $100,038.92, $0.00, $-0.25, $38.92
2021-05-13 14:47:00, $354.02, HOLD, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:50:00, $353.74, SELL, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:51:00, $353.67, HOLD, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:52:00, $353.56, SELL, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:53:00, $353.51, HOLD, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:54:00, $353.41, SELL, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:55:00, $353.37, HOLD, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:56:00, $353.34, SELL, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:57:00, $353.18, HOLD, $100,038.92, $0.00, $0.00, $38.92
2021-05-13 14:58:00, $353.45, BUY, $99,685.47, $353.45, $0.00, $38.92
2021-05-13 14:59:00, $354.29, HOLD, $99,685.47, $353.45, $0.00, $38.92
2021-05-14 08:38:00, $355.39, BUY, $99,330.07, $708.84, $0.00, $38.92
2021-05-14 08:47:00, $356.21, HOLD, $99,330.07, $708.84, $0.00, $38.92
2021-05-14 08:48:00, $356.55, BUY, $98,973.52, $1,065.40, $0.00, $38.92
2021-05-14 09:01:00, $356.81, HOLD, $98,973.52, $1,065.40, $0.00, $38.92
2021-05-14 09:05:00, $356.90, BUY, $98,616.62, $1,422.29, $0.00, $38.92
2021-05-14 09:06:00, $356.98, HOLD, $98,616.62, $1,422.29, $0.00, $38.92
2021-05-14 09:29:00, $356.94, SELL, $100,044.39, $0.00, $0.05, $44.39
2021-05-14 09:31:00, $356.95, BUY, $99,687.44, $356.95, $0.00, $44.39
2021-05-14 09:36:00, $357.02, HOLD, $99,687.44, $356.95, $0.00, $44.39
2021-05-14 09:50:00, $357.23, BUY, $99,330.21, $714.19, $0.00, $44.39
2021-05-14 09:57:00, $357.37, HOLD, $99,330.21, $714.19, $0.00, $44.39
2021-05-14 10:02:00, $357.41, BUY, $98,972.80, $1,071.59, $0.00, $44.39
2021-05-14 10:07:00, $357.54, HOLD, $98,972.80, $1,071.59, $0.00, $44.39
2021-05-14 10:12:00, $357.75, BUY, $98,615.05, $1,429.35, $0.00, $44.39
2021-05-14 10:20:00, $358.05, HOLD, $98,615.05, $1,429.35, $0.00, $44.39
2021-05-14 10:22:00, $358.32, BUY, $98,256.72, $1,787.67, $0.00, $44.39
2021-05-14 10:34:00, $358.57, HOLD, $98,256.72, $1,787.67, $0.00, $44.39
2021-05-14 10:35:00, $358.75, BUY, $97,897.97, $2,146.42, $0.00, $44.39
2021-05-14 10:36:00, $358.75, SELL, $100,050.46, $0.00, $-0.00, $50.45
2021-05-14 10:39:00, $358.87, BUY, $99,691.58, $358.87, $0.00, $50.45
2021-05-14 10:45:00, $358.86, SELL, $100,050.44, $0.00, $-0.01, $50.44
2021-05-14 10:55:00, $358.87, BUY, $99,691.57, $358.87, $0.00, $50.44
2021-05-14 10:56:00, $358.54, SELL, $100,050.11, $0.00, $-0.33, $50.11
2021-05-14 10:57:00, $358.65, BUY, $99,691.46, $358.65, $0.00, $50.11
2021-05-14 11:26:00, $358.91, HOLD, $99,691.46, $358.65, $0.00, $50.11
2021-05-14 11:38:00, $359.38, BUY, $99,332.08, $718.03, $0.00, $50.11
2021-05-14 11:56:00, $359.55, HOLD, $99,332.08, $718.03, $0.00, $50.11
2021-05-14 12:03:00, $359.47, SELL, $100,051.01, $0.00, $0.08, $51.01
2021-05-14 12:09:00, $359.43, HOLD, $100,051.01, $0.00, $0.00, $51.01
2021-05-14 12:20:00, $359.35, SELL, $100,051.01, $0.00, $0.00, $51.01
2021-05-14 12:22:00, $359.36, BUY, $99,691.65, $359.36, $0.00, $51.01
2021-05-14 12:23:00, $359.36, BUY, $99,332.29, $718.73, $0.00, $51.01
2021-05-14 12:33:00, $359.34, SELL, $100,050.97, $0.00, $-0.02, $50.97
2021-05-14 12:46:00, $359.31, HOLD, $100,050.97, $0.00, $0.00, $50.97
2021-05-14 12:59:00, $359.15, SELL, $100,050.97, $0.00, $0.00, $50.97
2021-05-14 13:08:00, $358.98, HOLD, $100,050.97, $0.00, $0.00, $50.97
2021-05-14 13:11:00, $359.01, BUY, $99,691.97, $359.01, $0.00, $50.97
2021-05-14 13:21:00, $359.05, HOLD, $99,691.97, $359.01, $0.00, $50.97
2021-05-14 13:36:00, $359.16, BUY, $99,332.80, $718.17, $0.00, $50.97
2021-05-14 13:40:00, $359.22, HOLD, $99,332.80, $718.17, $0.00, $50.97
