Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-24 13:35:00, $1,374.43, BUY, $98,625.57, $1,374.43, $0.00, $0.00
2021-05-24 13:40:00, $1,373.37, SELL, $99,998.94, $0.00, $-1.07, $-1.07
2021-05-24 13:45:00, $1,373.26, HOLD, $99,998.94, $0.00, $0.00, $-1.07
2021-05-24 13:50:00, $1,373.91, BUY, $98,625.02, $1,373.91, $0.00, $-1.07
2021-05-24 13:55:00, $1,374.54, HOLD, $98,625.02, $1,373.91, $0.00, $-1.07
2021-05-24 14:05:00, $1,375.30, BUY, $97,249.73, $2,749.21, $0.00, $-1.07
2021-05-24 14:10:00, $1,374.63, SELL, $99,998.98, $0.00, $-0.67, $-1.02
2021-05-24 14:20:00, $1,372.91, HOLD, $99,998.98, $0.00, $0.00, $-1.02
2021-05-24 14:25:00, $1,372.11, SELL, $99,998.98, $0.00, $0.00, $-1.02
2021-05-24 14:40:00, $1,370.26, HOLD, $99,998.98, $0.00, $0.00, $-1.02
2021-05-24 14:50:00, $1,375.80, BUY, $98,623.18, $1,375.80, $0.00, $-1.02
2021-05-24 14:55:00, $1,378.57, HOLD, $98,623.18, $1,375.80, $0.00, $-1.02
2021-05-25 08:30:00, $1,384.92, BUY, $97,238.26, $2,760.72, $0.00, $-1.02
2021-05-25 08:35:00, $1,381.97, SELL, $100,002.20, $0.00, $-2.95, $2.20
2021-05-25 08:40:00, $1,380.73, HOLD, $100,002.20, $0.00, $0.00, $2.20
2021-05-25 09:00:00, $1,379.33, SELL, $100,002.20, $0.00, $0.00, $2.20
2021-05-25 09:10:00, $1,384.11, BUY, $98,618.09, $1,384.11, $0.00, $2.20
2021-05-25 09:20:00, $1,389.39, HOLD, $98,618.09, $1,384.11, $0.00, $2.20
2021-05-25 09:40:00, $1,393.61, BUY, $97,224.48, $2,777.72, $0.00, $2.20
2021-05-25 09:45:00, $1,394.59, HOLD, $97,224.48, $2,777.72, $0.00, $2.20
2021-05-25 09:50:00, $1,391.98, SELL, $100,008.44, $0.00, $-1.63, $8.44
2021-05-25 10:00:00, $1,386.46, HOLD, $100,008.44, $0.00, $0.00, $8.44
2021-05-25 10:10:00, $1,379.39, SELL, $100,008.44, $0.00, $0.00, $8.44
2021-05-25 10:20:00, $1,375.27, HOLD, $100,008.44, $0.00, $0.00, $8.44
2021-05-25 10:30:00, $1,374.76, SELL, $100,008.44, $0.00, $0.00, $8.44
2021-05-25 10:40:00, $1,375.78, BUY, $98,632.67, $1,375.78, $0.00, $8.44
2021-05-25 11:00:00, $1,376.74, HOLD, $98,632.67, $1,375.78, $0.00, $8.44
2021-05-25 11:05:00, $1,376.38, SELL, $100,009.05, $0.00, $0.61, $9.05
2021-05-25 11:10:00, $1,376.09, HOLD, $100,009.05, $0.00, $0.00, $9.05
2021-05-25 11:15:00, $1,375.71, SELL, $100,009.05, $0.00, $0.00, $9.05
2021-05-25 11:20:00, $1,377.24, BUY, $98,631.81, $1,377.24, $0.00, $9.05
2021-05-25 11:25:00, $1,378.45, HOLD, $98,631.81, $1,377.24, $0.00, $9.05
2021-05-25 11:35:00, $1,379.63, BUY, $97,252.18, $2,756.87, $0.00, $9.05
2021-05-25 11:45:00, $1,380.71, HOLD, $97,252.18, $2,756.87, $0.00, $9.05
2021-05-25 11:50:00, $1,381.20, BUY, $95,870.98, $4,138.07, $0.00, $9.05
2021-05-25 11:55:00, $1,382.70, HOLD, $95,870.98, $4,138.07, $0.00, $9.05
2021-05-25 12:10:00, $1,382.62, SELL, $100,018.83, $0.00, $1.41, $18.83
2021-05-25 12:20:00, $1,383.26, BUY, $98,635.57, $1,383.26, $0.00, $18.83
2021-05-25 12:35:00, $1,383.18, SELL, $100,018.75, $0.00, $-0.08, $18.75
2021-05-25 12:45:00, $1,382.54, HOLD, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 12:50:00, $1,382.20, SELL, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 12:55:00, $1,380.91, HOLD, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 13:00:00, $1,380.02, SELL, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 13:05:00, $1,379.04, HOLD, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 13:10:00, $1,379.03, SELL, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 13:15:00, $1,377.32, HOLD, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 13:20:00, $1,376.18, SELL, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 13:35:00, $1,372.51, HOLD, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 13:45:00, $1,371.10, SELL, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 14:05:00, $1,369.08, HOLD, $100,018.75, $0.00, $0.00, $18.75
2021-05-25 14:10:00, $1,370.32, BUY, $98,648.43, $1,370.32, $0.00, $18.75
2021-05-25 14:15:00, $1,371.13, HOLD, $98,648.43, $1,370.32, $0.00, $18.75
2021-05-25 14:25:00, $1,372.51, BUY, $97,275.93, $2,742.82, $0.00, $18.75
2021-05-25 14:30:00, $1,370.35, SELL, $100,016.63, $0.00, $-2.15, $16.63
2021-05-25 14:40:00, $1,367.73, HOLD, $100,016.63, $0.00, $0.00, $16.63
