Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-24 08:44:00, $1,380.55, SELL, $100,146.61, $0.00, $0.49, $146.61
2021-05-24 08:48:00, $1,379.65, HOLD, $100,146.61, $0.00, $0.00, $146.61
2021-05-24 08:54:00, $1,378.35, SELL, $100,146.61, $0.00, $0.00, $146.61
2021-05-24 08:55:00, $1,377.01, HOLD, $100,146.61, $0.00, $0.00, $146.61
2021-05-24 08:58:00, $1,376.41, SELL, $100,146.61, $0.00, $0.00, $146.61
2021-05-24 09:08:00, $1,377.80, BUY, $98,768.81, $1,377.80, $0.00, $146.61
2021-05-24 09:09:00, $1,379.43, HOLD, $98,768.81, $1,377.80, $0.00, $146.61
2021-05-24 09:18:00, $1,379.59, BUY, $97,389.22, $2,757.39, $0.00, $146.61
2021-05-24 09:21:00, $1,378.38, SELL, $100,145.98, $0.00, $-1.21, $145.98
2021-05-24 09:38:00, $1,377.81, HOLD, $100,145.98, $0.00, $0.00, $145.98
2021-05-24 09:44:00, $1,377.46, SELL, $100,145.98, $0.00, $0.00, $145.98
2021-05-24 09:48:00, $1,378.55, BUY, $98,767.43, $1,378.55, $0.00, $145.98
2021-05-24 09:59:00, $1,379.21, HOLD, $98,767.43, $1,378.55, $0.00, $145.98
2021-05-24 10:07:00, $1,380.69, BUY, $97,386.74, $2,759.24, $0.00, $145.98
2021-05-24 10:09:00, $1,381.20, HOLD, $97,386.74, $2,759.24, $0.00, $145.98
2021-05-24 10:13:00, $1,382.14, BUY, $96,004.60, $4,141.38, $0.00, $145.98
2021-05-24 10:14:00, $1,381.11, SELL, $100,147.94, $0.00, $-1.02, $147.94
2021-05-24 10:19:00, $1,379.86, HOLD, $100,147.94, $0.00, $0.00, $147.94
2021-05-24 11:00:00, $1,376.36, SELL, $100,147.94, $0.00, $0.00, $147.94
2021-05-24 11:01:00, $1,374.49, HOLD, $100,147.94, $0.00, $0.00, $147.94
2021-05-24 11:11:00, $1,372.59, SELL, $100,147.94, $0.00, $0.00, $147.94
2021-05-24 11:16:00, $1,372.61, BUY, $98,775.34, $1,372.61, $0.00, $147.94
2021-05-24 11:17:00, $1,371.87, SELL, $100,147.21, $0.00, $-0.73, $147.21
2021-05-24 11:22:00, $1,371.14, HOLD, $100,147.21, $0.00, $0.00, $147.21
2021-05-24 11:26:00, $1,370.11, SELL, $100,147.21, $0.00, $0.00, $147.21
2021-05-24 11:37:00, $1,370.15, BUY, $98,777.06, $1,370.15, $0.00, $147.21
2021-05-24 11:44:00, $1,371.40, HOLD, $98,777.06, $1,370.15, $0.00, $147.21
2021-05-24 11:47:00, $1,373.62, BUY, $97,403.44, $2,743.77, $0.00, $147.21
2021-05-24 12:31:00, $1,375.78, HOLD, $97,403.44, $2,743.77, $0.00, $147.21
2021-05-24 12:39:00, $1,378.33, BUY, $96,025.11, $4,122.10, $0.00, $147.21
2021-05-24 12:45:00, $1,379.73, HOLD, $96,025.11, $4,122.10, $0.00, $147.21
2021-05-24 12:55:00, $1,380.68, BUY, $94,644.43, $5,502.78, $0.00, $147.21
2021-05-24 13:08:00, $1,379.92, SELL, $100,164.12, $0.00, $-0.76, $164.12
2021-05-24 13:14:00, $1,378.61, HOLD, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:17:00, $1,376.62, SELL, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:23:00, $1,375.19, HOLD, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:30:00, $1,374.98, SELL, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:35:00, $1,374.82, HOLD, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:36:00, $1,374.36, SELL, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:41:00, $1,373.58, HOLD, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:42:00, $1,373.30, SELL, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:46:00, $1,372.95, HOLD, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:52:00, $1,372.88, SELL, $100,164.12, $0.00, $0.00, $164.12
2021-05-24 13:53:00, $1,373.18, BUY, $98,790.95, $1,373.18, $0.00, $164.12
2021-05-24 13:56:00, $1,374.13, HOLD, $98,790.95, $1,373.18, $0.00, $164.12
2021-05-24 13:58:00, $1,375.22, BUY, $97,415.73, $2,748.39, $0.00, $164.12
2021-05-24 14:05:00, $1,375.61, HOLD, $97,415.73, $2,748.39, $0.00, $164.12
2021-05-24 14:11:00, $1,375.87, BUY, $96,039.86, $4,124.26, $0.00, $164.12
2021-05-24 14:14:00, $1,375.56, SELL, $100,166.53, $0.00, $-0.31, $166.53
2021-05-24 14:21:00, $1,375.65, BUY, $98,790.88, $1,375.65, $0.00, $166.53
2021-05-24 14:23:00, $1,374.72, SELL, $100,165.60, $0.00, $-0.93, $165.60
2021-05-24 14:28:00, $1,373.60, HOLD, $100,165.60, $0.00, $0.00, $165.60
2021-05-24 14:29:00, $1,372.51, SELL, $100,165.60, $0.00, $0.00, $165.60
2021-05-24 14:40:00, $1,371.12, HOLD, $100,165.60, $0.00, $0.00, $165.60
2021-05-24 14:42:00, $1,371.45, BUY, $98,794.15, $1,371.45, $0.00, $165.60
2021-05-24 14:43:00, $1,371.71, HOLD, $98,794.15, $1,371.45, $0.00, $165.60
2021-05-24 14:50:00, $1,371.60, SELL, $100,165.75, $0.00, $0.15, $165.75
2021-05-24 14:55:00, $1,369.85, HOLD, $100,165.75, $0.00, $0.00, $165.75
2021-05-24 14:58:00, $1,371.38, BUY, $98,794.37, $1,371.38, $0.00, $165.75
2021-05-24 14:59:00, $1,374.01, HOLD, $98,794.37, $1,371.38, $0.00, $165.75
2021-05-25 08:30:00, $1,380.00, BUY, $97,414.37, $2,751.38, $0.00, $165.75
2021-05-25 08:31:00, $1,381.15, HOLD, $97,414.37, $2,751.38, $0.00, $165.75
2021-05-25 08:33:00, $1,382.69, BUY, $96,031.68, $4,134.07, $0.00, $165.75
2021-05-25 08:35:00, $1,383.05, HOLD, $96,031.68, $4,134.07, $0.00, $165.75
