Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-28 23:00:00, $573.81, BUY, $99,426.19, $573.81, $0.00, $0.00
2019-05-29 23:00:00, $572.18, SELL, $99,998.37, $0.00, $-1.63, $-1.63
2019-05-30 23:00:00, $563.55, HOLD, $99,998.37, $0.00, $0.00, $-1.63
2019-06-02 23:00:00, $563.06, SELL, $99,998.37, $0.00, $0.00, $-1.63
2019-06-03 23:00:00, $567.36, BUY, $99,431.01, $567.36, $0.00, $-1.63
2019-06-04 23:00:00, $584.92, HOLD, $99,431.01, $567.36, $0.00, $-1.63
2019-06-05 23:00:00, $600.88, BUY, $98,830.13, $1,168.24, $0.00, $-1.63
2019-06-06 23:00:00, $611.28, HOLD, $98,830.13, $1,168.24, $0.00, $-1.63
2019-06-09 23:00:00, $617.74, BUY, $98,212.39, $1,785.98, $0.00, $-1.63
2019-06-10 23:00:00, $623.96, HOLD, $98,212.39, $1,785.98, $0.00, $-1.63
2019-06-11 23:00:00, $624.84, BUY, $97,587.55, $2,410.82, $0.00, $-1.63
2019-06-12 23:00:00, $623.00, SELL, $100,079.55, $0.00, $-1.84, $79.55
2019-06-13 23:00:00, $618.66, HOLD, $100,079.55, $0.00, $0.00, $79.55
2019-06-16 23:00:00, $627.19, BUY, $99,452.36, $627.19, $0.00, $79.55
2019-06-17 23:00:00, $633.37, HOLD, $99,452.36, $627.19, $0.00, $79.55
2019-06-18 23:00:00, $636.07, BUY, $98,816.29, $1,263.26, $0.00, $79.55
2019-06-19 23:00:00, $629.77, SELL, $100,075.82, $0.00, $-6.30, $75.82
2019-06-20 23:00:00, $622.56, HOLD, $100,075.82, $0.00, $0.00, $75.82
2019-06-23 23:00:00, $615.41, SELL, $100,075.82, $0.00, $0.00, $75.82
2019-06-24 23:00:00, $611.68, HOLD, $100,075.82, $0.00, $0.00, $75.82
2019-06-25 23:00:00, $610.62, SELL, $100,075.82, $0.00, $0.00, $75.82
2019-06-26 23:00:00, $613.89, BUY, $99,461.93, $613.89, $0.00, $75.82
2019-06-27 23:00:00, $619.25, HOLD, $99,461.93, $613.89, $0.00, $75.82
2019-06-30 23:00:00, $626.11, BUY, $98,835.82, $1,240.00, $0.00, $75.82
2019-07-01 23:00:00, $632.63, HOLD, $98,835.82, $1,240.00, $0.00, $75.82
2019-07-02 23:00:00, $633.74, BUY, $98,202.08, $1,873.74, $0.00, $75.82
2019-07-04 23:00:00, $636.35, HOLD, $98,202.08, $1,873.74, $0.00, $75.82
2019-07-07 23:00:00, $634.78, SELL, $100,106.42, $0.00, $1.04, $106.42
2019-07-08 23:00:00, $636.29, BUY, $99,470.13, $636.29, $0.00, $106.42
2019-07-09 23:00:00, $637.84, HOLD, $99,470.13, $636.29, $0.00, $106.42
2019-07-10 23:00:00, $641.66, BUY, $98,828.47, $1,277.95, $0.00, $106.42
2019-07-11 23:00:00, $641.38, SELL, $100,111.22, $0.00, $-0.28, $111.22
2019-07-14 23:00:00, $637.02, HOLD, $100,111.22, $0.00, $0.00, $111.22
2019-07-15 23:00:00, $638.14, BUY, $99,473.08, $638.14, $0.00, $111.22
2019-07-16 23:00:00, $635.83, SELL, $100,108.91, $0.00, $-2.31, $108.91
2019-07-17 23:00:00, $637.42, BUY, $99,471.49, $637.42, $0.00, $108.91
2019-07-18 23:00:00, $632.92, SELL, $100,104.41, $0.00, $-4.50, $104.41
2019-07-21 23:00:00, $643.92, BUY, $99,460.50, $643.92, $0.00, $104.41
