Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $604.34, BUY, $99,395.66, $604.34, $0.00, $0.00
2021-04-28 23:00:00, $600.13, SELL, $99,995.79, $0.00, $-4.21, $-4.21
2021-04-29 23:00:00, $592.41, HOLD, $99,995.79, $0.00, $0.00, $-4.21
2021-05-02 23:00:00, $583.61, SELL, $99,995.79, $0.00, $0.00, $-4.21
2021-05-03 23:00:00, $578.54, HOLD, $99,995.79, $0.00, $0.00, $-4.21
2021-05-04 23:00:00, $583.74, BUY, $99,412.05, $583.74, $0.00, $-4.21
2021-05-05 23:00:00, $579.03, SELL, $99,991.08, $0.00, $-4.71, $-8.92
2021-05-06 23:00:00, $573.00, HOLD, $99,991.08, $0.00, $0.00, $-8.92
2021-05-09 23:00:00, $556.75, SELL, $99,991.08, $0.00, $0.00, $-8.92
2021-05-10 23:00:00, $556.29, HOLD, $99,991.08, $0.00, $0.00, $-8.92
2021-05-11 23:00:00, $557.17, BUY, $99,433.91, $557.17, $0.00, $-8.92
2021-05-12 23:00:00, $560.68, HOLD, $99,433.91, $557.17, $0.00, $-8.92
2021-05-13 23:00:00, $565.99, BUY, $98,867.91, $1,123.16, $0.00, $-8.92
2021-05-16 23:00:00, $566.82, HOLD, $98,867.91, $1,123.16, $0.00, $-8.92
2021-05-17 23:00:00, $576.30, BUY, $98,291.62, $1,699.46, $0.00, $-8.92
2021-05-18 23:00:00, $583.71, HOLD, $98,291.62, $1,699.46, $0.00, $-8.92
2021-05-19 23:00:00, $594.69, BUY, $97,696.93, $2,294.15, $0.00, $-8.92
2021-05-20 23:00:00, $596.92, HOLD, $97,696.93, $2,294.15, $0.00, $-8.92
