Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-07 11:05:00, $601.24, BUY, $99,398.76, $601.24, $0.00, $0.00
2021-05-07 11:10:00, $600.62, SELL, $99,999.39, $0.00, $-0.61, $-0.61
2021-05-07 11:15:00, $600.01, HOLD, $99,999.39, $0.00, $0.00, $-0.61
2021-05-07 11:20:00, $599.67, SELL, $99,999.39, $0.00, $0.00, $-0.61
2021-05-07 11:25:00, $599.48, HOLD, $99,999.39, $0.00, $0.00, $-0.61
2021-05-07 11:30:00, $599.19, SELL, $99,999.39, $0.00, $0.00, $-0.61
2021-05-07 11:35:00, $599.21, BUY, $99,400.17, $599.21, $0.00, $-0.61
2021-05-07 11:40:00, $599.18, SELL, $99,999.36, $0.00, $-0.03, $-0.64
2021-05-07 11:55:00, $599.64, BUY, $99,399.71, $599.64, $0.00, $-0.64
2021-05-07 12:05:00, $599.31, SELL, $99,999.03, $0.00, $-0.33, $-0.97
2021-05-07 12:10:00, $599.03, HOLD, $99,999.03, $0.00, $0.00, $-0.97
2021-05-07 12:15:00, $598.78, SELL, $99,999.03, $0.00, $0.00, $-0.97
2021-05-07 12:20:00, $598.76, HOLD, $99,999.03, $0.00, $0.00, $-0.97
2021-05-07 12:25:00, $598.90, BUY, $99,400.12, $598.90, $0.00, $-0.97
2021-05-07 12:30:00, $598.78, SELL, $99,998.90, $0.00, $-0.12, $-1.10
2021-05-07 12:35:00, $598.64, HOLD, $99,998.90, $0.00, $0.00, $-1.10
2021-05-07 12:45:00, $598.23, SELL, $99,998.90, $0.00, $0.00, $-1.10
2021-05-07 12:50:00, $598.08, HOLD, $99,998.90, $0.00, $0.00, $-1.10
2021-05-07 12:55:00, $598.18, BUY, $99,400.72, $598.18, $0.00, $-1.10
2021-05-07 13:00:00, $598.47, HOLD, $99,400.72, $598.18, $0.00, $-1.10
2021-05-07 13:25:00, $598.18, SELL, $99,998.91, $0.00, $0.00, $-1.09
2021-05-07 13:30:00, $597.45, HOLD, $99,998.91, $0.00, $0.00, $-1.09
