Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $399.45, BUY, $99,600.55, $399.45, $0.00, $0.00
2021-04-28 23:00:00, $392.89, SELL, $99,993.45, $0.00, $-6.55, $-6.55
2021-04-29 23:00:00, $385.92, HOLD, $99,993.45, $0.00, $0.00, $-6.55
2021-05-02 23:00:00, $381.02, SELL, $99,993.45, $0.00, $0.00, $-6.55
2021-05-03 23:00:00, $378.04, HOLD, $99,993.45, $0.00, $0.00, $-6.55
2021-05-04 23:00:00, $379.84, BUY, $99,613.60, $379.84, $0.00, $-6.55
2021-05-05 23:00:00, $380.55, HOLD, $99,613.60, $379.84, $0.00, $-6.55
2021-05-06 23:00:00, $382.04, BUY, $99,231.57, $761.88, $0.00, $-6.55
2021-05-09 23:00:00, $378.28, SELL, $99,988.14, $0.00, $-3.75, $-11.86
2021-05-10 23:00:00, $375.83, HOLD, $99,988.14, $0.00, $0.00, $-11.86
2021-05-11 23:00:00, $375.65, SELL, $99,988.14, $0.00, $0.00, $-11.86
2021-05-12 23:00:00, $377.85, BUY, $99,610.28, $377.85, $0.00, $-11.86
2021-05-13 23:00:00, $382.28, HOLD, $99,610.28, $377.85, $0.00, $-11.86
2021-05-16 23:00:00, $384.07, BUY, $99,226.21, $761.92, $0.00, $-11.86
2021-05-17 23:00:00, $389.70, HOLD, $99,226.21, $761.92, $0.00, $-11.86
2021-05-18 23:00:00, $393.86, BUY, $98,832.35, $1,155.79, $0.00, $-11.86
2021-05-19 23:00:00, $398.39, HOLD, $98,832.35, $1,155.79, $0.00, $-11.86
2021-05-20 23:00:00, $398.64, BUY, $98,433.71, $1,554.43, $0.00, $-11.86
