Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-11 09:25:00, $379.16, BUY, $99,620.84, $379.16, $0.00, $0.00
2021-05-11 09:30:00, $378.51, SELL, $99,999.35, $0.00, $-0.66, $-0.66
2021-05-11 09:35:00, $379.12, BUY, $99,620.23, $379.12, $0.00, $-0.66
2021-05-11 09:40:00, $380.13, HOLD, $99,620.23, $379.12, $0.00, $-0.66
2021-05-11 09:45:00, $381.27, BUY, $99,238.96, $760.38, $0.00, $-0.66
2021-05-11 09:50:00, $381.40, HOLD, $99,238.96, $760.38, $0.00, $-0.66
2021-05-11 09:55:00, $381.46, BUY, $98,857.50, $1,141.84, $0.00, $-0.66
2021-05-11 10:00:00, $381.57, HOLD, $98,857.50, $1,141.84, $0.00, $-0.66
2021-05-11 10:05:00, $382.38, BUY, $98,475.12, $1,524.22, $0.00, $-0.66
2021-05-11 10:10:00, $383.29, HOLD, $98,475.12, $1,524.22, $0.00, $-0.66
2021-05-11 10:15:00, $384.08, BUY, $98,091.04, $1,908.30, $0.00, $-0.66
2021-05-11 10:20:00, $384.55, HOLD, $98,091.04, $1,908.30, $0.00, $-0.66
2021-05-11 10:25:00, $384.96, BUY, $97,706.08, $2,293.26, $0.00, $-0.66
2021-05-11 10:30:00, $384.96, BUY, $97,321.12, $2,678.23, $0.00, $-0.66
2021-05-11 10:35:00, $384.61, SELL, $100,013.37, $0.00, $-0.36, $13.37
2021-05-11 10:40:00, $384.34, HOLD, $100,013.37, $0.00, $0.00, $13.37
2021-05-11 10:45:00, $384.37, BUY, $99,629.00, $384.37, $0.00, $13.37
2021-05-11 10:55:00, $384.54, HOLD, $99,629.00, $384.37, $0.00, $13.37
2021-05-11 11:00:00, $384.50, SELL, $100,013.50, $0.00, $0.13, $13.50
2021-05-11 11:05:00, $384.13, HOLD, $100,013.50, $0.00, $0.00, $13.50
2021-05-11 11:10:00, $383.66, SELL, $100,013.50, $0.00, $0.00, $13.50
2021-05-11 11:15:00, $383.07, HOLD, $100,013.50, $0.00, $0.00, $13.50
2021-05-11 11:20:00, $382.54, SELL, $100,013.50, $0.00, $0.00, $13.50
2021-05-11 11:30:00, $381.96, HOLD, $100,013.50, $0.00, $0.00, $13.50
2021-05-11 11:35:00, $381.20, SELL, $100,013.50, $0.00, $0.00, $13.50
2021-05-11 11:40:00, $380.77, HOLD, $100,013.50, $0.00, $0.00, $13.50
2021-05-11 11:50:00, $380.86, BUY, $99,632.64, $380.86, $0.00, $13.50
2021-05-11 11:55:00, $381.54, HOLD, $99,632.64, $380.86, $0.00, $13.50
2021-05-11 12:05:00, $382.31, BUY, $99,250.33, $763.17, $0.00, $13.50
2021-05-11 12:25:00, $382.56, HOLD, $99,250.33, $763.17, $0.00, $13.50
2021-05-11 12:30:00, $382.50, SELL, $100,015.33, $0.00, $0.19, $15.33
2021-05-11 12:35:00, $382.19, HOLD, $100,015.33, $0.00, $0.00, $15.33
2021-05-11 12:40:00, $381.98, SELL, $100,015.33, $0.00, $0.00, $15.33
2021-05-11 12:45:00, $381.85, HOLD, $100,015.33, $0.00, $0.00, $15.33
2021-05-11 12:50:00, $382.11, BUY, $99,633.22, $382.11, $0.00, $15.33
2021-05-11 12:55:00, $382.27, HOLD, $99,633.22, $382.11, $0.00, $15.33
2021-05-11 13:00:00, $381.84, SELL, $100,015.06, $0.00, $-0.27, $15.06
2021-05-11 13:05:00, $381.09, HOLD, $100,015.06, $0.00, $0.00, $15.06
2021-05-11 13:10:00, $381.11, BUY, $99,633.94, $381.11, $0.00, $15.06
2021-05-11 13:15:00, $381.81, HOLD, $99,633.94, $381.11, $0.00, $15.06
2021-05-11 13:20:00, $382.32, BUY, $99,251.62, $763.44, $0.00, $15.06
2021-05-11 13:25:00, $381.92, SELL, $100,015.46, $0.00, $-0.40, $15.46
2021-05-11 13:30:00, $381.71, HOLD, $100,015.46, $0.00, $0.00, $15.46
2021-05-11 13:35:00, $381.63, SELL, $100,015.46, $0.00, $0.00, $15.46
2021-05-11 13:40:00, $381.77, BUY, $99,633.69, $381.77, $0.00, $15.46
2021-05-11 13:45:00, $381.78, HOLD, $99,633.69, $381.77, $0.00, $15.46
2021-05-11 13:55:00, $381.72, SELL, $100,015.42, $0.00, $-0.04, $15.42
2021-05-11 14:00:00, $381.66, HOLD, $100,015.42, $0.00, $0.00, $15.42
2021-05-11 14:05:00, $381.77, BUY, $99,633.65, $381.77, $0.00, $15.42
2021-05-11 14:10:00, $381.84, HOLD, $99,633.65, $381.77, $0.00, $15.42
2021-05-11 14:15:00, $382.28, BUY, $99,251.37, $764.05, $0.00, $15.42
2021-05-11 14:20:00, $382.09, SELL, $100,015.56, $0.00, $-0.19, $15.56
2021-05-11 14:25:00, $381.65, HOLD, $100,015.56, $0.00, $0.00, $15.56
2021-05-11 14:30:00, $380.93, SELL, $100,015.56, $0.00, $0.00, $15.56
2021-05-11 14:35:00, $380.79, HOLD, $100,015.56, $0.00, $0.00, $15.56
2021-05-11 14:40:00, $380.90, BUY, $99,634.65, $380.90, $0.00, $15.56
2021-05-11 14:45:00, $381.16, HOLD, $99,634.65, $380.90, $0.00, $15.56
2021-05-11 14:50:00, $379.80, SELL, $100,014.46, $0.00, $-1.10, $14.46
2021-05-11 14:55:00, $379.15, HOLD, $100,014.46, $0.00, $0.00, $14.46
2021-05-12 08:30:00, $378.36, SELL, $100,014.46, $0.00, $0.00, $14.46
2021-05-12 08:35:00, $379.83, BUY, $99,634.62, $379.83, $0.00, $14.46
2021-05-12 08:40:00, $380.70, HOLD, $99,634.62, $379.83, $0.00, $14.46
2021-05-12 08:45:00, $381.27, BUY, $99,253.35, $761.11, $0.00, $14.46
2021-05-12 08:50:00, $380.60, SELL, $100,014.55, $0.00, $-0.67, $14.55
