Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-28 23:00:00, $471.24, BUY, $99,528.76, $471.24, $0.00, $0.00
2019-05-29 23:00:00, $466.73, SELL, $99,995.49, $0.00, $-4.51, $-4.51
2019-05-30 23:00:00, $465.81, HOLD, $99,995.49, $0.00, $0.00, $-4.51
2019-06-02 23:00:00, $472.58, BUY, $99,522.91, $472.58, $0.00, $-4.51
2019-06-03 23:00:00, $481.46, HOLD, $99,522.91, $472.58, $0.00, $-4.51
2019-06-04 23:00:00, $489.67, BUY, $99,033.25, $962.25, $0.00, $-4.51
2019-06-05 23:00:00, $497.84, HOLD, $99,033.25, $962.25, $0.00, $-4.51
2019-06-06 23:00:00, $504.98, BUY, $98,528.27, $1,467.22, $0.00, $-4.51
2019-06-09 23:00:00, $505.91, HOLD, $98,528.27, $1,467.22, $0.00, $-4.51
2019-06-10 23:00:00, $504.59, SELL, $100,042.04, $0.00, $-0.39, $42.04
2019-06-11 23:00:00, $501.48, HOLD, $100,042.04, $0.00, $0.00, $42.04
2019-06-12 23:00:00, $503.25, BUY, $99,538.79, $503.25, $0.00, $42.04
2019-06-13 23:00:00, $507.15, HOLD, $99,538.79, $503.25, $0.00, $42.04
2019-06-16 23:00:00, $515.54, BUY, $99,023.25, $1,018.79, $0.00, $42.04
2019-06-17 23:00:00, $524.17, HOLD, $99,023.25, $1,018.79, $0.00, $42.04
2019-06-18 23:00:00, $527.41, BUY, $98,495.84, $1,546.20, $0.00, $42.04
2019-06-19 23:00:00, $528.48, HOLD, $98,495.84, $1,546.20, $0.00, $42.04
2019-06-20 23:00:00, $524.31, SELL, $100,068.77, $0.00, $-3.10, $68.77
2019-06-23 23:00:00, $519.61, HOLD, $100,068.77, $0.00, $0.00, $68.77
2019-06-24 23:00:00, $517.07, SELL, $100,068.77, $0.00, $0.00, $68.77
2019-06-25 23:00:00, $518.31, BUY, $99,550.46, $518.31, $0.00, $68.77
2019-06-26 23:00:00, $523.77, HOLD, $99,550.46, $518.31, $0.00, $68.77
2019-06-27 23:00:00, $527.72, BUY, $99,022.74, $1,046.03, $0.00, $68.77
2019-06-30 23:00:00, $531.76, HOLD, $99,022.74, $1,046.03, $0.00, $68.77
2019-07-01 23:00:00, $534.46, BUY, $98,488.28, $1,580.49, $0.00, $68.77
2019-07-02 23:00:00, $535.62, HOLD, $98,488.28, $1,580.49, $0.00, $68.77
2019-07-04 23:00:00, $532.92, SELL, $100,087.03, $0.00, $-1.54, $87.03
2019-07-07 23:00:00, $531.30, HOLD, $100,087.03, $0.00, $0.00, $87.03
2019-07-08 23:00:00, $532.19, BUY, $99,554.84, $532.19, $0.00, $87.03
2019-07-09 23:00:00, $531.52, SELL, $100,086.36, $0.00, $-0.67, $86.36
2019-07-10 23:00:00, $529.93, HOLD, $100,086.36, $0.00, $0.00, $86.36
2019-07-11 23:00:00, $523.20, SELL, $100,086.36, $0.00, $0.00, $86.36
2019-07-14 23:00:00, $522.27, HOLD, $100,086.36, $0.00, $0.00, $86.36
2019-07-15 23:00:00, $525.12, BUY, $99,561.23, $525.12, $0.00, $86.36
2019-07-16 23:00:00, $529.53, HOLD, $99,561.23, $525.12, $0.00, $86.36
2019-07-17 23:00:00, $533.49, BUY, $99,027.74, $1,058.62, $0.00, $86.36
2019-07-18 23:00:00, $533.99, HOLD, $99,027.74, $1,058.62, $0.00, $86.36
2019-07-21 23:00:00, $538.73, BUY, $98,489.01, $1,597.35, $0.00, $86.36
2019-07-22 23:00:00, $537.48, SELL, $100,101.45, $0.00, $-1.25, $101.45
2019-07-23 23:00:00, $534.03, HOLD, $100,101.45, $0.00, $0.00, $101.45
2019-07-24 23:00:00, $529.55, SELL, $100,101.45, $0.00, $0.00, $101.45
2019-07-25 23:00:00, $529.59, BUY, $99,571.86, $529.59, $0.00, $101.45
2019-07-28 23:00:00, $526.80, SELL, $100,098.66, $0.00, $-2.79, $98.66
2019-07-29 23:00:00, $525.00, HOLD, $100,098.66, $0.00, $0.00, $98.66
2019-07-30 23:00:00, $518.99, SELL, $100,098.66, $0.00, $0.00, $98.66
2019-07-31 23:00:00, $509.72, HOLD, $100,098.66, $0.00, $0.00, $98.66
2019-08-01 23:00:00, $502.79, SELL, $100,098.66, $0.00, $0.00, $98.66
2019-08-04 23:00:00, $500.01, HOLD, $100,098.66, $0.00, $0.00, $98.66
2019-08-05 23:00:00, $509.46, BUY, $99,589.20, $509.46, $0.00, $98.66
2019-08-06 23:00:00, $513.56, HOLD, $99,589.20, $509.46, $0.00, $98.66
2019-08-07 23:00:00, $515.07, BUY, $99,074.13, $1,024.53, $0.00, $98.66
2019-08-08 23:00:00, $514.50, SELL, $100,103.13, $0.00, $-0.57, $103.13
2019-08-11 23:00:00, $509.39, HOLD, $100,103.13, $0.00, $0.00, $103.13
2019-08-12 23:00:00, $506.05, SELL, $100,103.13, $0.00, $0.00, $103.13
2019-08-13 23:00:00, $498.47, HOLD, $100,103.13, $0.00, $0.00, $103.13
2019-08-14 23:00:00, $496.81, SELL, $100,103.13, $0.00, $0.00, $103.13
2019-08-15 23:00:00, $496.12, HOLD, $100,103.13, $0.00, $0.00, $103.13
2019-08-18 23:00:00, $498.07, BUY, $99,605.06, $498.07, $0.00, $103.13
2019-08-19 23:00:00, $499.66, HOLD, $99,605.06, $498.07, $0.00, $103.13
2019-08-20 23:00:00, $495.21, SELL, $100,100.27, $0.00, $-2.86, $100.27
2019-08-21 23:00:00, $491.96, HOLD, $100,100.27, $0.00, $0.00, $100.27
2019-08-22 23:00:00, $490.16, SELL, $100,100.27, $0.00, $0.00, $100.27
2019-08-25 23:00:00, $495.76, BUY, $99,604.51, $495.76, $0.00, $100.27
2019-08-26 23:00:00, $501.31, HOLD, $99,604.51, $495.76, $0.00, $100.27
2019-08-27 23:00:00, $506.82, BUY, $99,097.69, $1,002.58, $0.00, $100.27
2019-08-28 23:00:00, $504.38, SELL, $100,106.45, $0.00, $-2.44, $106.45
2019-08-29 23:00:00, $500.56, HOLD, $100,106.45, $0.00, $0.00, $106.45
2019-09-02 23:00:00, $499.55, SELL, $100,106.45, $0.00, $0.00, $106.45
2019-09-03 23:00:00, $503.36, BUY, $99,603.09, $503.36, $0.00, $106.45
2019-09-04 23:00:00, $503.50, HOLD, $99,603.09, $503.36, $0.00, $106.45
2019-09-05 23:00:00, $501.55, SELL, $100,104.64, $0.00, $-1.81, $104.64
2019-09-08 23:00:00, $507.33, BUY, $99,597.31, $507.33, $0.00, $104.64
2019-09-09 23:00:00, $516.09, HOLD, $99,597.31, $507.33, $0.00, $104.64
2019-09-10 23:00:00, $523.01, BUY, $99,074.30, $1,030.34, $0.00, $104.64
2019-09-11 23:00:00, $523.39, HOLD, $99,074.30, $1,030.34, $0.00, $104.64
2019-09-12 23:00:00, $525.76, BUY, $98,548.54, $1,556.10, $0.00, $104.64
2019-09-15 23:00:00, $528.37, HOLD, $98,548.54, $1,556.10, $0.00, $104.64
