Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2019-05-27 23:00:00, $251.10, BUY, $99,748.90, $251.10, $0.00, $0.00
2019-05-28 23:00:00, $247.50, SELL, $99,996.40, $0.00, $-3.60, $-3.60
2019-05-29 23:00:00, $243.64, HOLD, $99,996.40, $0.00, $0.00, $-3.60
2019-05-30 23:00:00, $243.36, SELL, $99,996.40, $0.00, $0.00, $-3.60
2019-06-02 23:00:00, $245.78, BUY, $99,750.62, $245.78, $0.00, $-3.60
2019-06-03 23:00:00, $250.83, HOLD, $99,750.62, $245.78, $0.00, $-3.60
2019-06-04 23:00:00, $254.26, BUY, $99,496.36, $500.04, $0.00, $-3.60
2019-06-05 23:00:00, $257.06, HOLD, $99,496.36, $500.04, $0.00, $-3.60
2019-06-06 23:00:00, $258.27, BUY, $99,238.09, $758.32, $0.00, $-3.60
2019-06-09 23:00:00, $258.25, SELL, $100,012.83, $0.00, $-0.02, $12.83
2019-06-10 23:00:00, $257.15, HOLD, $100,012.83, $0.00, $0.00, $12.83
2019-06-11 23:00:00, $256.25, SELL, $100,012.83, $0.00, $0.00, $12.83
2019-06-12 23:00:00, $255.37, HOLD, $100,012.83, $0.00, $0.00, $12.83
2019-06-13 23:00:00, $255.74, BUY, $99,757.08, $255.74, $0.00, $12.83
2019-06-16 23:00:00, $258.58, HOLD, $99,757.08, $255.74, $0.00, $12.83
2019-06-17 23:00:00, $262.54, BUY, $99,494.54, $518.28, $0.00, $12.83
2019-06-18 23:00:00, $263.59, HOLD, $99,494.54, $518.28, $0.00, $12.83
2019-06-19 23:00:00, $263.45, SELL, $100,021.44, $0.00, $0.91, $21.44
2019-06-20 23:00:00, $260.41, HOLD, $100,021.44, $0.00, $0.00, $21.44
2019-06-23 23:00:00, $258.73, SELL, $100,021.44, $0.00, $0.00, $21.44
2019-06-24 23:00:00, $257.37, HOLD, $100,021.44, $0.00, $0.00, $21.44
2019-06-25 23:00:00, $258.64, BUY, $99,762.80, $258.64, $0.00, $21.44
2019-06-26 23:00:00, $261.22, HOLD, $99,762.80, $258.64, $0.00, $21.44
2019-06-27 23:00:00, $263.92, BUY, $99,498.89, $522.56, $0.00, $21.44
2019-06-30 23:00:00, $266.84, HOLD, $99,498.89, $522.56, $0.00, $21.44
2019-07-01 23:00:00, $268.99, BUY, $99,229.90, $791.54, $0.00, $21.44
2019-07-02 23:00:00, $270.60, HOLD, $99,229.90, $791.54, $0.00, $21.44
2019-07-04 23:00:00, $270.79, BUY, $98,959.11, $1,062.34, $0.00, $21.44
2019-07-07 23:00:00, $272.16, HOLD, $98,959.11, $1,062.34, $0.00, $21.44
2019-07-08 23:00:00, $274.53, BUY, $98,684.58, $1,336.87, $0.00, $21.44
2019-07-09 23:00:00, $278.19, HOLD, $98,684.58, $1,336.87, $0.00, $21.44
