Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $130.66, BUY, $99,869.34, $130.66, $0.00, $0.00
2021-04-28 23:00:00, $127.98, SELL, $99,997.33, $0.00, $-2.67, $-2.67
2021-04-29 23:00:00, $124.89, HOLD, $99,997.33, $0.00, $0.00, $-2.67
2021-05-02 23:00:00, $122.92, SELL, $99,997.33, $0.00, $0.00, $-2.67
2021-05-03 23:00:00, $122.47, HOLD, $99,997.33, $0.00, $0.00, $-2.67
2021-05-04 23:00:00, $122.87, BUY, $99,874.46, $122.87, $0.00, $-2.67
2021-05-05 23:00:00, $122.04, SELL, $99,996.50, $0.00, $-0.83, $-3.50
2021-05-06 23:00:00, $121.74, HOLD, $99,996.50, $0.00, $0.00, $-3.50
2021-05-09 23:00:00, $119.22, SELL, $99,996.50, $0.00, $0.00, $-3.50
2021-05-10 23:00:00, $117.57, HOLD, $99,996.50, $0.00, $0.00, $-3.50
2021-05-11 23:00:00, $116.49, SELL, $99,996.50, $0.00, $0.00, $-3.50
2021-05-12 23:00:00, $116.92, BUY, $99,879.58, $116.92, $0.00, $-3.50
2021-05-13 23:00:00, $117.99, HOLD, $99,879.58, $116.92, $0.00, $-3.50
2021-05-16 23:00:00, $118.92, BUY, $99,760.66, $235.84, $0.00, $-3.50
2021-05-17 23:00:00, $120.86, HOLD, $99,760.66, $235.84, $0.00, $-3.50
2021-05-18 23:00:00, $122.54, BUY, $99,638.12, $358.38, $0.00, $-3.50
2021-05-19 23:00:00, $123.55, HOLD, $99,638.12, $358.38, $0.00, $-3.50
2021-05-20 23:00:00, $123.60, BUY, $99,514.52, $481.98, $0.00, $-3.50
