Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $151.28, BUY, $99,848.72, $151.28, $0.00, $0.00
2021-05-25 11:00:00, $150.94, SELL, $99,999.66, $0.00, $-0.34, $-0.34
2021-05-25 11:15:00, $150.90, HOLD, $99,999.66, $0.00, $0.00, $-0.34
2021-05-25 11:30:00, $151.07, BUY, $99,848.59, $151.07, $0.00, $-0.34
2021-05-25 11:45:00, $151.34, HOLD, $99,848.59, $151.07, $0.00, $-0.34
2021-05-25 12:00:00, $151.33, SELL, $99,999.92, $0.00, $0.26, $-0.08
2021-05-25 12:15:00, $151.26, HOLD, $99,999.92, $0.00, $0.00, $-0.08
2021-05-25 12:30:00, $150.85, SELL, $99,999.92, $0.00, $0.00, $-0.08
2021-05-25 12:45:00, $150.62, HOLD, $99,999.92, $0.00, $0.00, $-0.08
2021-05-25 13:00:00, $150.46, SELL, $99,999.92, $0.00, $0.00, $-0.08
2021-05-25 13:15:00, $150.52, BUY, $99,849.41, $150.52, $0.00, $-0.08
2021-05-25 13:30:00, $150.58, HOLD, $99,849.41, $150.52, $0.00, $-0.08
2021-05-25 13:45:00, $150.71, BUY, $99,698.69, $301.23, $0.00, $-0.08
2021-05-25 14:00:00, $150.90, HOLD, $99,698.69, $301.23, $0.00, $-0.08
2021-05-25 14:15:00, $150.90, HOLD, $99,698.69, $301.23, $0.00, $-0.08
2021-05-25 14:30:00, $151.08, BUY, $99,547.61, $452.31, $0.00, $-0.08
2021-05-25 14:45:00, $151.13, HOLD, $99,547.61, $452.31, $0.00, $-0.08
2021-05-26 08:30:00, $151.34, BUY, $99,396.27, $603.65, $0.00, $-0.08
2021-05-26 08:45:00, $151.44, HOLD, $99,396.27, $603.65, $0.00, $-0.08
2021-05-26 09:00:00, $151.71, BUY, $99,244.56, $755.36, $0.00, $-0.08
2021-05-26 09:15:00, $152.08, HOLD, $99,244.56, $755.36, $0.00, $-0.08
2021-05-26 09:30:00, $152.28, BUY, $99,092.28, $907.64, $0.00, $-0.08
2021-05-26 09:45:00, $152.42, HOLD, $99,092.28, $907.64, $0.00, $-0.08
