Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $142.49, BUY, $99,857.51, $142.49, $0.00, $0.00
2021-04-28 23:00:00, $141.73, SELL, $99,999.24, $0.00, $-0.76, $-0.76
2021-04-29 23:00:00, $140.69, HOLD, $99,999.24, $0.00, $0.00, $-0.76
2021-05-02 23:00:00, $137.83, SELL, $99,999.24, $0.00, $0.00, $-0.76
2021-05-03 23:00:00, $135.77, HOLD, $99,999.24, $0.00, $0.00, $-0.76
2021-05-04 23:00:00, $136.89, BUY, $99,862.35, $136.89, $0.00, $-0.76
2021-05-05 23:00:00, $137.23, HOLD, $99,862.35, $136.89, $0.00, $-0.76
2021-05-06 23:00:00, $138.25, BUY, $99,724.10, $275.14, $0.00, $-0.76
2021-05-09 23:00:00, $140.02, HOLD, $99,724.10, $275.14, $0.00, $-0.76
2021-05-10 23:00:00, $142.88, BUY, $99,581.22, $418.02, $0.00, $-0.76
2021-05-11 23:00:00, $145.67, HOLD, $99,581.22, $418.02, $0.00, $-0.76
2021-05-12 23:00:00, $146.75, BUY, $99,434.48, $564.76, $0.00, $-0.76
2021-05-13 23:00:00, $147.98, HOLD, $99,434.48, $564.76, $0.00, $-0.76
2021-05-16 23:00:00, $148.39, BUY, $99,286.09, $713.15, $0.00, $-0.76
2021-05-17 23:00:00, $150.83, HOLD, $99,286.09, $713.15, $0.00, $-0.76
2021-05-18 23:00:00, $152.48, BUY, $99,133.61, $865.63, $0.00, $-0.76
2021-05-19 23:00:00, $154.14, HOLD, $99,133.61, $865.63, $0.00, $-0.76
2021-05-20 23:00:00, $152.58, SELL, $100,049.09, $0.00, $0.10, $49.09
