Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-19 10:45:00, $90.18, BUY, $99,909.82, $90.18, $0.00, $0.00
2021-05-19 11:00:00, $90.15, SELL, $99,999.97, $0.00, $-0.03, $-0.03
2021-05-19 11:15:00, $90.13, HOLD, $99,999.97, $0.00, $0.00, $-0.03
2021-05-19 11:30:00, $90.19, BUY, $99,909.78, $90.19, $0.00, $-0.03
2021-05-19 11:45:00, $90.22, HOLD, $99,909.78, $90.19, $0.00, $-0.03
2021-05-19 12:00:00, $90.17, SELL, $99,999.95, $0.00, $-0.02, $-0.05
2021-05-19 12:15:00, $90.11, HOLD, $99,999.95, $0.00, $0.00, $-0.05
2021-05-19 12:30:00, $90.03, SELL, $99,999.95, $0.00, $0.00, $-0.05
2021-05-19 12:45:00, $90.16, BUY, $99,909.79, $90.16, $0.00, $-0.05
2021-05-19 13:00:00, $90.17, HOLD, $99,909.79, $90.16, $0.00, $-0.05
2021-05-19 13:15:00, $90.25, BUY, $99,819.54, $180.41, $0.00, $-0.05
2021-05-19 13:30:00, $90.25, HOLD, $99,819.54, $180.41, $0.00, $-0.05
2021-05-19 13:45:00, $90.38, BUY, $99,729.16, $270.78, $0.00, $-0.05
2021-05-19 14:00:00, $90.45, HOLD, $99,729.16, $270.78, $0.00, $-0.05
2021-05-19 14:15:00, $90.58, BUY, $99,638.58, $361.37, $0.00, $-0.05
2021-05-19 14:30:00, $90.83, HOLD, $99,638.58, $361.37, $0.00, $-0.05
2021-05-19 14:45:00, $91.08, BUY, $99,547.50, $452.45, $0.00, $-0.05
2021-05-20 08:30:00, $91.31, HOLD, $99,547.50, $452.45, $0.00, $-0.05
2021-05-20 08:45:00, $91.39, BUY, $99,456.10, $543.84, $0.00, $-0.05
2021-05-20 09:00:00, $91.58, HOLD, $99,456.10, $543.84, $0.00, $-0.05
2021-05-20 09:15:00, $91.73, BUY, $99,364.37, $635.57, $0.00, $-0.05
2021-05-20 09:30:00, $91.85, HOLD, $99,364.37, $635.57, $0.00, $-0.05
2021-05-20 09:45:00, $91.94, BUY, $99,272.43, $727.52, $0.00, $-0.05
2021-05-20 10:00:00, $91.98, HOLD, $99,272.43, $727.52, $0.00, $-0.05
2021-05-20 10:15:00, $92.05, BUY, $99,180.38, $819.56, $0.00, $-0.05
2021-05-20 10:30:00, $92.07, HOLD, $99,180.38, $819.56, $0.00, $-0.05
2021-05-20 10:45:00, $92.19, BUY, $99,088.19, $911.75, $0.00, $-0.05
2021-05-20 11:00:00, $92.31, HOLD, $99,088.19, $911.75, $0.00, $-0.05
2021-05-20 11:15:00, $92.43, BUY, $98,995.76, $1,004.18, $0.00, $-0.05
2021-05-20 11:30:00, $92.51, HOLD, $98,995.76, $1,004.18, $0.00, $-0.05
2021-05-20 11:45:00, $92.54, BUY, $98,903.22, $1,096.72, $0.00, $-0.05
2021-05-20 12:00:00, $92.57, HOLD, $98,903.22, $1,096.72, $0.00, $-0.05
2021-05-20 12:15:00, $92.61, BUY, $98,810.62, $1,189.33, $0.00, $-0.05
2021-05-20 12:30:00, $92.69, HOLD, $98,810.62, $1,189.33, $0.00, $-0.05
2021-05-20 12:45:00, $92.75, BUY, $98,717.86, $1,282.08, $0.00, $-0.05
2021-05-20 13:00:00, $92.83, HOLD, $98,717.86, $1,282.08, $0.00, $-0.05
2021-05-20 13:15:00, $92.80, SELL, $100,017.04, $0.00, $0.05, $17.04
2021-05-20 13:30:00, $92.76, HOLD, $100,017.04, $0.00, $0.00, $17.04
2021-05-20 13:45:00, $92.73, SELL, $100,017.04, $0.00, $0.00, $17.04
2021-05-20 14:00:00, $92.67, HOLD, $100,017.04, $0.00, $0.00, $17.04
2021-05-20 14:15:00, $92.62, SELL, $100,017.04, $0.00, $0.00, $17.04
2021-05-20 14:30:00, $92.45, HOLD, $100,017.04, $0.00, $0.00, $17.04
2021-05-20 14:45:00, $92.41, SELL, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 08:30:00, $92.35, HOLD, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 08:45:00, $92.32, SELL, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 09:00:00, $92.32, HOLD, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 09:15:00, $92.26, SELL, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 09:30:00, $92.23, HOLD, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 09:45:00, $92.08, SELL, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 10:00:00, $91.94, HOLD, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 10:15:00, $91.81, SELL, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 10:30:00, $91.67, HOLD, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 10:45:00, $91.60, SELL, $100,017.04, $0.00, $0.00, $17.04
2021-05-21 11:00:00, $91.63, BUY, $99,925.41, $91.63, $0.00, $17.04
2021-05-21 11:15:00, $91.71, HOLD, $99,925.41, $91.63, $0.00, $17.04
2021-05-21 11:30:00, $91.80, BUY, $99,833.61, $183.43, $0.00, $17.04
2021-05-21 11:45:00, $91.80, SELL, $100,017.20, $0.00, $-0.00, $17.20
2021-05-21 12:00:00, $91.82, BUY, $99,925.38, $91.82, $0.00, $17.20
2021-05-21 12:15:00, $91.84, HOLD, $99,925.38, $91.82, $0.00, $17.20
2021-05-21 12:30:00, $91.88, BUY, $99,833.50, $183.70, $0.00, $17.20
2021-05-21 12:45:00, $91.87, SELL, $100,017.25, $0.00, $-0.01, $17.25
2021-05-21 13:00:00, $91.85, HOLD, $100,017.25, $0.00, $0.00, $17.25
2021-05-21 13:15:00, $91.80, SELL, $100,017.25, $0.00, $0.00, $17.25
2021-05-21 13:30:00, $91.85, BUY, $99,925.39, $91.85, $0.00, $17.25
2021-05-21 13:45:00, $91.96, HOLD, $99,925.39, $91.85, $0.00, $17.25
2021-05-21 14:00:00, $92.05, BUY, $99,833.34, $183.90, $0.00, $17.25
2021-05-21 14:15:00, $92.05, HOLD, $99,833.34, $183.90, $0.00, $17.25
2021-05-21 14:30:00, $92.23, BUY, $99,741.11, $276.13, $0.00, $17.25
2021-05-21 14:45:00, $92.39, HOLD, $99,741.11, $276.13, $0.00, $17.25
2021-05-24 08:30:00, $92.67, BUY, $99,648.45, $368.80, $0.00, $17.25
2021-05-24 08:45:00, $92.77, HOLD, $99,648.45, $368.80, $0.00, $17.25
2021-05-24 09:00:00, $92.93, BUY, $99,555.52, $461.73, $0.00, $17.25
2021-05-24 09:15:00, $93.07, HOLD, $99,555.52, $461.73, $0.00, $17.25
2021-05-24 09:30:00, $93.11, BUY, $99,462.41, $554.84, $0.00, $17.25
2021-05-24 09:45:00, $93.17, HOLD, $99,462.41, $554.84, $0.00, $17.25
2021-05-24 10:00:00, $93.23, BUY, $99,369.18, $648.07, $0.00, $17.25
2021-05-24 10:15:00, $93.37, HOLD, $99,369.18, $648.07, $0.00, $17.25
2021-05-24 10:30:00, $93.41, BUY, $99,275.76, $741.48, $0.00, $17.25
2021-05-24 10:45:00, $93.45, HOLD, $99,275.76, $741.48, $0.00, $17.25
2021-05-24 11:00:00, $93.50, BUY, $99,182.27, $834.98, $0.00, $17.25
2021-05-24 11:15:00, $93.62, HOLD, $99,182.27, $834.98, $0.00, $17.25
2021-05-24 11:30:00, $93.68, BUY, $99,088.59, $928.66, $0.00, $17.25
