Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $132.89, BUY, $99,867.11, $132.89, $0.00, $0.00
2021-04-28 23:00:00, $131.63, SELL, $99,998.74, $0.00, $-1.26, $-1.26
2021-04-29 23:00:00, $129.26, HOLD, $99,998.74, $0.00, $0.00, $-1.26
2021-05-02 23:00:00, $127.60, SELL, $99,998.74, $0.00, $0.00, $-1.26
2021-05-03 23:00:00, $126.72, HOLD, $99,998.74, $0.00, $0.00, $-1.26
2021-05-04 23:00:00, $127.65, BUY, $99,871.09, $127.65, $0.00, $-1.26
2021-05-05 23:00:00, $126.74, SELL, $99,997.83, $0.00, $-0.91, $-2.17
2021-05-06 23:00:00, $126.37, HOLD, $99,997.83, $0.00, $0.00, $-2.17
2021-05-09 23:00:00, $123.92, SELL, $99,997.83, $0.00, $0.00, $-2.17
2021-05-10 23:00:00, $123.23, HOLD, $99,997.83, $0.00, $0.00, $-2.17
2021-05-11 23:00:00, $122.71, SELL, $99,997.83, $0.00, $0.00, $-2.17
2021-05-12 23:00:00, $122.73, BUY, $99,875.10, $122.73, $0.00, $-2.17
2021-05-13 23:00:00, $122.44, SELL, $99,997.54, $0.00, $-0.29, $-2.46
2021-05-16 23:00:00, $121.79, HOLD, $99,997.54, $0.00, $0.00, $-2.46
2021-05-17 23:00:00, $122.95, BUY, $99,874.59, $122.95, $0.00, $-2.46
2021-05-18 23:00:00, $123.71, HOLD, $99,874.59, $122.95, $0.00, $-2.46
2021-05-19 23:00:00, $125.04, BUY, $99,749.55, $247.99, $0.00, $-2.46
2021-05-20 23:00:00, $125.77, HOLD, $99,749.55, $247.99, $0.00, $-2.46
