Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $127.55, BUY, $99,872.45, $127.55, $0.00, $0.00
2021-05-25 11:00:00, $127.48, SELL, $99,999.93, $0.00, $-0.07, $-0.07
2021-05-25 11:15:00, $127.35, HOLD, $99,999.93, $0.00, $0.00, $-0.07
2021-05-25 11:30:00, $127.29, SELL, $99,999.93, $0.00, $0.00, $-0.07
2021-05-25 11:45:00, $127.33, BUY, $99,872.60, $127.33, $0.00, $-0.07
2021-05-25 12:00:00, $127.40, HOLD, $99,872.60, $127.33, $0.00, $-0.07
2021-05-25 12:15:00, $127.54, BUY, $99,745.06, $254.87, $0.00, $-0.07
2021-05-25 12:30:00, $127.56, HOLD, $99,745.06, $254.87, $0.00, $-0.07
2021-05-25 12:45:00, $127.55, SELL, $100,000.16, $0.00, $0.01, $0.16
2021-05-25 13:00:00, $127.46, HOLD, $100,000.16, $0.00, $0.00, $0.16
2021-05-25 13:15:00, $127.39, SELL, $100,000.16, $0.00, $0.00, $0.16
2021-05-25 13:30:00, $127.40, BUY, $99,872.75, $127.40, $0.00, $0.16
2021-05-25 13:45:00, $127.46, HOLD, $99,872.75, $127.40, $0.00, $0.16
2021-05-25 14:00:00, $127.52, BUY, $99,745.23, $254.92, $0.00, $0.16
2021-05-25 14:15:00, $127.53, HOLD, $99,745.23, $254.92, $0.00, $0.16
2021-05-25 14:30:00, $127.87, BUY, $99,617.36, $382.80, $0.00, $0.16
2021-05-25 14:45:00, $128.29, HOLD, $99,617.36, $382.80, $0.00, $0.16
2021-05-26 08:30:00, $128.54, BUY, $99,488.82, $511.34, $0.00, $0.16
2021-05-26 08:45:00, $128.41, SELL, $100,002.44, $0.00, $-0.14, $2.44
2021-05-26 09:00:00, $128.16, HOLD, $100,002.44, $0.00, $0.00, $2.44
2021-05-26 09:15:00, $128.17, BUY, $99,874.28, $128.17, $0.00, $2.44
2021-05-26 09:30:00, $128.06, SELL, $100,002.33, $0.00, $-0.11, $2.33
2021-05-26 09:45:00, $127.92, HOLD, $100,002.33, $0.00, $0.00, $2.33
