Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $225.31, BUY, $99,774.69, $225.31, $0.00, $0.00
2021-05-25 11:00:00, $225.31, SELL, $99,999.99, $0.00, $-0.01, $-0.01
2021-05-25 11:15:00, $225.27, HOLD, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 11:30:00, $225.11, SELL, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 11:45:00, $224.99, HOLD, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 12:00:00, $224.84, SELL, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 12:15:00, $224.72, HOLD, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 12:30:00, $224.66, SELL, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 12:45:00, $224.66, HOLD, $99,999.99, $0.00, $0.00, $-0.01
2021-05-25 13:00:00, $224.69, BUY, $99,775.30, $224.69, $0.00, $-0.01
2021-05-25 13:15:00, $224.48, SELL, $99,999.78, $0.00, $-0.21, $-0.22
2021-05-25 13:30:00, $224.31, HOLD, $99,999.78, $0.00, $0.00, $-0.22
2021-05-25 13:45:00, $224.25, SELL, $99,999.78, $0.00, $0.00, $-0.22
2021-05-25 14:00:00, $224.32, BUY, $99,775.46, $224.32, $0.00, $-0.22
2021-05-25 14:15:00, $224.49, HOLD, $99,775.46, $224.32, $0.00, $-0.22
2021-05-25 14:30:00, $224.76, BUY, $99,550.70, $449.08, $0.00, $-0.22
2021-05-25 14:45:00, $225.03, HOLD, $99,550.70, $449.08, $0.00, $-0.22
2021-05-26 08:30:00, $225.10, BUY, $99,325.60, $674.18, $0.00, $-0.22
2021-05-26 08:45:00, $224.76, SELL, $99,999.89, $0.00, $-0.33, $-0.11
2021-05-26 09:00:00, $224.53, HOLD, $99,999.89, $0.00, $0.00, $-0.11
2021-05-26 09:15:00, $224.29, SELL, $99,999.89, $0.00, $0.00, $-0.11
2021-05-26 09:30:00, $224.22, HOLD, $99,999.89, $0.00, $0.00, $-0.11
2021-05-26 09:45:00, $224.06, SELL, $99,999.89, $0.00, $0.00, $-0.11
