Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 10:45:00, $137.93, BUY, $99,862.07, $137.93, $0.00, $0.00
2021-05-25 11:00:00, $137.85, SELL, $99,999.92, $0.00, $-0.08, $-0.08
2021-05-25 11:15:00, $137.75, HOLD, $99,999.92, $0.00, $0.00, $-0.08
2021-05-25 11:30:00, $137.84, BUY, $99,862.08, $137.84, $0.00, $-0.08
2021-05-25 11:45:00, $137.99, HOLD, $99,862.08, $137.84, $0.00, $-0.08
2021-05-25 12:00:00, $138.18, BUY, $99,723.90, $276.02, $0.00, $-0.08
2021-05-25 12:15:00, $138.26, HOLD, $99,723.90, $276.02, $0.00, $-0.08
2021-05-25 12:30:00, $138.31, BUY, $99,585.58, $414.34, $0.00, $-0.08
2021-05-25 12:45:00, $138.33, HOLD, $99,585.58, $414.34, $0.00, $-0.08
2021-05-25 13:00:00, $138.26, SELL, $100,000.37, $0.00, $-0.05, $0.37
2021-05-25 13:15:00, $138.04, HOLD, $100,000.37, $0.00, $0.00, $0.37
2021-05-25 13:30:00, $137.79, SELL, $100,000.37, $0.00, $0.00, $0.37
2021-05-25 13:45:00, $137.65, HOLD, $100,000.37, $0.00, $0.00, $0.37
2021-05-25 14:00:00, $137.63, SELL, $100,000.37, $0.00, $0.00, $0.37
2021-05-25 14:15:00, $137.64, BUY, $99,862.73, $137.64, $0.00, $0.37
2021-05-25 14:30:00, $137.87, HOLD, $99,862.73, $137.64, $0.00, $0.37
2021-05-25 14:45:00, $137.69, SELL, $100,000.42, $0.00, $0.05, $0.42
2021-05-26 08:30:00, $137.77, BUY, $99,862.65, $137.77, $0.00, $0.42
2021-05-26 08:45:00, $137.74, SELL, $100,000.39, $0.00, $-0.03, $0.39
2021-05-26 09:00:00, $138.11, BUY, $99,862.28, $138.11, $0.00, $0.39
2021-05-26 09:15:00, $138.26, HOLD, $99,862.28, $138.11, $0.00, $0.39
2021-05-26 09:30:00, $138.14, SELL, $100,000.42, $0.00, $0.04, $0.42
2021-05-26 09:45:00, $137.81, HOLD, $100,000.42, $0.00, $0.00, $0.42
