Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $134.61, BUY, $99,865.39, $134.61, $0.00, $0.00
2021-04-28 23:00:00, $133.65, SELL, $99,999.04, $0.00, $-0.96, $-0.96
2021-04-29 23:00:00, $131.42, HOLD, $99,999.04, $0.00, $0.00, $-0.96
2021-05-02 23:00:00, $130.61, SELL, $99,999.04, $0.00, $0.00, $-0.96
2021-05-03 23:00:00, $130.24, HOLD, $99,999.04, $0.00, $0.00, $-0.96
2021-05-04 23:00:00, $131.64, BUY, $99,867.40, $131.64, $0.00, $-0.96
2021-05-05 23:00:00, $129.78, SELL, $99,997.19, $0.00, $-1.85, $-2.81
2021-05-06 23:00:00, $127.05, HOLD, $99,997.19, $0.00, $0.00, $-2.81
2021-05-09 23:00:00, $121.06, SELL, $99,997.19, $0.00, $0.00, $-2.81
2021-05-10 23:00:00, $119.46, HOLD, $99,997.19, $0.00, $0.00, $-2.81
2021-05-11 23:00:00, $119.88, BUY, $99,877.31, $119.88, $0.00, $-2.81
2021-05-12 23:00:00, $122.76, HOLD, $99,877.31, $119.88, $0.00, $-2.81
2021-05-13 23:00:00, $123.39, BUY, $99,753.92, $243.27, $0.00, $-2.81
2021-05-16 23:00:00, $123.42, HOLD, $99,753.92, $243.27, $0.00, $-2.81
2021-05-17 23:00:00, $125.65, BUY, $99,628.26, $368.92, $0.00, $-2.81
2021-05-18 23:00:00, $127.93, HOLD, $99,628.26, $368.92, $0.00, $-2.81
2021-05-19 23:00:00, $131.17, BUY, $99,497.10, $500.09, $0.00, $-2.81
2021-05-20 23:00:00, $133.58, HOLD, $99,497.10, $500.09, $0.00, $-2.81
