Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $212.79, BUY, $99,787.21, $212.79, $0.00, $0.00
2021-04-28 23:00:00, $209.12, SELL, $99,996.32, $0.00, $-3.68, $-3.68
2021-04-29 23:00:00, $205.07, HOLD, $99,996.32, $0.00, $0.00, $-3.68
2021-05-02 23:00:00, $200.16, SELL, $99,996.32, $0.00, $0.00, $-3.68
2021-05-03 23:00:00, $195.98, HOLD, $99,996.32, $0.00, $0.00, $-3.68
2021-05-04 23:00:00, $193.17, SELL, $99,996.32, $0.00, $0.00, $-3.68
2021-05-05 23:00:00, $189.10, HOLD, $99,996.32, $0.00, $0.00, $-3.68
2021-05-06 23:00:00, $188.24, SELL, $99,996.32, $0.00, $0.00, $-3.68
2021-05-09 23:00:00, $185.52, HOLD, $99,996.32, $0.00, $0.00, $-3.68
2021-05-10 23:00:00, $184.13, SELL, $99,996.32, $0.00, $0.00, $-3.68
2021-05-11 23:00:00, $182.90, HOLD, $99,996.32, $0.00, $0.00, $-3.68
2021-05-12 23:00:00, $184.83, BUY, $99,811.49, $184.83, $0.00, $-3.68
2021-05-13 23:00:00, $188.04, HOLD, $99,811.49, $184.83, $0.00, $-3.68
2021-05-16 23:00:00, $189.11, BUY, $99,622.38, $373.94, $0.00, $-3.68
2021-05-17 23:00:00, $190.49, HOLD, $99,622.38, $373.94, $0.00, $-3.68
2021-05-18 23:00:00, $190.72, BUY, $99,431.66, $564.66, $0.00, $-3.68
2021-05-19 23:00:00, $190.61, SELL, $100,003.50, $0.00, $-0.10, $3.50
2021-05-20 23:00:00, $190.43, HOLD, $100,003.50, $0.00, $0.00, $3.50
