Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-02-25 23:00:00, $385.35, BUY, $99,614.65, $385.35, $0.00, $0.00
2021-02-28 23:00:00, $374.61, SELL, $99,989.26, $0.00, $-10.74, $-10.74
2021-03-01 23:00:00, $352.29, HOLD, $99,989.26, $0.00, $0.00, $-10.74
2021-03-02 23:00:00, $340.65, SELL, $99,989.26, $0.00, $0.00, $-10.74
2021-03-03 23:00:00, $330.50, HOLD, $99,989.26, $0.00, $0.00, $-10.74
2021-03-04 23:00:00, $330.30, SELL, $99,989.26, $0.00, $0.00, $-10.74
2021-03-07 23:00:00, $329.70, HOLD, $99,989.26, $0.00, $0.00, $-10.74
2021-03-08 23:00:00, $344.37, BUY, $99,644.89, $344.37, $0.00, $-10.74
2021-03-09 23:00:00, $345.75, HOLD, $99,644.89, $344.37, $0.00, $-10.74
2021-03-10 23:00:00, $350.43, BUY, $99,294.45, $694.81, $0.00, $-10.74
2021-03-11 23:00:00, $343.71, SELL, $99,981.88, $0.00, $-6.72, $-18.12
2021-03-14 23:00:00, $340.63, HOLD, $99,981.88, $0.00, $0.00, $-18.12
2021-03-15 23:00:00, $329.37, SELL, $99,981.88, $0.00, $0.00, $-18.12
2021-03-16 23:00:00, $326.55, HOLD, $99,981.88, $0.00, $0.00, $-18.12
2021-03-17 23:00:00, $323.69, SELL, $99,981.88, $0.00, $0.00, $-18.12
2021-03-18 23:00:00, $331.49, BUY, $99,650.39, $331.49, $0.00, $-18.12
2021-03-21 23:00:00, $327.66, SELL, $99,978.05, $0.00, $-3.83, $-21.95
2021-03-22 23:00:00, $323.14, HOLD, $99,978.05, $0.00, $0.00, $-21.95
2021-03-23 23:00:00, $316.61, SELL, $99,978.05, $0.00, $0.00, $-21.95
2021-03-24 23:00:00, $314.51, HOLD, $99,978.05, $0.00, $0.00, $-21.95
2021-03-25 23:00:00, $313.98, SELL, $99,978.05, $0.00, $0.00, $-21.95
2021-03-28 23:00:00, $314.43, BUY, $99,663.62, $314.43, $0.00, $-21.95
2021-03-29 23:00:00, $320.27, HOLD, $99,663.62, $314.43, $0.00, $-21.95
2021-03-30 23:00:00, $323.83, BUY, $99,339.79, $638.25, $0.00, $-21.95
2021-03-31 23:00:00, $326.66, HOLD, $99,339.79, $638.25, $0.00, $-21.95
2021-04-04 23:00:00, $325.47, SELL, $99,990.73, $0.00, $1.64, $-9.27
2021-04-05 23:00:00, $327.91, BUY, $99,662.82, $327.91, $0.00, $-9.27
2021-04-06 23:00:00, $325.53, SELL, $99,988.35, $0.00, $-2.38, $-11.65
2021-04-07 23:00:00, $325.15, HOLD, $99,988.35, $0.00, $0.00, $-11.65
2021-04-08 23:00:00, $329.04, BUY, $99,659.32, $329.04, $0.00, $-11.65
2021-04-11 23:00:00, $331.21, HOLD, $99,659.32, $329.04, $0.00, $-11.65
2021-04-12 23:00:00, $334.84, BUY, $99,324.48, $663.87, $0.00, $-11.65
2021-04-13 23:00:00, $330.56, SELL, $99,985.59, $0.00, $-4.28, $-14.41
2021-04-14 23:00:00, $329.02, HOLD, $99,985.59, $0.00, $0.00, $-14.41
2021-04-15 23:00:00, $325.49, SELL, $99,985.59, $0.00, $0.00, $-14.41
2021-04-18 23:00:00, $323.01, HOLD, $99,985.59, $0.00, $0.00, $-14.41
2021-04-19 23:00:00, $324.26, BUY, $99,661.34, $324.26, $0.00, $-14.41
2021-04-20 23:00:00, $329.19, HOLD, $99,661.34, $324.26, $0.00, $-14.41
2021-04-21 23:00:00, $333.78, BUY, $99,327.56, $658.04, $0.00, $-14.41
2021-04-22 23:00:00, $335.46, HOLD, $99,327.56, $658.04, $0.00, $-14.41
2021-04-25 23:00:00, $333.66, SELL, $99,994.87, $0.00, $-0.12, $-5.13
2021-04-26 23:00:00, $328.56, HOLD, $99,994.87, $0.00, $0.00, $-5.13
2021-04-27 23:00:00, $324.04, SELL, $99,994.87, $0.00, $0.00, $-5.13
2021-04-28 23:00:00, $318.34, HOLD, $99,994.87, $0.00, $0.00, $-5.13
2021-04-29 23:00:00, $312.89, SELL, $99,994.87, $0.00, $0.00, $-5.13
2021-05-02 23:00:00, $305.46, HOLD, $99,994.87, $0.00, $0.00, $-5.13
2021-05-03 23:00:00, $298.43, SELL, $99,994.87, $0.00, $0.00, $-5.13
2021-05-04 23:00:00, $295.32, HOLD, $99,994.87, $0.00, $0.00, $-5.13
2021-05-05 23:00:00, $292.30, SELL, $99,994.87, $0.00, $0.00, $-5.13
2021-05-06 23:00:00, $294.72, BUY, $99,700.15, $294.72, $0.00, $-5.13
2021-05-09 23:00:00, $292.85, SELL, $99,993.00, $0.00, $-1.87, $-7.00
2021-05-10 23:00:00, $293.39, BUY, $99,699.61, $293.39, $0.00, $-7.00
2021-05-11 23:00:00, $295.94, HOLD, $99,699.61, $293.39, $0.00, $-7.00
2021-05-12 23:00:00, $302.37, BUY, $99,397.24, $595.76, $0.00, $-7.00
2021-05-13 23:00:00, $309.96, HOLD, $99,397.24, $595.76, $0.00, $-7.00
2021-05-16 23:00:00, $310.82, BUY, $99,086.42, $906.58, $0.00, $-7.00
2021-05-17 23:00:00, $316.02, HOLD, $99,086.42, $906.58, $0.00, $-7.00
2021-05-18 23:00:00, $317.19, BUY, $98,769.23, $1,223.77, $0.00, $-7.00
2021-05-19 23:00:00, $320.89, HOLD, $98,769.23, $1,223.77, $0.00, $-7.00
2021-05-20 23:00:00, $319.75, SELL, $100,048.23, $0.00, $2.56, $48.23
