Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-04-27 23:00:00, $324.04, BUY, $99,675.96, $324.04, $0.00, $0.00
2021-04-28 23:00:00, $318.34, SELL, $99,994.30, $0.00, $-5.70, $-5.70
2021-04-29 23:00:00, $312.89, HOLD, $99,994.30, $0.00, $0.00, $-5.70
2021-05-02 23:00:00, $305.46, SELL, $99,994.30, $0.00, $0.00, $-5.70
2021-05-03 23:00:00, $298.44, HOLD, $99,994.30, $0.00, $0.00, $-5.70
2021-05-04 23:00:00, $295.32, SELL, $99,994.30, $0.00, $0.00, $-5.70
2021-05-05 23:00:00, $292.30, HOLD, $99,994.30, $0.00, $0.00, $-5.70
2021-05-06 23:00:00, $294.72, BUY, $99,699.58, $294.72, $0.00, $-5.70
2021-05-09 23:00:00, $292.85, SELL, $99,992.43, $0.00, $-1.87, $-7.57
2021-05-10 23:00:00, $293.39, BUY, $99,699.03, $293.39, $0.00, $-7.57
2021-05-11 23:00:00, $295.94, HOLD, $99,699.03, $293.39, $0.00, $-7.57
2021-05-12 23:00:00, $302.37, BUY, $99,396.66, $595.76, $0.00, $-7.57
2021-05-13 23:00:00, $309.96, HOLD, $99,396.66, $595.76, $0.00, $-7.57
2021-05-16 23:00:00, $310.82, BUY, $99,085.85, $906.58, $0.00, $-7.57
2021-05-17 23:00:00, $316.02, HOLD, $99,085.85, $906.58, $0.00, $-7.57
2021-05-18 23:00:00, $317.19, BUY, $98,768.66, $1,223.77, $0.00, $-7.57
2021-05-19 23:00:00, $320.89, HOLD, $98,768.66, $1,223.77, $0.00, $-7.57
2021-05-20 23:00:00, $319.75, SELL, $100,047.66, $0.00, $2.56, $47.66
