Date, Price, Decision, Cash Balance, Holding Balance, Flip, Total Profit
2021-05-25 09:07:00, $163.60, BUY, $99,836.40, $163.60, $0.00, $0.00
2021-05-25 09:08:00, $163.50, SELL, $99,999.91, $0.00, $-0.09, $-0.09
2021-05-25 09:09:00, $163.36, HOLD, $99,999.91, $0.00, $0.00, $-0.09
2021-05-25 09:10:00, $163.31, SELL, $99,999.91, $0.00, $0.00, $-0.09
2021-05-25 09:11:00, $163.33, BUY, $99,836.58, $163.33, $0.00, $-0.09
2021-05-25 09:12:00, $163.35, HOLD, $99,836.58, $163.33, $0.00, $-0.09
2021-05-25 09:14:00, $163.31, SELL, $99,999.89, $0.00, $-0.01, $-0.11
2021-05-25 09:15:00, $163.28, HOLD, $99,999.89, $0.00, $0.00, $-0.11
2021-05-25 09:16:00, $163.31, BUY, $99,836.58, $163.31, $0.00, $-0.11
2021-05-25 09:18:00, $163.38, HOLD, $99,836.58, $163.31, $0.00, $-0.11
2021-05-25 09:19:00, $163.42, BUY, $99,673.17, $326.73, $0.00, $-0.11
2021-05-25 09:20:00, $163.43, HOLD, $99,673.17, $326.73, $0.00, $-0.11
2021-05-25 09:21:00, $163.45, BUY, $99,509.72, $490.18, $0.00, $-0.11
2021-05-25 09:22:00, $163.55, HOLD, $99,509.72, $490.18, $0.00, $-0.11
2021-05-25 09:23:00, $163.64, BUY, $99,346.07, $653.82, $0.00, $-0.11
2021-05-25 09:24:00, $163.70, HOLD, $99,346.07, $653.82, $0.00, $-0.11
2021-05-25 09:25:00, $163.75, BUY, $99,182.33, $817.56, $0.00, $-0.11
2021-05-25 09:26:00, $163.79, HOLD, $99,182.33, $817.56, $0.00, $-0.11
2021-05-25 09:27:00, $163.92, BUY, $99,018.41, $981.49, $0.00, $-0.11
2021-05-25 09:28:00, $164.06, HOLD, $99,018.41, $981.49, $0.00, $-0.11
2021-05-25 09:29:00, $164.14, BUY, $98,854.26, $1,145.63, $0.00, $-0.11
2021-05-25 09:30:00, $164.12, SELL, $100,003.10, $0.00, $-0.02, $3.10
2021-05-25 09:31:00, $164.03, HOLD, $100,003.10, $0.00, $0.00, $3.10
2021-05-25 09:32:00, $163.96, SELL, $100,003.10, $0.00, $0.00, $3.10
2021-05-25 09:33:00, $163.98, BUY, $99,839.12, $163.98, $0.00, $3.10
2021-05-25 09:34:00, $164.12, HOLD, $99,839.12, $163.98, $0.00, $3.10
2021-05-25 09:36:00, $164.32, BUY, $99,674.80, $328.30, $0.00, $3.10
2021-05-25 09:39:00, $164.40, HOLD, $99,674.80, $328.30, $0.00, $3.10
2021-05-25 09:40:00, $164.38, SELL, $100,003.56, $0.00, $0.06, $3.56
2021-05-25 09:41:00, $164.34, HOLD, $100,003.56, $0.00, $0.00, $3.56
2021-05-25 09:42:00, $164.40, BUY, $99,839.16, $164.40, $0.00, $3.56
2021-05-25 09:43:00, $164.44, HOLD, $99,839.16, $164.40, $0.00, $3.56
2021-05-25 09:44:00, $164.46, BUY, $99,674.69, $328.87, $0.00, $3.56
2021-05-25 09:45:00, $164.48, HOLD, $99,674.69, $328.87, $0.00, $3.56
2021-05-25 09:46:00, $164.53, BUY, $99,510.16, $493.40, $0.00, $3.56
